WKT,name,description
"POLYGON ((38.0417986 48.618934, 38.0540722 48.6233311, 38.0512959 48.6229782, 38.0484338 48.623299, 38.0459579 48.6239034, 38.0432245 48.6240538, 38.0410144 48.6239829, 38.0391476 48.6235148, 38.0382249 48.6224084, 38.0380747 48.6211886, 38.0394217 48.6199478, 38.0417986 48.618934))",Russian Control,as of 12/17
"POLYGON ((38.0275938 48.5814859, 38.0306622 48.5816456, 38.032014 48.5820182, 38.0338808 48.591663, 38.0327807 48.5924958, 38.0325961 48.5915465, 38.0311455 48.5916333, 38.0296345 48.5833936, 38.0275938 48.5814859))",Ukrainian Control,as of 12/18
"POINT (36.6065002 50.6272802)",HARM,
"POINT (37.815122 48.518202)",Drone Attack,
"POINT (38.787114 48.481668)",Missile Strike,
"POINT (37.145471 47.731335)",Russian Drone,
"POINT (31.580057 46.633989)",S-300 Strike,
"POINT (37.781723 49.76918)",U Shelling,
"POINT (37.903862 49.737273)",U Shelling,
"POINT (37.935531 49.699059)",U Shelling,
"POINT (37.930311 49.68729)",U Shelling,
"POINT (37.931755 49.66196)",U Shelling,
"POINT (37.976387 49.658849)",U Shelling,
"POINT (37.97158 49.593465)",U Shelling,
"POINT (37.975948 49.52656)",U Shelling,
"POINT (37.957161 49.524873)",U Shelling,
"POINT (37.967312 49.455598)",U Shelling,
"POINT (38.155453 49.418984)",U Shelling,
"POINT (38.187039 49.39485)",U Shelling,
"POINT (38.179424 49.32728)",U Shelling,
"POINT (38.025392 49.30856)",U Shelling,
"POINT (38.200219 49.221585)",U Shelling,
"POINT (38.090013 49.205661)",U Shelling,
"POINT (38.163712 49.160747)",U Shelling,
"POINT (38.147576 49.132675)",U Shelling,
"POINT (38.156159 49.123689)",U Shelling,
"POINT (38.177445 49.119644)",U Shelling,
"POINT (38.186699 49.10286)",U Shelling,
"POINT (38.217908 49.045273)",U Shelling,
"POINT (38.206753 49.03291)",U Shelling,
"POINT (38.301127 49.00602)",U Shelling,
"POINT (38.109123 49.000862)",U Shelling,
"POINT (38.238726 48.942343)",U Shelling,
"POINT (38.298808 48.932194)",U Shelling,
"POINT (38.274601 48.87603)",U Shelling,
"POINT (38.297461 48.848772)",U Shelling,
"POINT (38.267483 48.80973)",U Shelling,
"POINT (38.211211 48.767327)",U Shelling,
"POINT (38.24005 48.757595)",U Shelling,
"POINT (38.21261 48.734)",U Shelling,
"POINT (38.142978 48.717156)",U Shelling,
"POINT (38.138858 48.711039)",U Shelling,
"POINT (38.104124 48.681775)",U Shelling,
"POINT (38.104124 48.675314)",U Shelling,
"POINT (38.105497 48.667492)",U Shelling,
"POINT (38.140626 48.66358)",U Shelling,
"POINT (38.108182 48.65099)",U Shelling,
"POINT (38.039891 48.611435)",U Shelling,
"POINT (38.054997 48.601673)",U Shelling,
"POINT (38.041991 48.597178)",U Shelling,
"POINT (38.038239 48.58866)",U Shelling,
"POINT (38.030778 48.57765)",U Shelling,
"POINT (38.026913 48.576714)",U Shelling,
"POINT (38.061764 48.55408)",U Shelling,
"POINT (38.032238 48.549427)",U Shelling,
"POINT (38.017288 48.54633)",U Shelling,
"POINT (38.022282 48.544313)",U Shelling,
"POINT (37.979611 48.525971)",U Shelling,
"POINT (38.063137 48.522943)",U Shelling,
"POINT (37.965805 48.501791)",U Shelling,
"POINT (37.964402 48.474018)",U Shelling,
"POINT (37.952005 48.472828)",U Shelling,
"POINT (37.947658 48.45936)",U Shelling,
"POINT (37.936324 48.44773)",U Shelling,
"POINT (37.962891 48.40268)",U Shelling,
"POINT (37.96249 48.392522)",U Shelling,
"POINT (37.948242 48.360938)",U Shelling,
"POINT (38.025146 48.349531)",U Shelling,
"POINT (37.925239 48.3461)",U Shelling,
"POINT (37.883354 48.319404)",U Shelling,
"POINT (37.817848 48.262981)",U Shelling,
"POINT (37.791413 48.250408)",U Shelling,
"POINT (37.796219 48.238291)",U Shelling,
"POINT (37.792442 48.211301)",U Shelling,
"POINT (37.970768 48.20001)",U Shelling,
"POINT (37.809265 48.178803)",U Shelling,
"POINT (37.931087 48.133979)",U Shelling,
"POINT (37.877844 48.1195)",U Shelling,
"POINT (37.808235 48.114892)",U Shelling,
"POINT (37.670563 48.09678)",U Shelling,
"POINT (37.724121 48.096551)",U Shelling,
"POINT (37.759827 48.091736)",U Shelling,
"POINT (37.64962 48.09036)",U Shelling,
"POINT (37.646015 48.071896)",U Shelling,
"POINT (37.64447 48.069258)",U Shelling,
"POINT (37.962673 48.068865)",U Shelling,
"POINT (37.665242 48.062604)",U Shelling,
"POINT (37.824142 48.003439)",U Shelling,
"POINT (37.557919 47.993324)",U Shelling,
"POINT (37.506569 47.948335)",U Shelling,
"POINT (37.49893 47.935054)",U Shelling,
"POINT (37.539442 47.930223)",U Shelling,
"POINT (37.494865 47.929037)",U Shelling,
"POINT (37.558668 47.83513)",U Shelling,
"POINT (36.804578 47.81843)",U Shelling,
"POINT (37.49172 47.8072)",U Shelling,
"POINT (36.817543 47.790321)",U Shelling,
"POINT (36.634896 47.780633)",U Shelling,
"POINT (37.287219 47.761321)",U Shelling,
"POINT (37.683757 47.754627)",U Shelling,
"POINT (37.220324 47.75433)",U Shelling,
"POINT (37.227137 47.744009)",U Shelling,
"POINT (37.387469 47.73916)",U Shelling,
"POINT (37.231257 47.706826)",U Shelling,
"POINT (36.551125 47.658679)",U Shelling,
"POINT (37.354167 47.642097)",U Shelling,
"POINT (36.352018 47.6345)",U Shelling,
"POINT (37.391246 47.629605)",U Shelling,
"POINT (36.288977 47.56084)",U Shelling,
"POINT (35.563042 47.518357)",U Shelling,
"POINT (35.434639 47.514415)",U Shelling,
"POINT (35.671189 47.513256)",U Shelling,
"POINT (34.648971 47.51286)",U Shelling,
"POINT (36.038938 47.51035)",U Shelling,
"POINT (35.462105 47.505603)",U Shelling,
"POINT (35.98411 47.5001)",U Shelling,
"POINT (34.453277 47.471567)",U Shelling,
"POINT (34.644165 47.469711)",U Shelling,
"POINT (34.617386 47.427455)",U Shelling,
"POINT (34.054882 47.40343)",U Shelling,
"POINT (35.718489 47.2594)",U Shelling,
"POINT (33.940445 47.166245)",U Shelling,
"POINT (33.713223 46.93978)",U Shelling,
"POINT (33.512578 46.808125)",U Shelling,
"POINT (33.420567 46.759226)",U Shelling,
"POINT (33.388982 46.755463)",U Shelling,
"POINT (32.986352 46.693439)",U Shelling,
"POINT (32.723622 46.615092)",U Shelling,
"POINT (32.519474 46.548195)",U Shelling,
"POINT (32.527371 46.536742)",U Shelling,
"POINT (32.516899 46.536034)",U Shelling,
"POINT (31.603485 46.530127)",U Shelling,
"POINT (31.869903 46.509337)",U Shelling,
"POINT (34.042219 52.18918)",R Shelling,
"POINT (34.06527 51.669296)",R Shelling,
"POINT (34.26527 51.514598)",R Shelling,
"POINT (36.131836 50.40715)",R Shelling,
"POINT (37.136204 50.309492)",R Shelling,
"POINT (36.405937 50.304715)",R Shelling,
"POINT (36.929524 50.29304)",R Shelling,
"POINT (36.425506 50.25886)",R Shelling,
"POINT (36.772962 50.24367)",R Shelling,
"POINT (37.613766 50.181272)",R Shelling,
"POINT (37.703909 49.897587)",R Shelling,
"POINT (37.73457 49.883666)",R Shelling,
"POINT (37.73766 49.855342)",R Shelling,
"POINT (37.683415 49.848258)",R Shelling,
"POINT (37.715688 49.84538)",R Shelling,
"POINT (37.73795 49.845078)",R Shelling,
"POINT (37.695432 49.817033)",R Shelling,
"POINT (37.70031 49.768)",R Shelling,
"POINT (37.742476 49.765919)",R Shelling,
"POINT (37.796098 49.750291)",R Shelling,
"POINT (37.882209 49.721104)",R Shelling,
"POINT (37.716384 49.71622)",R Shelling,
"POINT (37.642348 49.7135)",R Shelling,
"POINT (37.612014 49.702455)",R Shelling,
"POINT (37.898001 49.698458)",R Shelling,
"POINT (37.933695 49.650059)",R Shelling,
"POINT (37.91635 49.6488)",R Shelling,
"POINT (37.886499 49.64654)",R Shelling,
"POINT (37.921678 49.640055)",R Shelling,
"POINT (37.944348 49.63909)",R Shelling,
"POINT (37.684286 49.629128)",R Shelling,
"POINT (37.928201 49.615592)",R Shelling,
"POINT (37.933695 49.582659)",R Shelling,
"POINT (37.948457 49.570193)",R Shelling,
"POINT (37.938576 49.55199)",R Shelling,
"POINT (37.948189 49.53952)",R Shelling,
"POINT (37.908975 49.539457)",R Shelling,
"POINT (37.941076 49.53188)",R Shelling,
"POINT (37.948457 49.519291)",R Shelling,
"POINT (37.933269 49.51598)",R Shelling,
"POINT (37.928201 49.492426)",R Shelling,
"POINT (37.922708 49.454724)",R Shelling,
"POINT (37.940402 49.438801)",R Shelling,
"POINT (37.924049 49.418857)",R Shelling,
"POINT (38.00596 49.306392)",R Shelling,
"POINT (37.996003 49.270787)",R Shelling,
"POINT (38.006101 49.247973)",R Shelling,
"POINT (38.014557 49.21867)",R Shelling,
"POINT (38.089342 49.190672)",R Shelling,
"POINT (38.04574 49.181247)",R Shelling,
"POINT (38.096209 49.177207)",R Shelling,
"POINT (38.048487 49.165535)",R Shelling,
"POINT (38.118048 49.12601)",R Shelling,
"POINT (38.132944 49.120392)",R Shelling,
"POINT (38.138781 49.093421)",R Shelling,
"POINT (38.129511 49.06283)",R Shelling,
"POINT (38.06745 49.001329)",R Shelling,
"POINT (38.190306 48.98589)",R Shelling,
"POINT (38.118032 48.985663)",R Shelling,
"POINT (38.225474 48.983955)",R Shelling,
"POINT (38.160929 48.97359)",R Shelling,
"POINT (38.215477 48.96736)",R Shelling,
"POINT (38.090891 48.959616)",R Shelling,
"POINT (38.189481 48.93863)",R Shelling,
"POINT (38.250701 48.92776)",R Shelling,
"POINT (38.183223 48.922118)",R Shelling,
"POINT (38.290018 48.909547)",R Shelling,
"POINT (38.305125 48.904582)",R Shelling,
"POINT (38.22548 48.8669)",R Shelling,
"POINT (38.220324 48.85152)",R Shelling,
"POINT (38.248508 48.81831)",R Shelling,
"POINT (38.249757 48.803688)",R Shelling,
"POINT (38.24487 48.788854)",R Shelling,
"POINT (38.222012 48.740764)",R Shelling,
"POINT (38.155408 48.740311)",R Shelling,
"POINT (38.208623 48.739632)",R Shelling,
"POINT (38.180127 48.731707)",R Shelling,
"POINT (38.141675 48.72287)",R Shelling,
"POINT (38.129389 48.721904)",R Shelling,
"POINT (38.065575 48.69494)",R Shelling,
"POINT (38.094027 48.686332)",R Shelling,
"POINT (38.082354 48.683838)",R Shelling,
"POINT (38.099799 48.682431)",R Shelling,
"POINT (38.096926 48.67418)",R Shelling,
"POINT (38.088877 48.663888)",R Shelling,
"POINT (38.097306 48.65363)",R Shelling,
"POINT (38.039014 48.634112)",R Shelling,
