WKT,name,description
"LINESTRING (36.2745748 47.590425, 36.2922374 47.5584181, 36.2949051 47.5742312, 36.2922374 47.5584181, 36.2746315 47.568642)",Ukrainian Attack,
"LINESTRING (33.77005 47.207497 0.0, 33.735477 47.181967 0.0, 33.739597 47.195334 0.0, 33.735477 47.181967 0.0, 33.754685 47.186882 0.0)",Ukrainian Attack,
"LINESTRING (37.887496 49.322785, 37.934096 49.354068, 37.9308563 49.3449996, 37.934096 49.354068, 37.9199877 49.3521745)",Ukrainian Advance,
"LINESTRING (32.418535 48.219217 0.0, 32.466129 48.218395 0.0, 32.450793 48.22462 0.0, 32.466129 48.218395 0.0, 32.451145 48.21311 0.0)",Ukrainian Attack,
"LINESTRING (37.688896 49.630142, 37.707286 49.598135, 37.709034 49.6074965, 37.707286 49.598135, 37.6966798 49.6041318)",Ukrainian Attack,
"LINESTRING (37.671456 49.462608, 37.718188 49.493891, 37.7029837 49.4917701, 37.718188 49.493891, 37.7145899 49.4841363)",Ukrainian Attack,
"LINESTRING (38.015651 49.207814, 38.019866 49.245452, 38.0111545 49.2376758, 38.019866 49.245452, 38.0264131 49.2366899)",Ukrainian Attack,
"LINESTRING (33.189027 47.207304 0.0, 33.194436 47.159842 0.0, 33.18322 47.169246 0.0, 33.194436 47.159724 0.0, 33.202015 47.171092 0.0)",Ukrainian Attack,
"LINESTRING (33.445836 47.239131 0.0, 33.423297 47.212421 0.0, 33.422856 47.223053 0.0, 33.423297 47.212421 0.0, 33.437624 47.218104 0.0)",Ukrainian Attack,
"LINESTRING (38.084829 49.182409, 38.145396 49.200839, 38.1307037 49.2027324, 38.145396 49.200839, 38.1370795 49.1919018)",Ukrainian Attack,
"LINESTRING (38.011359 48.370823, 37.973945 48.390658, 37.9852733 48.389803, 37.973859 48.390715, 37.9774638 48.3837048)",Russian Attack,
"LINESTRING (38.0908301 49.1164885, 38.0440953 49.1111314, 38.0578117 49.1190284, 38.0440953 49.1111314, 38.0614386 49.1065045)",Russian Attack,
"LINESTRING (37.560808 47.839321, 37.510658 47.849214, 37.5219533 47.8508391, 37.510658 47.849214, 37.5189366 47.8435992)",Russian Attack,
"LINESTRING (38.055659 48.520305, 38.032681 48.544861, 38.0336074 48.5372672, 38.032681 48.544861, 38.0423603 48.5415124)",Russian Attack,
"LINESTRING (38.030097 48.486414, 37.979312 48.496307, 37.9881449 48.4905106, 37.979312 48.496307, 37.9912307 48.4981823)",Russian Attack,
"LINESTRING (38.147743 48.671662, 38.107055 48.69009, 38.1123028 48.6835753, 38.107055 48.69009, 38.1183066 48.6896853)",Russian Attack,
"LINESTRING (38.239256 48.763391, 38.198494 48.781819, 38.2037588 48.7754075, 38.198494 48.781819, 38.2096099 48.7815266)",Russian Attack,
"LINESTRING (38.08604 48.621972, 38.040628 48.604136, 38.0447165 48.6099608, 38.040628 48.604136, 38.0505856 48.6039825)",Russian Attack,
"LINESTRING (38.146315 48.66094, 38.100004 48.655583, 38.1077595 48.6601919, 38.100004 48.655583, 38.1101519 48.6528839)",Russian Attack,
"LINESTRING (37.5161544 50.3999049, 37.4681662 50.3945476, 37.4822502 50.4024448, 37.4681662 50.3945476, 37.4859747 50.3899209)",Russian Attack,
"LINESTRING (37.525452 47.9213, 37.479807 47.915943, 37.4865082 47.9199287, 37.479807 47.915943, 37.4881629 47.9137322)",Russian Attack,
"LINESTRING (38.0900551 48.6370783, 38.0493946 48.6555063, 38.054636 48.6492232, 38.0493946 48.6555063, 38.0604609 48.6552153)",Russian Attack,
"LINESTRING (38.2691136 48.7101865, 38.2283947 48.7286145, 38.2339925 48.7220957, 38.2283947 48.7286145, 38.2393176 48.7283227)",Russian Attack,
"LINESTRING (37.582819 47.987964, 37.532525 47.997856, 37.543541 47.9994871, 37.532525 47.997856, 37.5411949 47.9923406)",Russian Attack,
"LINESTRING (38.0110271 48.4562576, 37.9618316 48.4518042, 37.9727006 48.4570936, 37.9618316 48.4518042, 37.9737396 48.4490867)",Russian Attack,
"LINESTRING (36.477339 50.343605 0.0, 36.459392 50.289933 0.0, 36.451801 50.30536 0.0, 36.459392 50.289933 0.0, 36.476288 50.302058 0.0)",Russian Attack,
"LINESTRING (37.655284 48.043536, 37.604935 48.053429, 37.6134513 48.0479076, 37.604935 48.053429, 37.6160608 48.0550609)",Russian Attack,
