WKT,name,description
"POINT (37.962095 48.59223 0.0)",Destroyed Ukrainian Kozak-2M1 ,
"POINT (37.064662 47.780713 0.0)",Incendiary Rounds,
"POINT (33.562631 46.352066 0.0)",Explosions? Air Defense?,
"POINT (32.323025 46.55418 0.0)",Airstrike,
"POINT (37.727264 49.834952 0.0)",U Shelling,
"POINT (37.729324 49.802611 0.0)",U Shelling,
"POINT (37.730697 49.793525 0.0)",U Shelling,
"POINT (37.756103 49.789979 0.0)",U Shelling,
"POINT (37.926424 49.687129 0.0)",U Shelling,
"POINT (37.977509 49.52452 0.0)",U Shelling,
"POINT (38.00739 49.503427 0.0)",U Shelling,
"POINT (37.990568 49.489379 0.0)",U Shelling,
"POINT (37.959148 49.455063 0.0)",U Shelling,
"POINT (37.944378 49.413065 0.0)",U Shelling,
"POINT (38.089848 49.171853 0.0)",U Shelling,
"POINT (38.102945 49.145724 0.0)",U Shelling,
"POINT (38.116678 49.1127 0.0)",U Shelling,
"POINT (38.003856 49.047736 0.0)",U Shelling,
"POINT (38.009693 49.04076 0.0)",U Shelling,
"POINT (38.103077 49.011494 0.0)",U Shelling,
"POINT (38.187191 49.009468 0.0)",U Shelling,
"POINT (38.148739 48.998882 0.0)",U Shelling,
"POINT (38.20161 48.995503 0.0)",U Shelling,
"POINT (38.111317 48.991674 0.0)",U Shelling,
"POINT (38.195774 48.97747 0.0)",U Shelling,
"POINT (38.20573 48.967789 0.0)",U Shelling,
"POINT (38.265973 48.966954 0.0)",U Shelling,
"POINT (38.27627 48.9066 0.0)",U Shelling,
"POINT (38.260308 48.885635 0.0)",U Shelling,
"POINT (38.254129 48.866667 0.0)",U Shelling,
"POINT (38.293687 48.8048 0.0)",U Shelling,
"POINT (38.262875 48.7889 0.0)",U Shelling,
"POINT (38.242676 48.764041 0.0)",U Shelling,
"POINT (38.031385 48.746568 0.0)",U Shelling,
"POINT (38.054101 48.74609 0.0)",U Shelling,
"POINT (38.214524 48.738 0.0)",U Shelling,
"POINT (37.891078 48.685908 0.0)",U Shelling,
"POINT (37.904874 48.663217 0.0)",U Shelling,
"POINT (37.894574 48.644506 0.0)",U Shelling,
"POINT (37.926483 48.619981 0.0)",U Shelling,
"POINT (37.943048 48.614818 0.0)",U Shelling,
"POINT (37.929796 48.614192 0.0)",U Shelling,
"POINT (37.991842 48.611985 0.0)",U Shelling,
"POINT (37.94485 48.611924 0.0)",U Shelling,
"POINT (37.9319535 48.6109024)",U Shelling,
"POINT (37.967395 48.609086 0.0)",U Shelling,
"POINT (37.976424 48.606817 0.0)",U Shelling,
"POINT (37.979857 48.606051 0.0)",U Shelling,
"POINT (37.983608 48.606 0.0)",U Shelling,
"POINT (37.977368 48.60539 0.0)",U Shelling,
"POINT (37.987899 48.600867 0.0)",U Shelling,
"POINT (37.98631 48.5964 0.0)",U Shelling,
"POINT (37.997228 48.596372 0.0)",U Shelling,
"POINT (37.985067 48.594282 0.0)",U Shelling,
"POINT (37.985502 48.59204 0.0)",U Shelling,
"POINT (37.985974 48.588577 0.0)",U Shelling,
"POINT (37.990651 48.587612 0.0)",U Shelling,
"POINT (37.987733 48.586306 0.0)",U Shelling,
"POINT (37.978495 48.584446 0.0)",U Shelling,
"POINT (37.982357 48.58402 0.0)",U Shelling,
"POINT (37.974354 48.579085 0.0)",U Shelling,
"POINT (37.99683 48.577269 0.0)",U Shelling,
"POINT (37.967746 48.575081 0.0)",U Shelling,
"POINT (37.948806 48.55046 0.0)",U Shelling,
"POINT (37.960587 48.54913 0.0)",U Shelling,
"POINT (37.965629 48.5383 0.0)",U Shelling,
"POINT (37.896964 48.537845 0.0)",U Shelling,
"POINT (37.94946 48.52658 0.0)",U Shelling,
"POINT (37.894389 48.523749 0.0)",U Shelling,
"POINT (37.893703 48.517041 0.0)",U Shelling,
"POINT (37.903144 48.5109 0.0)",U Shelling,
"POINT (37.958283 48.47218 0.0)",U Shelling,
"POINT (37.949785 48.45873 0.0)",U Shelling,
"POINT (37.949613 48.451899 0.0)",U Shelling,
"POINT (37.768783 48.246208 0.0)",U Shelling,
"POINT (37.76144 48.240823 0.0)",U Shelling,
"POINT (37.755558 48.21638 0.0)",U Shelling,
"POINT (37.728653 48.20617 0.0)",U Shelling,
"POINT (37.77174 48.187451 0.0)",U Shelling,
"POINT (37.786674 48.174174 0.0)",U Shelling,
"POINT (37.663972 48.10181 0.0)",U Shelling,
"POINT (37.636613 48.101551 0.0)",U Shelling,
"POINT (37.72346 48.098065 0.0)",U Shelling,
"POINT (37.657727 48.097195 0.0)",U Shelling,
"POINT (37.667512 48.094787 0.0)",U Shelling,
"POINT (37.745947 48.091415 0.0)",U Shelling,
"POINT (37.668525 48.08723 0.0)",U Shelling,
"POINT (37.743888 48.084421 0.0)",U Shelling,
"POINT (37.630534 48.079684 0.0)",U Shelling,
"POINT (37.649245 48.069361 0.0)",U Shelling,
"POINT (37.592923 48.040136 0.0)",U Shelling,
"POINT (37.587859 48.038299 0.0)",U Shelling,
"POINT (37.558044 48.00458 0.0)",U Shelling,
"POINT (37.501082 47.961677 0.0)",U Shelling,
"POINT (37.506231 47.955929 0.0)",U Shelling,
"POINT (37.507261 47.949606 0.0)",U Shelling,
"POINT (37.570261 47.945466 0.0)",U Shelling,
"POINT (37.509493 47.94017 0.0)",U Shelling,
"POINT (37.495441 47.93971 0.0)",U Shelling,
"POINT (37.532528 47.933471 0.0)",U Shelling,
"POINT (37.49885 47.9314 0.0)",U Shelling,
"POINT (37.513098 47.92718 0.0)",U Shelling,
"POINT (37.505888 47.920048 0.0)",U Shelling,
"POINT (37.5113809 47.9149867)",U Shelling,
"POINT (37.535811 47.864682 0.0)",U Shelling,
"POINT (36.814086 47.81599 0.0)",U Shelling,
"POINT (36.754223 47.793863 0.0)",U Shelling,
"POINT (37.493582 47.784465 0.0)",U Shelling,
"POINT (37.274848 47.764297 0.0)",U Shelling,
"POINT (37.227636 47.762695 0.0)",U Shelling,
"POINT (37.301107 47.756463 0.0)",U Shelling,
"POINT (37.002372 47.755528 0.0)",U Shelling,
"POINT (37.236219 47.754617 0.0)",U Shelling,
"POINT (36.588763 47.746169 0.0)",U Shelling,
"POINT (37.306943 47.744922 0.0)",U Shelling,
"POINT (37.376294 47.730144 0.0)",U Shelling,
"POINT (37.40891 47.7299 0.0)",U Shelling,
"POINT (37.040138 47.728746 0.0)",U Shelling,
"POINT (37.223516 47.710512 0.0)",U Shelling,
"POINT (36.554087 47.66484 0.0)",U Shelling,
"POINT (37.297697 47.65624 0.0)",U Shelling,
"POINT (36.362513 47.627142 0.0)",U Shelling,
"POINT (36.384142 47.6121 0.0)",U Shelling,
"POINT (36.254314 47.587538 0.0)",U Shelling,
"POINT (36.03596 47.521666 0.0)",U Shelling,
"POINT (35.988582 47.501723 0.0)",U Shelling,
"POINT (36.197322 47.501027 0.0)",U Shelling,
"POINT (36.211742 47.493837 0.0)",U Shelling,
"POINT (35.69722 47.493413 0.0)",U Shelling,
"POINT (36.126598 47.491285 0.0)",U Shelling,
"POINT (35.649154 47.490629 0.0)",U Shelling,
"POINT (35.734298 47.444676 0.0)",U Shelling,
"POINT (35.831115 47.443747 0.0)",U Shelling,
"POINT (33.747571 46.989654 0.0)",U Shelling,
"POINT (33.442652 46.784757 0.0)",U Shelling,
"POINT (33.390467 46.733955 0.0)",U Shelling,
"POINT (32.688682 46.618332 0.0)",U Shelling,
"POINT (32.732816 46.60822 0.0)",U Shelling,
"POINT (32.722328 46.581533 0.0)",U Shelling,
"POINT (32.523888 46.535263 0.0)",U Shelling,
"POINT (32.54586 46.51542 0.0)",U Shelling,
"POINT (32.568253 52.296133 0.0)",R Shelling,
"POINT (32.845328 52.261757 0.0)",R Shelling,
"POINT (32.791258 52.250372 0.0)",R Shelling,
"POINT (32.766224 52.247233 0.0)",R Shelling,
"POINT (34.270246 51.220604 0.0)",R Shelling,
"POINT (34.514242 51.220039 0.0)",R Shelling,
"POINT (34.77948 51.145461 0.0)",R Shelling,
"POINT (36.200069 50.344527 0.0)",R Shelling,
"POINT (37.036891 50.3002 0.0)",R Shelling,
"POINT (36.931969 50.290208 0.0)",R Shelling,
"POINT (36.264358 50.279419 0.0)",R Shelling,
"POINT (36.574114 50.207691 0.0)",R Shelling,
"POINT (37.57051 50.12182 0.0)",R Shelling,
"POINT (37.759163 49.938598 0.0)",R Shelling,
"POINT (37.730104 49.876373 0.0)",R Shelling,
"POINT (37.677027 49.848297 0.0)",R Shelling,
"POINT (37.620998 49.818017 0.0)",R Shelling,
"POINT (37.706985 49.796155 0.0)",R Shelling,
"POINT (37.703552 49.785627 0.0)",R Shelling,
"POINT (37.596756 49.719355 0.0)",R Shelling,
"POINT (37.678489 49.716452 0.0)",R Shelling,
"POINT (37.666893 49.70489 0.0)",R Shelling,
"POINT (37.60416 49.693972 0.0)",R Shelling,
"POINT (37.926915 49.632732 0.0)",R Shelling,
"POINT (37.913046 49.632514 0.0)",R Shelling,
"POINT (37.966204 49.543934 0.0)",R Shelling,
"POINT (37.902214 49.53835 0.0)",R Shelling,
"POINT (37.955732 49.526778 0.0)",R Shelling,
"POINT (37.914053 49.490797 0.0)",R Shelling,
"POINT (37.9386 49.477917 0.0)",R Shelling,
"POINT (37.930875 49.458952 0.0)",R Shelling,
"POINT (37.989517 49.230364 0.0)",R Shelling,
"POINT (38.014704 49.219709 0.0)",R Shelling,
"POINT (38.04366 49.184978 0.0)",R Shelling,
"POINT (37.980028 49.16855 0.0)",R Shelling,
"POINT (37.960115 49.161146 0.0)",R Shelling,
"POINT (38.034384 49.154045 0.0)",R Shelling,
"POINT (38.055518 49.15103 0.0)",R Shelling,
"POINT (38.096964 49.117756 0.0)",R Shelling,
"POINT (37.948742 49.11073 0.0)",R Shelling,
"POINT (38.099883 49.106295 0.0)",R Shelling,
"POINT (38.082717 49.105059 0.0)",R Shelling,
"POINT (37.934062 49.025627 0.0)",R Shelling,
"POINT (37.95242 49.022024 0.0)",R Shelling,
"POINT (38.081075 49.008495 0.0)",R Shelling,
"POINT (37.972585 49.005792 0.0)",R Shelling,
"POINT (37.939212 48.998154 0.0)",R Shelling,
"POINT (38.185789 48.990926 0.0)",R Shelling,
"POINT (38.100301 48.983266 0.0)",R Shelling,
"POINT (38.173789 48.982931 0.0)",R Shelling,
"POINT (38.183058 48.973805 0.0)",R Shelling,
"POINT (38.195503 48.95731 0.0)",R Shelling,
"POINT (38.243305 48.94207 0.0)",R Shelling,
"POINT (38.138067 48.93728 0.0)",R Shelling,
"POINT (38.212069 48.93649 0.0)",R Shelling,
"POINT (38.263702 48.92031 0.0)",R Shelling,
"POINT (38.261451 48.913564 0.0)",R Shelling,
"POINT (38.264127 48.901669 0.0)",R Shelling,
"POINT (38.235806 48.877293 0.0)",R Shelling,
"POINT (38.218468 48.867696 0.0)",R Shelling,
"POINT (38.173154 48.86088 0.0)",R Shelling,
"POINT (38.268294 48.809812 0.0)",R Shelling,
"POINT (38.276894 48.80931 0.0)",R Shelling,
"POINT (38.248811 48.808117 0.0)",R Shelling,
"POINT (38.26787 48.8046 0.0)",R Shelling,
"POINT (38.037478 48.766556 0.0)",R Shelling,
"POINT (38.05254 48.761359 0.0)",R Shelling,
"POINT (38.00501 48.759456 0.0)",R Shelling,
"POINT (38.077946 48.759322 0.0)",R Shelling,
"POINT (38.064213 48.750721 0.0)",R Shelling,
