WKT,name,description
"POLYGON ((36.774231 47.790114, 36.784645 47.778042, 36.801682 47.770788, 36.81427 47.764604, 36.828622 47.764884, 36.84976 47.767578, 36.88875 47.764264, 36.88886 47.766796, 36.905279 47.766096, 36.929977 47.765017, 36.952299 47.764534, 36.969254 47.760512, 36.990205 47.768555, 36.955569 47.775704, 36.935657 47.773297, 36.914542 47.780449, 36.894398 47.792207, 36.885532 47.800113, 36.849097 47.803816, 36.849868 47.809123, 36.835919 47.810193, 36.836563 47.815294, 36.829744 47.815858, 36.831425 47.822903, 36.826978 47.827744, 36.829953 47.830934, 36.829752 47.832512, 36.818067 47.829285, 36.808912 47.829256, 36.798742 47.830898, 36.792454 47.830682, 36.767006 47.827771, 36.769624 47.816162, 36.771095 47.802658, 36.774231 47.790114))",Ukrainian Advance,as of 6/11
"POLYGON ((36.646432 47.790207, 36.645263 47.794808, 36.629821 47.800281, 36.607763 47.797616, 36.596063 47.782577, 36.579124 47.781745, 36.580276 47.765209, 36.557338 47.737659, 36.543785 47.723727, 36.546186 47.713272, 36.562698 47.718373, 36.57626 47.73223, 36.57789 47.74112, 36.585633 47.74926, 36.594559 47.755262, 36.607777 47.762301, 36.608292 47.775684, 36.611725 47.783414, 36.622368 47.787566, 36.646432 47.790207))",Ukrainian Advance,as of 6/11
"POINT (35.185414 46.697376 0.0)",Bridge Destroyed 6/11,

6/11
"POINT (36.872309 47.676956 0.0)",Dam Destroyed 6/11,
"POINT (35.287854 45.20052 0.0)",Railway Damaged? Unsure where,
"POINT (38.151333 49.012583 0.0)",Russian Nona Destroyed,
"POINT (38.229278 48.91225 0.0)",Ukrainian T-64BV Destroyed,
"POINT (38.235778 48.915667 0.0)",Ukrainian BMP-1 Destroyed,
"POINT (38.253778 48.931111 0.0)",Ukrainian BMP-1 Destroyed,
"POINT (37.922194 49.666861 0.0)",Russian T-72B3 Destroyed,
"POINT (35.720168 47.251405 0.0)",Strike perhaps on Ammo Depot,
"POINT (35.370338 46.87765 0.0)",Strike,
"POINT (36.394801 50.088694 0.0)",Cluster Munition Strike,
"POINT (35.963512 55.104608 0.0)",Drone Crash,
"POINT (36.727674 55.002408 0.0)",Drone Crash,
"POINT (34.952195 49.982906 0.0)",Shahed Strike,
"POINT (34.31512 51.144215 0.0)",Shahed Strike,
"POINT (37.901742 49.533559 0.0)",Airstrike,
"POINT (37.982679 49.156934 0.0)",Airstrike,
"POINT (37.947644 49.108746 0.0)",Airstrike,
"POINT (37.956244 49.02173 0.0)",Airstrike,
"POINT (37.851525 48.391903 0.0)",Airstrike,
"POINT (37.743105 48.12938 0.0)",Airstrike,
"POINT (36.990119 47.795035 0.0)",Airstrike,
"POINT (36.813981 47.795235 0.0)",Airstrike,
"POINT (36.80239 47.812206 0.0)",Airstrike,
"POINT (33.44092 46.848461 0.0)",Airstrike,
"POINT (33.332922 46.784358 0.0)",Airstrike,
"POINT (37.840072 49.95214 0.0)",U Shelling,
"POINT (37.746042 49.83599 0.0)",U Shelling,
"POINT (37.717466 49.78551 0.0)",U Shelling,
"POINT (37.974798 49.54571 0.0)",U Shelling,
"POINT (37.988531 49.53056 0.0)",U Shelling,
"POINT (37.977544 49.52666 0.0)",U Shelling,
"POINT (37.971948 49.51046 0.0)",U Shelling,
"POINT (37.957051 49.45593 0.0)",U Shelling,
"POINT (37.954992 49.41106 0.0)",U Shelling,
"POINT (38.089305 49.14118 0.0)",U Shelling,
"POINT (38.1194 49.125 0.0)",U Shelling,
"POINT (38.106354 49.1084 0.0)",U Shelling,
"POINT (38.197665 49.04787 0.0)",U Shelling,
"POINT (38.01194 49.0404 0.0)",U Shelling,
"POINT (38.176608 49.00318 0.0)",U Shelling,
"POINT (38.201125 48.99014 0.0)",U Shelling,
"POINT (38.254442 48.94835 0.0)",U Shelling,
"POINT (38.270235 48.87976 0.0)",U Shelling,
"POINT (38.257189 48.87423 0.0)",U Shelling,
"POINT (38.296135 48.84994 0.0)",U Shelling,
"POINT (38.054705 48.74431 0.0)",U Shelling,
"POINT (38.203944 48.74221 0.0)",U Shelling,
"POINT (38.03136 48.7249 0.0)",U Shelling,
"POINT (38.14362 48.7167 0.0)",U Shelling,
"POINT (37.934937 48.7009 0.0)",U Shelling,
"POINT (38.034805 48.69772 0.0)",U Shelling,
"POINT (38.009164 48.68575 0.0)",U Shelling,
"POINT (37.909703 48.68568 0.0)",U Shelling,
"POINT (37.943246 48.68167 0.0)",U Shelling,
"POINT (37.924535 48.665126 0.0)",U Shelling,
"POINT (37.998489 48.662262 0.0)",U Shelling,
"POINT (37.93638 48.649364 0.0)",U Shelling,
"POINT (37.960633 48.643823 0.0)",U Shelling,
"POINT (37.890761 48.64293 0.0)",U Shelling,
"POINT (37.974414 48.63921 0.0)",U Shelling,
"POINT (37.968537 48.63733 0.0)",U Shelling,
"POINT (38.025635 48.630737 0.0)",U Shelling,
"POINT (37.967156 48.630097 0.0)",U Shelling,
"POINT (37.975218 48.62708 0.0)",U Shelling,
"POINT (38.052414 48.600549 0.0)",U Shelling,
"POINT (37.953074 48.59657 0.0)",U Shelling,
"POINT (37.954276 48.58964 0.0)",U Shelling,
"POINT (37.963677 48.57507 0.0)",U Shelling,
"POINT (38.010022 48.57114 0.0)",U Shelling,
"POINT (37.947529 48.53972 0.0)",U Shelling,
"POINT (37.958687 48.53688 0.0)",U Shelling,
"POINT (37.940663 48.53518 0.0)",U Shelling,
