WKT,name,description
"POINT (33.586879 47.4765007)",Shelling,
"POINT (33.5652498 47.4823017)",Shelling,
"POINT (32.7290231 47.334295)",Shelling,
"POINT (32.4596566 47.0223571)",Shelling,
"POINT (32.4829519 47.0057268)",Shelling,
"POINT (32.4728239 46.9910922)",Shelling,
"POINT (32.4704207 47.0141544)",Shelling,
"POINT (32.5519598 47.0669141)",Shelling,
"POINT (32.4567779 47.0407242)",Shelling,
"POINT (32.4907669 47.0465731)",Shelling,
"POINT (32.2316023 46.8223261)",Shelling,
"POINT (32.2449918 46.8110486)",Shelling,
"POINT (32.5502058 47.0298311)",Shelling,
"POINT (32.2091839 46.8484822)",Shelling,
"POINT (32.2088405 46.8327477)",Shelling,
"POINT (32.1050515 46.771446)",Shelling,
"POINT (32.1637597 46.7723866)",Shelling,
"POINT (32.2001519 46.7918997)",Shelling,
"POINT (32.1187843 46.751455)",Shelling,
"POINT (33.1475833 47.1929491)",Air Strike,
"POINT (35.889562 47.6384484)",Recon UAV,
"POINT (35.585088 47.5422383)",Recon UAV,
"POINT (35.7059376 47.5350533)",Recon UAV,
"POINT (36.4670842 47.6686259)",Recon UAV,
"POINT (37.126866 47.7324418)",Air Strike,
"POINT (36.4975119 47.717679)",Air Strike,
"POINT (37.7616251 48.1927191)",Air Strike,
"POINT (38.2035674 48.4669668)",Air Strike,
"POINT (38.1248316 48.6291106)",Air Strike,
"POINT (38.0939325 48.6795734)",Air Strike,
"POINT (37.6383701 48.7204671)",Recon UAV,
"POINT (38.2295036 48.7811834)",Shelling,
"POINT (38.23626 48.7883641)",Shelling,
"POINT (38.2199523 48.7346136)",Shelling,
"POINT (38.2039878 48.7291788)",Shelling,
"POINT (38.1620913 48.7054129)",Shelling,
"POINT (38.15658 48.70464)",Shelling,
"POINT (38.1631396 48.7024466)",Shelling,
"POINT (38.19504 48.6994)",Shelling,
"POINT (38.32148 48.71735)",Shelling,
"POINT (38.31121 48.71125)",Shelling,
"POINT (38.11908 48.6465)",Shelling,
"POINT (38.1398714 48.6349233)",Shelling,
"POINT (38.1486261 48.6110946)",Shelling,
"POINT (38.1112039 48.6602148)",Shelling,
"POINT (38.096643 48.6650102)",Shelling,
"POINT (38.1126208 48.6748137)",Shelling,
"POINT (37.9710049 48.4730244)",Shelling,
"POINT (37.9761549 48.459821)",Shelling,
"POINT (38.0414674 48.5991458)",Shelling,
"POINT (38.0783463 48.6061101)",Shelling,
"POINT (38.0089951 48.6090612)",Shelling,
