WKT,name,description
"POLYGON ((37.9774808 48.6112464, 37.9799591 48.6127289, 37.9820191 48.6137078, 37.9834674 48.614254, 37.9844009 48.6150981, 37.984948 48.6149988, 37.9852055 48.6152115, 37.9858171 48.6155804, 37.9865681 48.6162897, 37.9875444 48.6165947, 37.9880701 48.6172046, 37.9881452 48.6178713, 37.9884993 48.6185948, 37.9889177 48.6191338, 37.9894434 48.6195239, 37.9900245 48.6196979, 37.9907756 48.6193362, 37.9911296 48.6189958, 37.9913227 48.6190809, 37.9912047 48.6198682, 37.9919021 48.6206838, 37.992342 48.6210596, 37.9927389 48.6215277, 37.9933612 48.6215845, 37.9949705 48.621776, 37.9953537 48.621327, 37.9967484 48.6206603, 37.9974994 48.620405, 37.999495 48.6204759, 38.0016729 48.6210469, 38.0020752 48.6203607, 38.0025192 48.6200225, 38.0030918 48.6197977, 38.0028638 48.620327, 38.0025607 48.6209706, 38.0024293 48.6216426, 38.0029282 48.6219937, 38.0041835 48.6217525, 38.0049989 48.6220717, 38.0054495 48.6226106, 38.005707 48.6232347, 38.0056426 48.6239369, 38.0058143 48.6256885, 38.0058572 48.6268585, 38.0059966 48.6277804, 38.005943 48.6283902, 38.0058143 48.6290603, 38.0056533 48.6296808, 38.0060013 48.6302202, 38.0067463 48.6311851, 38.0069382 48.6318526, 38.0059403 48.6325333, 38.0061013 48.6337741, 38.0064446 48.6348589, 38.0080432 48.6356814, 38.0090909 48.6357846, 38.0118912 48.6361887, 38.0130713 48.6380746, 38.0135863 48.6391097, 38.0134361 48.6399888, 38.0122559 48.6410947, 38.0116122 48.6426969, 38.0106466 48.6440154, 38.009888 48.6455284, 38.0122054 48.647173, 38.0135787 48.6490443, 38.0151237 48.6509723, 38.0146087 48.653212, 38.0131066 48.6540909, 38.0118192 48.6556501, 38.0117763 48.6574361, 38.0125487 48.659307, 38.0125487 48.660781, 38.0136522 48.664612, 38.0075153 48.6631098, 38.007129 48.6601335, 38.0060562 48.6575538, 38.0043395 48.6550025, 38.0037816 48.6539535, 38.0021938 48.6540953, 38.0009922 48.6544355, 37.9995975 48.6540102, 37.9994579 48.6533581, 37.9994472 48.6528762, 37.9979237 48.6522808, 37.9956707 48.6524084, 37.9944905 48.6518556, 37.9935249 48.6509199, 37.9930743 48.6498142, 37.9930314 48.6489211, 37.9936965 48.6487794, 37.993893 48.64812, 37.9948679 48.6475236, 37.9935708 48.6470176, 37.995569 48.6443469, 37.9978489 48.642493, 37.9979669 48.6401607, 37.9982459 48.6388278, 37.9976236 48.6373107, 37.9999732 48.6338223, 38.0014109 48.6332657, 38.002634 48.6322696, 38.0033487 48.6313779, 38.0029476 48.6300182, 38.0018987 48.6279867, 38.0019711 48.6272014, 38.0013784 48.626572, 38.0014159 48.6261359, 38.0019631 48.6261076, 38.0025586 48.6254091, 38.0028751 48.6238879, 38.0022635 48.6232142, 38.0017987 48.622485, 38.0012533 48.6219782, 38.0007938 48.6215637, 38.000184 48.6221136, 37.9993383 48.6225075, 37.9989236 48.6224391, 37.9992745 48.6217632, 37.9985674 48.6212001, 37.9965451 48.6214979, 37.9959979 48.6221079, 37.9948177 48.622888, 37.994056 48.6233029, 37.9934874 48.6235617, 37.9928222 48.6233099, 37.9924252 48.6228295, 37.993026 48.6225688, 37.9931279 48.622232, 37.9928423 48.6218712, 37.9924922 48.6216806, 37.9905691 48.6217816, 37.9896894 48.6215263, 37.9889812 48.6207604, 37.9887667 48.619966, 37.987171 48.6180961, 37.9858835 48.6172308, 37.9847892 48.6162804, 37.9838236 48.615486, 37.9816778 48.6146065, 37.9794033 48.6137978, 37.9783451 48.613304, 37.9771435 48.6125947, 37.9762852 48.6120839, 37.9774808 48.6112464))",Flood Zone,
"POINT (37.9767901 48.6116788)",Dam Destroyed,2/25
"POINT (30.4898801 50.4788846)",Fire?,
"POINT (37.718009 48.530288)",Incendiary Shells,
"POINT (38.817181 48.437901)",HIMARS,
"POINT (36.691677 47.329739)",Strike,
"POINT (35.311197 46.880676)",Explosions!,
"POINT (37.597175 48.72058)",Missile Strike,
"POINT (37.73789 48.509375)",Rocket Strike,
"POINT (36.197653 50.390062)",Airstrike,
"POINT (36.820986 50.166479)",Airstrike,
"POINT (37.68832 49.81313)",Helicopter Attack,
"POINT (38.154686 48.969328)",Helicopter Attack,
"POINT (36.896802 50.405136)",U Shelling,
"POINT (37.698534 49.83426)",U Shelling,
"POINT (37.705228 49.828834)",U Shelling,
"POINT (37.70231 49.807347)",U Shelling,
"POINT (37.696474 49.797154)",U Shelling,
"POINT (37.69819 49.787402)",U Shelling,
"POINT (37.772691 49.775098)",U Shelling,
"POINT (37.927873 49.655002)",U Shelling,
"POINT (37.983492 49.526587)",U Shelling,
"POINT (37.96877 49.522245)",U Shelling,
"POINT (37.968762 49.51525)",U Shelling,
"POINT (37.953982 49.447653)",U Shelling,
"POINT (37.965998 49.439616)",U Shelling,
"POINT (37.953056 49.432617)",U Shelling,
"POINT (37.943141 49.410832)",U Shelling,
"POINT (38.055337 49.214502)",U Shelling,
"POINT (38.05453 49.1809)",U Shelling,
"POINT (38.039544 49.17277)",U Shelling,
"POINT (38.046067 49.16222)",U Shelling,
"POINT (38.098754 49.000717)",U Shelling,
"POINT (38.12107 48.994861)",U Shelling,
"POINT (38.102188 48.991481)",U Shelling,
"POINT (38.149223 48.988327)",U Shelling,
"POINT (38.209073 48.98558)",U Shelling,
"POINT (38.223381 48.975033)",U Shelling,
"POINT (38.254986 48.942538)",U Shelling,
"POINT (38.266983 48.938964)",U Shelling,
"POINT (38.266983 48.876457)",U Shelling,
"POINT (38.256426 48.786227)",U Shelling,
"POINT (38.246469 48.776725)",U Shelling,
"POINT (38.194292 48.75379)",U Shelling,
"POINT (38.034883 48.750499)",U Shelling,
"POINT (38.026384 48.74664)",U Shelling,
"POINT (38.114688 48.743743)",U Shelling,
"POINT (38.039816 48.727151)",U Shelling,
"POINT (37.958378 48.698306)",U Shelling,
"POINT (38.032771 48.695919)",U Shelling,
"POINT (38.052684 48.691614)",U Shelling,
"POINT (37.936813 48.665603)",U Shelling,
"POINT (37.965429 48.647044)",U Shelling,
"POINT (37.9378426 48.6498423)",U Shelling,
"POINT (37.961762 48.64149)",U Shelling,
"POINT (37.945396 48.63475)",U Shelling,
"POINT (37.9297752 48.6330544)",U Shelling,
"POINT (37.976091 48.62722)",U Shelling,
"POINT (37.992694 48.619197)",U Shelling,
"POINT (37.996814 48.614091)",U Shelling,
"POINT (38.006256 48.611934)",U Shelling,
"POINT (38.008315 48.603648)",U Shelling,
"POINT (38.009517 48.5714)",U Shelling,
"POINT (37.906148 48.56282)",U Shelling,
"POINT (37.90061 48.556356)",U Shelling,
"POINT (37.92267 48.5535)",U Shelling,
"POINT (37.943227 48.550322)",U Shelling,
"POINT (37.888679 48.546168)",U Shelling,
"POINT (37.925375 48.545322)",U Shelling,
"POINT (37.896101 48.53338)",U Shelling,
"POINT (37.952464 48.52829)",U Shelling,
"POINT (37.942062 48.45367)",U Shelling,
"POINT (37.946162 48.41548)",U Shelling,
"POINT (37.963785 48.39754)",U Shelling,
"POINT (37.956462 48.391778)",U Shelling,
"POINT (37.848484 48.289008)",U Shelling,
"POINT (37.858735 48.283181)",U Shelling,
"POINT (37.842647 48.280327)",U Shelling,
"POINT (37.784367 48.266348)",U Shelling,
"POINT (37.776744 48.247994)",U Shelling,
"POINT (37.77132 48.242345)",U Shelling,
"POINT (37.882332 48.21282)",U Shelling,
"POINT (37.743604 48.21055)",U Shelling,
"POINT (37.751614 48.205943)",U Shelling,
"POINT (37.759682 48.205486)",U Shelling,
"POINT (37.767235 48.19656)",U Shelling,
"POINT (37.865999 48.171903)",U Shelling,
"POINT (37.811841 48.124068)",U Shelling,
"POINT (37.871835 48.12059)",U Shelling,
"POINT (37.801093 48.118373)",U Shelling,
"POINT (37.848489 48.113943)",U Shelling,
"POINT (37.807034 48.113525)",U Shelling,
"POINT (37.790555 48.111462)",U Shelling,
"POINT (37.623181 48.102942)",U Shelling,
"POINT (37.630647 48.101847)",U Shelling,
"POINT (37.654938 48.099617)",U Shelling,
"POINT (37.82583 48.0942)",U Shelling,
"POINT (37.628502 48.084138)",U Shelling,
"POINT (37.635803 48.078852)",U Shelling,
"POINT (37.638974 48.073013)",U Shelling,
"POINT (37.594564 48.055145)",U Shelling,
"POINT (37.603827 48.048398)",U Shelling,
"POINT (37.589654 48.04692)",U Shelling,
"POINT (37.58828 48.037279)",U Shelling,
"POINT (37.555766 48.00512)",U Shelling,
"POINT (37.579917 47.9667)",U Shelling,
"POINT (37.498677 47.962225)",U Shelling,
"POINT (37.510005 47.95083)",U Shelling,
"POINT (37.504396 47.94216)",U Shelling,
"POINT (37.494549 47.936382)",U Shelling,
"POINT (37.494865 47.929037)",U Shelling,
"POINT (37.558974 47.925076)",U Shelling,
"POINT (37.48413 47.922085)",U Shelling,
"POINT (37.488117 47.821753)",U Shelling,
"POINT (37.4688493 47.8207759)",U Shelling,
"POINT (37.4720749 47.8089442)",U Shelling,
"POINT (37.656261 47.761397)",U Shelling,
"POINT (37.662441 47.74454)",U Shelling,
"POINT (34.62555 47.537917)",U Shelling,
"POINT (34.654389 47.52145)",U Shelling,
"POINT (34.43062 47.481233)",U Shelling,
"POINT (34.511644 47.476128)",U Shelling,
"POINT (35.004199 47.39797)",U Shelling,
"POINT (33.4776 46.80629)",U Shelling,
"POINT (33.420609 46.77244)",U Shelling,
"POINT (33.380097 46.743275)",U Shelling,
"POINT (33.419922 46.740922)",U Shelling,
"POINT (33.214932 52.307925)",R Shelling,
"POINT (34.089918 51.657096)",R Shelling,
"POINT (34.211215 51.269626)",R Shelling,
"POINT (34.269603 51.220859)",R Shelling,
"POINT (34.499934 51.210368)",R Shelling,
"POINT (34.352348 51.186577)",R Shelling,
"POINT (34.917513 51.178305)",R Shelling,
"POINT (35.043585 51.122276)",R Shelling,
"POINT (35.823407 50.37246)",R Shelling,
"POINT (35.717492 50.327221)",R Shelling,
"POINT (36.845795 50.295054)",R Shelling,
"POINT (36.926592 50.278352)",R Shelling,
"POINT (36.899115 50.25726)",R Shelling,
"POINT (36.783769 50.239282)",R Shelling,
"POINT (37.805528 50.054934)",R Shelling,
"POINT (36.511316 49.988551)",R Shelling,
"POINT (37.735744 49.884196)",R Shelling,
"POINT (37.678651 49.85077)",R Shelling,
"POINT (37.696669 49.826563)",R Shelling,
"POINT (37.69554 49.8117)",R Shelling,
"POINT (37.679846 49.792887)",R Shelling,
"POINT (37.697012 49.776926)",R Shelling,
"POINT (37.701473 49.76569)",R Shelling,
"POINT (37.636089 49.75306)",R Shelling,
"POINT (37.619952 49.737975)",R Shelling,
"POINT (37.604503 49.72687)",R Shelling,
"POINT (37.614459 49.713339)",R Shelling,
"POINT (37.672497 49.690953)",R Shelling,
"POINT (37.896108 49.66317)",R Shelling,
"POINT (37.908624 49.643739)",R Shelling,
"POINT (37.923386 49.632622)",R Shelling,
"POINT (37.914804 49.625728)",R Shelling,
"POINT (37.933865 49.58052)",R Shelling,
"POINT (37.940757 49.550917)",R Shelling,
"POINT (37.933474 49.535638)",R Shelling,
"POINT (37.95613 49.53)",R Shelling,
"POINT (37.954514 49.520319)",R Shelling,
"POINT (37.94446 49.51625)",R Shelling,
"POINT (37.911798 49.46018)",R Shelling,
"POINT (37.928726 49.454906)",R Shelling,
"POINT (37.919215 49.44112)",R Shelling,
"POINT (37.945222 49.43801)",R Shelling,
"POINT (37.932846 49.43057)",R Shelling,
"POINT (37.907783 49.43035)",R Shelling,
"POINT (38.016653 49.232799)",R Shelling,
"POINT (37.990112 49.227297)",R Shelling,
"POINT (38.029594 49.224607)",R Shelling,
"POINT (38.022041 49.202852)",R Shelling,
"POINT (38.012428 49.196347)",R Shelling,
"POINT (37.978782 49.187147)",R Shelling,
"POINT (38.024787 49.175702)",R Shelling,
"POINT (37.976722 49.168968)",R Shelling,
"POINT (38.084951 49.004747)",R Shelling,
"POINT (38.081518 48.98897)",R Shelling,
"POINT (38.124974 48.980449)",R Shelling,
"POINT (38.146947 48.975942)",R Shelling,
"POINT (38.096135 48.973238)",R Shelling,
"POINT (38.178189 48.970308)",R Shelling,
"POINT (38.199132 48.965575)",R Shelling,
"POINT (38.191236 48.953853)",R Shelling,
"POINT (38.246924 48.9347)",R Shelling,
"POINT (38.183013 48.930801)",R Shelling,
"POINT (38.255798 48.925162)",R Shelling,
"POINT (38.137513 48.92127)",R Shelling,
"POINT (38.284089 48.9036)",R Shelling,
"POINT (38.268727 48.90156)",R Shelling,
"POINT (38.250643 48.798489)",R Shelling,
"POINT (38.188302 48.76077)",R Shelling,
"POINT (38.097708 48.758568)",R Shelling,
"POINT (38.038657 48.756757)",R Shelling,
"POINT (38.0287 48.756531)",R Shelling,
"POINT (38.14955 48.75223)",R Shelling,
"POINT (38.125861 48.750872)",R Shelling,
"POINT (38.167476 48.75063)",R Shelling,
"POINT (37.942544 48.703275)",R Shelling,
"POINT (37.925378 48.696591)",R Shelling,
"POINT (37.918683 48.685712)",R Shelling,
"POINT (37.924995 48.67884)",R Shelling,
"POINT (37.910159 48.624954)",R Shelling,
"POINT (37.907756 48.61928)",R Shelling,
"POINT (37.988839 48.615758)",R Shelling,
"POINT (37.971987 48.613093)",R Shelling,
"POINT (37.926639 48.612471)",R Shelling,
"POINT (37.906383 48.611109)",R Shelling,
"POINT (37.960143 48.610937)",R Shelling,
"POINT (37.97645 48.608213)",R Shelling,
"POINT (37.947268 48.607646)",R Shelling,
"POINT (37.99725 48.607019)",R Shelling,
"POINT (37.957568 48.605716)",R Shelling,
"POINT (37.974219 48.604297)",R Shelling,
"POINT (38.005167 48.595163)",R Shelling,
"POINT (38.001562 48.5888)",R Shelling,
"POINT (37.87557 48.583839)",R Shelling,
"POINT (37.992636 48.580856)",R Shelling,
"POINT (37.981993 48.576427)",R Shelling,
"POINT (38.000704 48.575291)",R Shelling,
"POINT (37.918456 48.574254)",R Shelling,
"POINT (37.933218 48.568802)",R Shelling,
"POINT (37.915881 48.566985)",R Shelling,
"POINT (37.884982 48.565167)",R Shelling,
"POINT (37.89202 48.560964)",R Shelling,
"POINT (37.883608 48.556874)",R Shelling,
"POINT (37.867674 48.545897)",R Shelling,
"POINT (37.852224 48.537486)",R Shelling,
"POINT (37.873853 48.53294)",R Shelling,
"POINT (37.880122 48.481331)",R Shelling,
"POINT (37.925097 48.471772)",R Shelling,
"POINT (37.88613 48.462211)",R Shelling,
"POINT (37.925447 48.4495)",R Shelling,
"POINT (37.899691 48.447867)",R Shelling,
"POINT (37.938253 48.41986)",R Shelling,
"POINT (37.911189 48.407878)",R Shelling,
"POINT (37.944491 48.40332)",R Shelling,
"POINT (37.908099 48.39579)",R Shelling,
"POINT (37.950671 48.39192)",R Shelling,
"POINT (37.837449 48.32726)",R Shelling,
"POINT (37.891258 48.323746)",R Shelling,
"POINT (37.759653 48.314546)",R Shelling,
"POINT (37.852212 48.31242)",R Shelling,
"POINT (37.859765 48.302144)",R Shelling,
"POINT (37.842256 48.29712)",R Shelling,
"POINT (37.777063 48.27798)",R Shelling,
