WKT,name,description
"LINESTRING (36.8311538 50.1721793, 36.8024863 50.1515049, 36.803688 50.1557945, 36.8090095 50.1522749, 36.8023147 50.1513949)",Russian attack,
"LINESTRING (33.0505162 47.1788458, 33.0709439 47.192379, 33.0687123 47.1884128, 33.0633908 47.1909792, 33.0709439 47.1924957)",Russian Advance,
"LINESTRING (38.4202849 48.7004962, 38.4326445 48.7017424, 38.4307562 48.7005529, 38.4300696 48.7028754, 38.4328162 48.7016858, 38.4333311 48.69908, 38.432387 48.7043481)",Russian Advance slows or halts,
"LINESTRING (38.2295511 48.439262, 38.2226847 48.4684075, 38.2294653 48.4613504, 38.2189346 48.4606463, 38.2226847 48.4684075)",Russian Attack, repelled,
"LINESTRING (37.4067425 49.0225813, 37.4218487 49.0025963, 37.4229645 49.005862, 37.4174713 49.0041729, 37.4219345 49.0024274)",Russian Advancing, Fighting,
"LINESTRING (37.5578062 49.0575843, 37.5603807 49.0384601, 37.5624404 49.0423981, 37.5562615 49.0420605, 37.5605524 49.0383476)",Russian Attack,
"LINESTRING (38.275841 48.7253008, 38.2514756 48.7369161, 38.2598765 48.7425103, 38.2779009 48.7333402, 38.2744677 48.7377556, 38.2705195 48.7343592, 38.2779009 48.7333402)",Russian attack repelled,
"LINESTRING (37.5930386 49.0500201, 37.5764075 49.0394706, 37.576665 49.0435774, 37.5823966 49.0400069, 37.5764075 49.0394706)",Russian Attack,
"LINESTRING (37.4697132 49.039654, 37.49057 49.0275555, 37.4887676 49.0302568, 37.4862785 49.0282871, 37.4903984 49.0276118)",Russia Advancing, Fighting,
"LINESTRING (38.5611125 48.7791059, 38.5314155 48.7796715, 38.5354495 48.7806895, 38.535192 48.7788797, 38.5312439 48.7797281)",Russian Advance,
"LINESTRING (37.8634268 48.2787899, 37.8575044 48.2901556, 37.8598219 48.2887279, 37.8571611 48.2878713, 37.8575903 48.2899843)",Russian Attack,
"LINESTRING (37.8082431 48.1670435, 37.7894462 48.1632079, 37.7915061 48.1646392, 37.7923644 48.1621774, 37.7894462 48.1631507)",Russian Attack,
"LINESTRING (36.2762859 50.1825696, 36.3058117 50.196198, 36.3028935 50.1926814, 36.2999752 50.1959782, 36.306155 50.1964178)",Ukrainian Attack,
"LINESTRING (36.6548018 50.2028945, 36.6668181 50.1859707, 36.6663031 50.1921255, 36.6604667 50.1888284, 36.6673331 50.185641)",Russian Attack,
"LINESTRING (38.6045918 48.8562286, 38.5900865 48.8600122, 38.5926614 48.8602945, 38.5917172 48.8588828, 38.5901723 48.8599557)",Russian Attack,
"LINESTRING (38.5901515 48.8846447, 38.5744445 48.8764602, 38.5758178 48.8784923, 38.5779635 48.8762908, 38.5746161 48.8762908)",Russian Advance,
"POINT (37.8556941 48.2924666)",Ukrainian Position destroyed.,
"POINT (36.09483 49.76564)",Explosion!,
"POINT (35.27364 49.94822)",Explosion!,
"POINT (38.42247 48.911)",Air Strike,
"POINT (38.49403 48.92097)",Air Strike,
"POINT (38.5716166 48.8743249)",Air Strike,
"POINT (38.523568 48.6845938)",Heavy Fighting,
"POINT (38.1823173 48.5546189)",Heavy Fighting,
"POINT (38.1603211 48.4200106)",Heavy Fighting,
"POINT (37.2290105 47.7675646)",Heavy Fighting,
"POINT (38.5693276 48.8203169)",Ongoing fighting,
"POINT (36.1770657 50.268232)",Ongoing Fighting,
"POINT (36.8268031 50.1679721)",Ongoing Fighting,
"POINT (30.16235 45.60531)",(45.6053100, 30.1623500),
"POINT (29.47351 45.75715)",45.7571500, 29.4735100,
"POINT (29.8902 45.59104)",(45.5910400, 29.8902000),
"POINT (30.07153 45.60052)",45.6005200, 30.0715300,
"POINT (30.02616 45.59814)",45.5981400, 30.0261600,
"POINT (30.47463 45.80972)",45.8097200, 30.474630,
"POINT (29.53899 45.80758)",45.8075800, 29.5389900,
"POINT (29.51875 45.75948)",45.7594800, 29.5187500,
"POINT (35.50994 47.14731)",Fire!,
"POINT (35.51495 47.14806)",Fire!,
"POINT (35.4986 47.1433)",Fire!,
"POINT (35.50494 47.14656)",Fire!,
"POINT (35.50889 47.15057)",Fire!,
"POINT (35.53676 47.18147)",Fire!,
"POINT (35.5316 47.18125)",Fire!,
"POINT (35.53083 47.18653)",Fire!,
"POINT (35.53601 47.18676)",Fire!,
"POINT (35.53451 47.18518)",Fire!,
"POINT (36.15709 50.20247)",Shelling,
"POINT (36.26848 50.18611)",Shelling,
"POINT (36.39143 50.22317)",Shelling,
"POINT (36.40826 50.13773)",Shelling,
"POINT (36.70152 50.17907)",Shelling,
"POINT (36.83729 50.17256)",Shelling,
"POINT (36.93993 50.16006)",Shelling,
"POINT (36.95383 50.16313)",Shelling,
"POINT (36.98064 49.87127)",Shelling,
"POINT (37.55484 49.03988)",Shelling,
"POINT (37.55202 49.04333)",Shelling,
"POINT (37.59452 48.98941)",Shelling,
"POINT (38.11609 49.03905)",Shelling,
"POINT (38.30096 48.85247)",Shelling,
"POINT (38.4165 48.91298)",Shelling,
"POINT (38.4776 48.95914)",Shelling,
"POINT (38.52713 48.90733)",Shelling,
"POINT (38.53268 48.90863)",Shelling,
"POINT (38.52157 48.90602)",Shelling,
"POINT (38.51842 48.92326)",Shelling,
"POINT (38.24081 48.49855)",Shelling,
"POINT (37.63116 47.94467)",Shelling,
"POINT (36.3682 47.47809)",Shelling,
"POINT (32.00611 46.7102)",Shelling,
"POINT (32.12556 46.71394)",Shelling,
"POINT (32.36892 46.88985)",Shelling,
"POINT (32.66372 47.10108)",Shelling,
"POINT (32.61373 46.69415)",Shelling,
"POINT (32.4330088 47.3948099)",Shelling,
"POINT (32.5208056 47.3816111)",Shelling,
"POINT (33.2665556 47.63583329999999)",Shelling,
"POINT (31.7765104 52.0886798)",Shelling,
"POINT (34.3572227 51.848473)",Shelling,
"POINT (34.2185588 51.2193796)",Shelling,
"POINT (35.4812634 50.4202773)",Shelling,
"POINT (36.9913992 49.1118324)",Shelling,
"POINT (37.2493277 48.955588)",Shelling,
"POINT (36.906402 49.1128657)",Shelling,
"POINT (37.4258493 48.9995296)",Shelling,
"POINT (36.9318145 49.0196942)",Shelling,
"POINT (37.3069781 48.9053663)",Shelling,
"POINT (38.581573 48.8620169)",Shelling,
"POINT (37.5650745 49.0417282)",Shelling,
"POINT (37.579773 49.045564)",Shelling,
"POINT (37.54602 49.04184)",Shelling,
"POINT (37.427 48.997)",Shelling,
"POINT (38.5488222 48.7937646)",Shelling,
"POINT (38.550968 48.7956869)",Shelling,
"POINT (37.7743737 48.9860061)",Shelling,
"POINT (37.7977197 48.9785706)",Shelling,
"POINT (38.2262599 48.4412671)",Shelling,
"POINT (38.2312381 48.4453666)",Shelling,
"POINT (36.0391858 49.9482828)",Shelling,
"POINT (38.5194911 48.694141)",Heavy Shelling,
"POINT (38.514942 48.6911382)",Heavy Shelling,
"POINT (38.5134829 48.6964638)",Heavy Shelling,
"POINT (36.7227748 50.1567265)",Heavy shelling,
"POINT (36.3770605 50.1196747)",Shelling,
"POINT (35.9105931 50.3633235)",Odnorobivka,
"POINT (35.8249559 50.3946205)",Ivashky,
"POINT (36.1874751 50.0434608)",Shelling,
"POINT (36.8070633 50.1608568)",Shelling,
"LINESTRING (36.6286806 50.1887383, 36.572204 50.1758773, 36.5764955 50.1790654, 36.5799287 50.1749978, 36.5718606 50.1755475)",Russian attack,
