WKT,name,description
"POINT (37.5237419 49.0278025)",Ongoing Fighting,
"POINT (38.4399565 48.7021739)",Heavy Fighting,
"POINT (38.5214879 48.6923755)",Heavy Fighting,
"POINT (38.3727183 48.7383639)",Heavy Fighting,
"POINT (38.5327314 48.7828264)",Heavy Fighting,
"POINT (38.5637166 48.8164144)",Heavy Fighting,
"POINT (38.335407 48.7612232)",Heavy Fighting,
"POINT (38.1581868 48.4209413)",Ongoing Fighting,
"POINT (36.1760478 50.2675328)",Ongoing Fighting,
"POINT (36.6707438 50.18852)",Ongoing Fighting,
"POINT (36.7995887 50.1495432)",Ongoing Fighting,
"POINT (37.7415483 48.9141833)",Ongoing Fighting,
"LINESTRING (38.2550498 48.5237457, 38.237712 48.5186861, 38.2398578 48.5206759, 38.2413169 48.5187998, 38.237712 48.5186293)",Russian Attack,
"LINESTRING (37.3963905 49.0121053, 37.4234272 48.9993244, 37.4211956 49.0019709, 37.4195648 48.9994933, 37.4234272 48.9991555)",Russian Advance,
"LINESTRING (37.4655487 49.0548089, 37.4700119 49.0421515, 37.4709561 49.0443457, 37.4670937 49.0437831, 37.4700978 49.0420952)",Russian Attack,
"LINESTRING (38.2499221 48.6092213, 38.1685546 48.6064972, 38.1767944 48.6101293, 38.178511 48.6030918, 38.1682113 48.6060431)",Russian Attack,
"LINESTRING (38.2550695 48.7276038, 38.2428815 48.7371146, 38.2524945 48.7407373, 38.2639959 48.732133, 38.2631375 48.735756, 38.2585027 48.7337181, 38.2634809 48.732133)",Russian Attack Repelled,
"LINESTRING (38.424024 48.6989671, 38.4393019 48.6998452, 38.4376711 48.6992787, 38.4375852 48.7002134, 38.4393019 48.6998452)",Russian Advance,
"LINESTRING (35.3356729 47.3455359, 35.3308664 47.4515073, 35.3377329 47.4403624, 35.3250299 47.4392014, 35.3308664 47.4515073)",Russian Reinforcements,
"LINESTRING (35.5107845 47.0918789, 35.6755111 47.2394644, 35.6577266 47.2086219, 35.6343807 47.2179503, 35.6755111 47.2394644)",Russian Reinforcements,
"LINESTRING (37.5780942 49.0587585, 37.5878789 49.0412074, 37.5885655 49.0455958, 37.583244 49.0446956, 37.5875356 49.0410949)",Russian Trying to cross river,
"POINT (37.7098889 48.52525)",Missile Attack,
"POINT (37.6123889 48.7231389)",Missile Strike,
"POINT (38.5149444 48.6905278)",Air Strike,
"POINT (38.2519722 48.7521389)",Air Strike,
"POINT (38.30015 48.84956)",Air Strike,
"POINT (38.29835 48.84756)",Air Strike,
"POINT (37.6075 48.8584444)",Air Strike,
"POINT (37.8490383 48.3255434)",Air Strike,
"POINT (38.2402907 48.738398)",Air Strike,
"POINT (37.4168519 49.0065808)",Air Strike,
"POINT (37.4126892 49.0009503)",Air Strike,
"POINT (32.0961389 46.72649999999999)",Shelling,
"POINT (32.3734444 46.8835556)",Shelling,
"POINT (32.6815 47.09425)",Shelling,
"POINT (32.8747778 47.1811389)",Shelling,
"POINT (33.123 47.2147222)",Shelling,
"POINT (32.8442778 47.3081389)",Shelling,
"POINT (33.3198056 47.4752222)",Shelling,
"POINT (37.9886389 48.3923056)",Shelling,
"POINT (38.21250000000001 48.7360556)",Shelling,
"POINT (38.50919 48.94819)",Shelling,
"POINT (38.51367 48.92207)",Shelling,
"POINT (38.52938 48.92788)",Shelling,
"POINT (38.5563 48.92944)",Shelling,
"POINT (38.58789 49.01947)",Shelling,
"POINT (38.70403 48.78135)",Shelling,
"POINT (38.46729 48.69542)",Shelling,
"POINT (38.38865 48.72341)",Shelling,
"POINT (38.37747 48.73845)",Shelling,
"POINT (38.37432 48.74015)",Shelling,
"POINT (38.40332 48.8051)",Shelling,
"POINT (38.30475 48.80023)",Shelling,
"POINT (38.27494 48.75694)",Shelling,
"POINT (38.27045 48.75558)",Shelling,
"POINT (38.2529 48.75087)",Shelling,
"POINT (38.38676 48.62893)",Shelling,
"POINT (38.37953 48.62336)",Shelling,
"POINT (38.14199 48.67319)",Shelling,
"POINT (38.14695 48.51155)",Shelling,
"POINT (38.24309 48.48536)",Shelling,
"POINT (38.11986 48.33043)",Shelling,
"POINT (38.10112 48.32669)",Shelling,
"POINT (37.92735 48.35622)",Shelling,
"POINT (36.16685 47.64493)",Shelling,
"POINT (35.35091 47.26301)",Shelling,
"POINT (32.15459 46.93999)",Shelling,
"POINT (32.44331 46.79127)",Shelling,
"POINT (33.13466 47.19157)",Shelling,
"POINT (32.23467 46.6132)",Shelling,
"POINT (32.19979 46.6355)",Shelling,
"POINT (32.25272 46.65982)",Shelling,
"POINT (32.20086 46.63141)",Shelling,
"POINT (32.02874 46.75544)",Shelling,
"POINT (32.02829 46.76067)",Shelling,
"POINT (32.21184 46.79974)",Shelling,
"POINT (32.20664 46.80068)",Shelling,
"POINT (32.25596 46.81302)",Shelling,
"POINT (32.52229 46.69711)",Shelling,
"POINT (32.38419 47.06367)",Shelling,
"POINT (32.30754 46.97261)",Shelling,
"POINT (32.12075 46.99749)",Shelling,
"POINT (32.78527 47.15548)",Shelling,
"POINT (33.33019 47.47533)",Shelling,
"POINT (33.3766 47.49914)",Shelling,
"POINT (38.6568848 48.5641842)",Shelling,Wagner Group HQ Destroyed, 200+ dead.
"POINT (38.4385681 48.7045696)",Shelling,
"POINT (38.33674999999999 48.7729722)",Shelling,
"POINT (38.2473889 48.7489167)",Shelling,
"POINT (36.79445 50.15854)",Shelling,
"POINT (36.76375 50.13316)",Shelling,
"POINT (36.78648 50.15699)",Shelling,
"POINT (36.75775 50.13168)",Shelling,
"POINT (36.73003 50.15376)",Shelling,
"POINT (36.74881 50.20642)",Shelling,
"POINT (36.34918 49.97223)",Shelling,
"POINT (36.3508817 49.9750745)",Shelling,
"POINT (36.91215 49.86643)",Shelling,
"POINT (36.74744 50.20716)",Shelling,
"POINT (36.74562 50.20665)",Shelling,
"POINT (36.20496 49.99165)",Shelling,
"POINT (36.94808 49.82891)",Shelling,
"POINT (36.74649 50.20961)",Shelling,
"POINT (37.3802 48.91761)",Shelling,
"POINT (37.44397 48.91952)",Shelling,
"POINT (36.57681 50.16641)",Shelling,
"POINT (36.57596 50.17014)",Shelling,
"POINT (37.52309 49.02116)",Shelling,
"POINT (37.51421 49.019)",Shelling,
"POINT (37.57986 49.06871)",Shelling,
"POINT (37.51226 49.0153)",Shelling,
"POINT (37.82844 48.9612)",Shelling,
"POINT (37.79001 48.90576)",Shelling,
"POINT (37.69347 48.92255)",Shelling,
"POINT (38.36127 48.96155)",Shelling,
"POINT (38.33972 49.03863)",Shelling,
"POINT (38.43546 48.942)",Shelling,
"POINT (38.44395 48.94345)",Shelling,
"POINT (38.46795 48.95192)",Shelling,
"POINT (38.4752 48.95667)",Shelling,
"POINT (36.58661 50.10242)",Shelling,
"POINT (38.45731 48.9532)",Shelling,
"POINT (38.50623 48.97149)",Shelling,
"POINT (38.5225356 48.6989826)",Shelling,
"POINT (37.9598333 48.3329722)",Shelling, large explosions,
"POINT (37.4192123 49.0042724)",Shelling,
"POINT (37.5282144 49.0312353)",Shelling,
"POINT (37.5148247 49.0310664)",Shelling,
"LINESTRING (37.6776578 49.0408698, 37.6599534 49.0318641, 37.6618649 49.0352431, 37.6649548 49.0326546, 37.6599534 49.0318641)",Russian Trying to cross river,
