WKT,name,description
"LINESTRING (36.6621644 50.1967125, 36.6783005 50.1791269, 36.6777855 50.1825346, 36.6728074 50.1814354, 36.6779572 50.1792368)",Russian Advance,Reports they cleared outskirts of Ternova.
"LINESTRING (37.3894763 49.0105652, 37.405355 49.0014441, 37.4035526 49.0038653, 37.402351 49.0018383, 37.4052692 49.0013878)",Russian Attack, repelled,
"LINESTRING (32.1343549 46.5916224, 32.1192487 46.6082529, 32.1231969 46.6064839, 32.120107 46.6053046, 32.1192487 46.6083708)",Russian Attack,
"POINT (38.1587289 48.4191421)",Ongoing Fighting,
"POINT (37.8029167 48.01175)",Explosion!,https://twitter.com/666_mancer/status/1535244462632345601?s=20&t=BUMwp471LISMeLUHFLngMA
"POINT (36.3564458 50.0341199)",Explosions!,
"POINT (37.4986669 47.9465935)",Su-25 Air Strike,
"POINT (37.5151464 47.9944042)",Su-25 Air Strike,
"POINT (37.7728459 48.2826375)",Mi-8 Attack,
"POINT (37.7943838 48.2491949)",Ka-52 Attack,
"POINT (36.39037 50.1072)",Shelling,
"POINT (36.3219 50.21289)",Shelling,
"POINT (36.76748 50.06323)",Shelling,
"POINT (36.76606 50.13057)",Shelling,
"POINT (36.7443 50.20332)",Shelling,
"POINT (36.84204 50.06011)",Shelling,
"POINT (36.82634 49.71522)",Shelling,
"POINT (36.94844 49.82999)",Shelling,
"POINT (36.95003 49.35166)",Shelling,
"POINT (36.93754 49.33632)",Shelling,
"POINT (36.97693 49.13775)",Shelling,
"POINT (36.97665 49.14978)",Shelling,
"POINT (37.03695 49.07401)",Shelling,
"POINT (37.12397 49.0347)",Shelling,
"POINT (37.35622 49.00047)",Shelling,
"POINT (37.3514 49.08276)",Shelling,
"POINT (37.46239 48.93817)",Shelling,
"POINT (37.46323 48.93247)",Shelling,
"POINT (37.46975 48.93927)",Shelling,
"POINT (37.52044 48.981)",Shelling,
"POINT (37.54591 48.98807)",Shelling,
"POINT (37.51405 49.01723)",Shelling,
"POINT (37.52267 49.03439)",Shelling,
"POINT (37.74247 48.86871)",Shelling,
"POINT (37.74642 48.86604)",Shelling,
"POINT (37.75579 48.86349)",Shelling,
"POINT (37.77222 48.86246)",Shelling,
"POINT (37.92287 48.91459)",Shelling,
"POINT (37.89537 48.92038)",Shelling,
"POINT (37.87369 48.92862)",Shelling,
"POINT (37.83523 48.93841)",Shelling,
"POINT (37.84216 48.9497)",Shelling,
"POINT (37.83464 48.94497)",Shelling,
"POINT (38.29143 48.98678)",Shelling,
"POINT (38.30133 48.99529)",Shelling,
"POINT (38.31006 48.99057)",Shelling,
"POINT (38.31446 48.99602)",Shelling,
"POINT (38.3099 49.00175)",Shelling,
"POINT (38.42802 48.91511)",Shelling,
"POINT (38.44735 48.95398)",Shelling,
"POINT (38.46461 48.95363)",Shelling,
"POINT (38.48301 48.92752)",Shelling,
"POINT (38.49056 48.92152)",Shelling,
"POINT (38.48545 48.92521)",Shelling,
"POINT (38.53264 48.95158)",Shelling,
"POINT (38.56488 48.93117)",Shelling,
"POINT (38.5577 48.94437)",Shelling,
"POINT (38.52812 49.05246)",Shelling,
"POINT (38.53327 49.05201)",Shelling,
"POINT (38.60643 48.95074)",Shelling,
"POINT (38.53257 48.79343)",Shelling,
"POINT (38.52839 48.7905)",Shelling,
"POINT (38.499 48.73367)",Shelling,
"POINT (38.47734 48.68069)",Shelling,
"POINT (38.38138 48.69744)",Shelling,
"POINT (38.36556 48.62904)",Shelling,
"POINT (38.36768 48.73922)",Shelling,
"POINT (38.37109 48.74223)",Shelling,
