WKT,name,description
"POINT (36.65657043457032 49.38237278700955)",Shelling,
"POINT (37.0026389 49.2821389)",Shelling,
"POINT (36.91611109999999 49.24091670000001)",Shelling,
"POINT (36.3118611 48.8728333)",Missile Strike,5/31
"POINT (36.9133889 49.1170278)",Shelling,
"POINT (36.9861667 49.1071389)",Shelling,
"POINT (37.1248611 49.0306667)",Shelling,
"POINT (37.3226111 49.0135556)",Shelling,
"POINT (38.2523333 48.7561944)",Shelling,
"POINT (38.31275000000001 48.7380833)",Shelling,
"POINT (38.424 48.6963889)",Shelling,
"POINT (38.5063889 48.6909722)",Shelling,
"POINT (38.1328611 48.6256389)",Shelling,
"POINT (38.1328611 48.4173611)",Shelling,
"LINESTRING (38.586872 48.7722208, 38.5733966 48.7770854, 38.5775861 48.7766538, 38.5758857 48.7749925, 38.5734824 48.7770854)",Russian Attack,
"POINT (38.5733108 48.7786691)",Fighting Continues,
"POINT (38.4986518 48.9340495)",Fighting Continues,
"POINT (38.4809707 48.9502292)",Fighting Continues,
"POINT (32.1171667 46.6136111)",Shelling,
"POINT (32.1034167 46.7756111)",Shelling,
"POINT (32.2654722 46.7963056)",Shelling,
"POINT (33.9271667 47.4280833)",Shelling,
"POINT (33.6936944 47.44666669999999)",Shelling,
"POINT (33.5179167 47.5209167)",Shelling,
"POINT (33.5086389 47.5454722)",Shelling,
"POINT (33.1914167 47.2358889)",Shelling,
"POINT (35.69425 47.55197219999999)",Shelling,
"POINT (36.0573 50.32335)",Shelling,
"POINT (36.4206263 50.1400366)",Shelling,
"POINT (36.62949 50.12815)",Shelling,
"POINT (36.76339 50.10498)",Shelling,
"POINT (37.02619 49.77729)",Shelling,
"POINT (36.73786 49.48763)",Shelling,unknown if ukrainian or russian
"POINT (36.76797 49.46542)",Shelling,unknown if ukrainian or russian
"POINT (36.7204 49.48194)",Shelling,unknown if ukrainian or russian
"POINT (36.64505 49.49174)",Shelling,unknown if ukrainian or russian
"POINT (36.96788 49.40747)",Shelling,unknown if ukrainian or russian
"POINT (36.96075 49.16468)",Shelling,
"POINT (37.7232 48.97477)",Shelling,unknown if ukrainian or russian
"POINT (37.78294 48.91665)",Shelling,unknown if russian or ukrainian
"POINT (37.80145 48.94574)",Shelling,unknown if russian or ukrainian
"POINT (37.71287 48.966)",Shelling,unknown if russian or ukrainian
"POINT (37.72195 48.96864)",Shelling,unknown if russian or ukrainian
"POINT (37.62761 49.06239)",Shelling,
"POINT (37.65004 49.06267)",Shelling,
"POINT (37.57251 49.0653)",Shelling,
"POINT (37.54034 49.07298)",Shelling,
"POINT (38.08311 48.97649)",Shelling,
"POINT (38.112 48.98822)",Shelling,
"POINT (38.3401 49.03342)",Shelling,
"POINT (38.38634 48.99495)",Shelling,
"POINT (38.41768 48.95948)",Shelling,unknown if russian or ukrainian
"POINT (38.47557 49.03713)",Shelling,
"POINT (38.48188 48.93522)",Shelling,
"POINT (38.53853 48.97552)",Shelling,
"POINT (38.58113 49.06449)",Shelling,
"POINT (38.59153 49.06615)",Shelling,
"POINT (38.61442 49.04907)",Shelling,
"POINT (38.598 49.02312)",Shelling,
"POINT (38.5854 49.06018)",Shelling,
"POINT (38.71619 48.7807)",Shelling,
"POINT (38.68793 48.80812)",Shelling,
"POINT (38.59091 48.87117)",Shelling,unknown if russian or ukrainian
"POINT (36.169 47.6454)",Shelling,
"POINT (35.78667 47.56092)",Shelling,
"POINT (32.43855 47.04179)",Shelling,
"POINT (38.35436 48.6344)",Shelling,
"POINT (38.2586081 48.7649732)",Mortar Fire,
"POINT (38.2374937 48.7459603)",Mortar Fire,
"POINT (38.2210142 48.7365644)",Mortar Fire,
"POINT (38.197325 48.7242225)",Mortar Fire,
"LINESTRING (37.4674286 49.1093073, 37.4727501 49.0959332, 37.4737801 49.1012158, 37.4676003 49.0991927, 37.4724068 49.096158)",Russian Attack,
"POINT (37.4756683 49.0907624)",Fighting Continues,
"POINT (37.7485586 48.9207741)",Fighting Continues,
"LINESTRING (37.7715585 48.928809, 37.7525041 48.9218161, 37.7564523 48.9256511, 37.7590272 48.9220417, 37.7526757 48.9219289)",Russian Attack,
"LINESTRING (37.6974184 49.031453, 37.6587088 49.0425941, 37.6634295 49.0428192, 37.6613695 49.0401748, 37.6586229 49.0425941)",Russian Attack and advance,
"LINESTRING (37.6755316 49.0644752, 37.6542456 49.0568263, 37.656563 49.0591323, 37.6594812 49.0563764, 37.6542456 49.0567701)",Russian Attack, perhaps Capture,
"LINESTRING (37.6271861 49.0556081, 37.5724261 49.0394062, 37.5758594 49.042557, 37.5791209 49.0382809, 37.5719111 49.0396313)",Ukrainian withdraw,Russian sources claim Ukraine is withdrawing, but unproven
"LINESTRING (37.6445062 49.0564208, 37.6295724 49.0569832, 37.6081157 49.0554084, 37.6142952 49.0578831, 37.6158401 49.053721, 37.607944 49.0551834)",Russian Advance,
"POINT (37.5403934 49.046118)",Shelling,
"POINT (37.5515514 49.0493245)",Shelling,
"POINT (37.5766139 49.0214428)",Shelling,
"POINT (37.6043706 49.0534353)",Fighting Continues,Russia claims to be fighting through forest towards Svyatohirsk
"POINT (37.7126252 48.9628576)",Fighting Continues,
"POINT (36.6702958 50.1898277)",Fighting Continues,Low intensity fighting supported by artillery from both sides
"POINT (36.6674698 50.196144)",Mortar fire,
"POINT (36.6772545 50.1833125)",Mortar fire,
"POINT (37.4671753 49.0438358)",Fighting continues,
"LINESTRING (37.4579056 49.0667848, 37.4646004 49.0466488, 37.4661453 49.0515992, 37.4589356 49.0499116, 37.4646004 49.0465362)",Russian Attack, repelled,
"POINT (37.7811351 48.9093358)",Fighting Continues,
"POINT (38.5201177 48.681938)",Heavy Fighting,
"POINT (38.3072567 48.7383482)",Minor Fighting,
"POINT (38.4016713 48.6923639)",Heavy Fighting,
"POINT (38.2500231 48.7492892)",Minor Fighting,
"POINT (38.1425128 48.6332084)",Fighting Continues,
"POINT (38.1275424 48.3932079)",Fighting Continues,
"POINT (38.2049616 48.4673584)",Fighting Continues,
"POINT (38.1718827 48.5545017)",Fighting Continues,
"LINESTRING (37.8115257 48.1148986, 37.7947029 48.1182794, 37.7983078 48.1188524, 37.796677 48.1163311, 37.7947029 48.1180502)",Russian Attack,
"LINESTRING (37.8036293 48.1837317, 37.7863773 48.1777225, 37.7899822 48.1798973, 37.7914413 48.1771502, 37.7864631 48.1777797)",Russian Attack,
"LINESTRING (37.8165039 48.1450889, 37.7975353 48.1437716, 37.8014835 48.1456616, 37.8019127 48.1425689, 37.7974495 48.1437143)",Russian Attack,
"POINT (37.7534351 48.1907729)",Shelling,significant damage to russians is reported
exact gps coordinates unknown, but it was in this general area

I count at least 1 destroyed tank
"LINESTRING (37.7620523 48.1925733, 37.7550142 48.1893118, 37.7467744 48.1889684, 37.7498643 48.190399, 37.7502077 48.1879957, 37.7468603 48.1890257)",Russian Attack,
"POINT (37.2392358 47.7752937)",Shelling,
"POINT (38.5712773 48.870374)",Minor Fighting,
"POINT (37.7376958 48.1885474)",Heavy Fighting,
"POINT (37.5568519 47.8385074)",shelling,
"POINT (37.5565086 47.9269232)",shelling,
"POINT (37.7202735 48.0588051)",shelling,
"POINT (37.8538265 48.0629351)",shelling,
"POINT (37.8268957 48.1028437)",Shelling,
"POINT (37.8735876 48.2870743)",Shelling,
"POINT (38.0222464 48.3167637)",Shelling,
"POINT (38.0758047 48.3804235)",Shelling,
"POINT (36.64317 47.77962)",Ukrainians destroy tanks with arty and drones,
"POINT (36.6254 47.783)",Ukrainians destroy tank with drone,
"POINT (38.2572744 48.613153)",Heavy Fighting,
"POINT (35.9170236 47.5308073)",Air Strike,
"POINT (35.6962668 47.5471472)",Air Strike,
"POINT (37.5001419 47.9370882)",Shelling,
"POINT (33.1908862 47.2265444)",Air Strike,
"POINT (38.3767982 48.7363731)",Heavy Fighting,
"POINT (38.1289394 48.381537)",Shelling,
"POINT (37.7835772 48.1258766)",Shelling,
"POINT (37.7788174 48.1526025)",Shelling,
"POINT (37.2258274 47.7640746)",Heavy Fighting,
"POINT (33.1591959 47.1459772)",Fighting Continues,
"POINT (33.2130976 47.1536239)",Fighting Continues,
"LINESTRING (33.1661555 47.2103695, 33.1381747 47.1966076, 33.1416079 47.2015063, 33.1474444 47.1976574, 33.1381747 47.1963743)",Ukrainian Advance,
"LINESTRING (33.5239587 47.4903212, 33.3674035 47.3602471, 33.3687768 47.3737339, 33.3866296 47.3639679, 33.3660302 47.3597819)",Russian Withdraw,
"LINESTRING (33.3921228 47.4675814, 33.4113488 47.4099919, 33.317965 47.3286091, 33.3186517 47.3425694, 33.3371911 47.334659, 33.3172784 47.3281437)",Russian Withdraw,
