WKT,name,description
"POLYGON ((38.028701 48.595377, 38.027532 48.594717, 38.0262418 48.5947025, 38.0259736 48.5935174, 38.0259306 48.5930207, 38.0280979 48.5927936, 38.02868 48.592638, 38.028852 48.592922, 38.028594 48.593916, 38.028701 48.595377))",Russian Control,2/6
"POINT (33.373383 46.73915)",Ammo Warehouse destroyed,
"POINT (36.3177108 54.5121116)",Zavod "60 Arsenal",
"POINT (38.09871 50.2084)",U Shelling,
"POINT (37.740841 49.854992)",U Shelling,
"POINT (37.733974 49.84813)",U Shelling,
"POINT (37.763157 49.843924)",U Shelling,
"POINT (37.724738 49.83634)",U Shelling,
"POINT (37.706852 49.81469)",U Shelling,
"POINT (37.698955 49.792532)",U Shelling,
"POINT (37.7808 49.782885)",U Shelling,
"POINT (37.708912 49.782114)",U Shelling,
"POINT (37.923294 49.68792)",U Shelling,
"POINT (37.921921 49.658593)",U Shelling,
"POINT (37.959 49.576399)",U Shelling,
"POINT (37.95688 49.546597)",U Shelling,
"POINT (37.977299 49.52317)",U Shelling,
"POINT (37.989831 49.51392)",U Shelling,
"POINT (37.962441 49.45635)",U Shelling,
"POINT (37.949224 49.41435)",U Shelling,
"POINT (38.069488 49.222273)",U Shelling,
"POINT (38.079406 49.20491)",U Shelling,
"POINT (38.083622 49.141923)",U Shelling,
"POINT (38.087399 49.11069)",U Shelling,
"POINT (38.026564 49.053538)",U Shelling,
"POINT (38.204029 49.04118)",U Shelling,
"POINT (38.069136 49.039136)",U Shelling,
"POINT (38.138798 49.000207)",U Shelling,
"POINT (38.191114 48.99794)",U Shelling,
"POINT (38.103897 48.99168)",U Shelling,
"POINT (38.252332 48.94504)",U Shelling,
"POINT (38.294235 48.931257)",U Shelling,
"POINT (38.273758 48.87525)",U Shelling,
"POINT (38.307314 48.843709)",U Shelling,
"POINT (38.284264 48.806367)",U Shelling,
"POINT (38.055175 48.747891)",U Shelling,
"POINT (38.02833 48.7446)",U Shelling,
"POINT (38.207825 48.740064)",U Shelling,
"POINT (38.063505 48.73979)",U Shelling,
"POINT (38.097338 48.729049)",U Shelling,
"POINT (38.014243 48.72301)",U Shelling,
"POINT (38.031368 48.699072)",U Shelling,
"POINT (37.968196 48.693633)",U Shelling,
"POINT (38.054351 48.69008)",U Shelling,
"POINT (37.975406 48.686381)",U Shelling,
"POINT (38.015575 48.677994)",U Shelling,
"POINT (38.025016 48.665184)",U Shelling,
"POINT (38.012765 48.658559)",U Shelling,
"POINT (38.027934 48.658155)",U Shelling,
"POINT (38.015481 48.65654)",U Shelling,
"POINT (38.007163 48.652258)",U Shelling,
"POINT (37.997035 48.650443)",U Shelling,
"POINT (37.999874 48.645014)",U Shelling,
"POINT (38.00777 48.6301)",U Shelling,
"POINT (38.006323 48.61918)",U Shelling,
"POINT (38.012597 48.610648)",U Shelling,
"POINT (38.015741 48.60517)",U Shelling,
"POINT (38.022112 48.59958)",U Shelling,
"POINT (38.031343 48.59318)",U Shelling,
"POINT (38.027177 48.58704)",U Shelling,
"POINT (38.028787 48.58379)",U Shelling,
"POINT (38.022964 48.577143)",U Shelling,
"POINT (38.01943 48.5767)",U Shelling,
"POINT (38.015387 48.568437)",U Shelling,
"POINT (38.009551 48.56662)",U Shelling,
"POINT (37.995646 48.566052)",U Shelling,
"POINT (37.978824 48.565711)",U Shelling,
