WKT,name,description
"POINT (33.41836 46.7482)",Ammo Warehouse Destroyed,
"POINT (37.9546142 48.055407)",Explosions,
"POINT (37.4957563 47.5954714)",Explosions,
"POINT (37.798427 47.9857957)",Explosions?,
"POINT (37.5102632 47.0988682)",Missile Strike,
"POINT (38.1429304 48.0364215)",Missile Strike,
"POINT (38.1944288 47.9277226)",Missile Strike,
"POINT (37.5607587 47.1700937)",Missile Strike,
"POINT (38.4247452 48.3508409)",Missile Strike,
"POINT (36.224625 50.36158)",Airstrike,
"POINT (38.248994 48.926411)",Airstrike,
"POINT (38.268151 48.807599)",Airstrike,
"POINT (37.960722 48.649505)",Airstrike,
"POINT (37.992479 48.625683)",Airstrike,
"POINT (37.777063 48.277986)",Airstrike,
"POINT (37.788634 48.172119)",Airstrike,
"POINT (37.490352 47.944857)",Airstrike,
"POINT (37.251881 47.782857)",Airstrike,
"POINT (37.712008 49.84322)",U Shelling,
"POINT (37.703272 49.832899)",U Shelling,
"POINT (37.712979 49.828201)",U Shelling,
"POINT (37.712473 49.812252)",U Shelling,
"POINT (37.700591 49.79208)",U Shelling,
"POINT (37.761225 49.786324)",U Shelling,
"POINT (37.699083 49.783886)",U Shelling,
"POINT (37.931615 49.68394)",U Shelling,
"POINT (37.929555 49.6575)",U Shelling,
"POINT (37.972752 49.522081)",U Shelling,
"POINT (37.968762 49.51525)",U Shelling,
"POINT (37.987172 49.509711)",U Shelling,
"POINT (37.995068 49.497114)",U Shelling,
"POINT (37.963899 49.450512)",U Shelling,
"POINT (37.947629 49.41156)",U Shelling,
"POINT (38.06105 49.2059)",U Shelling,
"POINT (38.077562 49.168908)",U Shelling,
"POINT (38.098966 49.148014)",U Shelling,
"POINT (38.089353 49.124204)",U Shelling,
"POINT (38.006171 49.047455)",U Shelling,
"POINT (38.203925 49.03372)",U Shelling,
"POINT (38.185386 49.01414)",U Shelling,
"POINT (38.15071 49.0013)",U Shelling,
"POINT (38.101512 48.997191)",U Shelling,
"POINT (38.202895 48.989815)",U Shelling,
"POINT (38.238944 48.97021)",U Shelling,
"POINT (38.254986 48.942538)",U Shelling,
"POINT (38.26063 48.87877)",U Shelling,
"POINT (38.303202 48.843309)",U Shelling,
"POINT (38.258687 48.789327)",U Shelling,
"POINT (38.253537 48.77779)",U Shelling,
"POINT (38.028667 48.74947)",U Shelling,
"POINT (38.113028 48.745392)",U Shelling,
"POINT (38.052831 48.74286)",U Shelling,
"POINT (38.020608 48.739841)",U Shelling,
"POINT (38.051146 48.728397)",U Shelling,
"POINT (38.051653 48.6951)",U Shelling,
"POINT (38.074252 48.690797)",U Shelling,
"POINT (37.94793 48.669916)",U Shelling,
"POINT (37.950848 48.662094)",U Shelling,
"POINT (37.962006 48.654156)",U Shelling,
"POINT (37.979516 48.653362)",U Shelling,
"POINT (37.970358 48.650652)",U Shelling,
"POINT (37.970933 48.647579)",U Shelling,
"POINT (37.98355 48.642248)",U Shelling,
"POINT (37.989843 48.64048)",U Shelling,
"POINT (37.975654 48.639015)",U Shelling,
"POINT (37.987848 48.634716)",U Shelling,
"POINT (38.007785 48.611901)",U Shelling,
"POINT (38.010704 48.606339)",U Shelling,
"POINT (38.017227 48.60038)",U Shelling,
"POINT (38.026246 48.59149)",U Shelling,
"POINT (38.023241 48.585926)",U Shelling,
"POINT (38.028134 48.585188)",U Shelling,
"POINT (38.010716 48.56708)",U Shelling,
"POINT (37.888308 48.552254)",U Shelling,
"POINT (37.924627 48.549234)",U Shelling,
"POINT (37.887106 48.541003)",U Shelling,
"POINT (37.897234 48.532706)",U Shelling,
