WKT,name,description
"POLYGON ((37.499326 47.9278247, 37.5011284 47.932138, 37.503757 47.9365659, 37.5116182 47.9379134, 37.5152596 47.942409, 37.5166994 47.9450859, 37.5141553 47.9461272, 37.5151949 47.9496405, 37.5133022 47.9516592, 37.510005 47.950835, 37.5085637 47.9513908, 37.5100595 47.9545724, 37.5057224 47.9522952, 37.5061945 47.9459427, 37.5063875 47.9452012, 37.50834 47.944661, 37.507889 47.9439973, 37.5079742 47.9436474, 37.5078226 47.9433213, 37.508056 47.9432297, 37.5085441 47.9432189, 37.5107972 47.942407, 37.5063768 47.9371636, 37.5039307 47.9380441, 37.5031863 47.9370414, 37.5005297 47.9377782, 37.4989847 47.9363119, 37.4950794 47.9340117, 37.4938778 47.9315389, 37.4948648 47.9290372, 37.499326 47.9278247))",Russian Advance,as of 12/17
"POLYGON ((38.1497924 48.7069444, 38.1541267 48.7099038, 38.1511804 48.7124643, 38.1492966 48.7135105, 38.1483095 48.7144449, 38.1452626 48.7136237, 38.138404 48.7102927, 38.1375324 48.7096589, 38.1393562 48.7089721, 38.1405149 48.7073862, 38.1421886 48.7037611, 38.1497924 48.7069444))",Russian Advance,12/17
"POINT (38.779733 48.475145)",Missile Strike,
"POINT (38.472309 47.795329)",Explosions,
"POINT (35.358142 46.881105)",Missile Strike,
"POINT (32.27942 46.121229)",Missile Strike,
"POINT (30.79083 46.403655)",Air Defense shoots down 2 Onyx Missiles,
"POINT (37.572862 48.711647)",Missile Strike,
"POINT (37.550889 48.624126)",Missile Strike,
"POINT (32.648705 46.6553)",S-300 Strike,
"POINT (37.760927 49.852008)",U Shelling,
"POINT (37.770883 49.838282)",U Shelling,
"POINT (37.754747 49.834739)",U Shelling,
"POINT (37.76745 49.788657)",U Shelling,
"POINT (37.703835 49.78549)",U Shelling,
"POINT (37.906839 49.740756)",U Shelling,
"POINT (37.949537 49.70528)",U Shelling,
"POINT (37.975602 49.592934)",U Shelling,
"POINT (38.152538 49.58164)",U Shelling,
"POINT (37.975948 49.526566)",U Shelling,
"POINT (37.9617 49.523)",U Shelling,
"POINT (37.961872 49.517205)",U Shelling,
"POINT (37.962043 49.453417)",U Shelling,
"POINT (38.136451 49.413227)",U Shelling,
"POINT (38.154102 49.39936)",U Shelling,
"POINT (38.009498 49.32946)",U Shelling,
"POINT (38.023296 49.30526)",U Shelling,
"POINT (38.16529 49.296044)",U Shelling,
"POINT (38.084266 49.206179)",U Shelling,
"POINT (38.222546 49.045746)",U Shelling,
"POINT (38.290524 49.036294)",U Shelling,
"POINT (38.206753 49.032918)",U Shelling,
"POINT (38.373007 49.015336)",U Shelling,
"POINT (38.296017 49.00162)",U Shelling,
"POINT (38.11131 48.99734)",U Shelling,
"POINT (38.244519 48.944153)",U Shelling,
"POINT (38.294644 48.933553)",U Shelling,
"POINT (38.347516 48.910543)",U Shelling,
"POINT (38.267178 48.875104)",U Shelling,
"POINT (38.302884 48.850034)",U Shelling,
"POINT (38.268208 48.808222)",U Shelling,
"POINT (38.236966 48.758001)",U Shelling,
"POINT (39.225405 48.736394)",U Shelling,
"POINT (38.219933 48.730318)",U Shelling,
"POINT (38.150835 48.7103)",U Shelling,
"POINT (38.136744 48.70573)",U Shelling,
"POINT (38.105264 48.683986)",U Shelling,
"POINT (38.102659 48.676453)",U Shelling,
"POINT (38.108578 48.667555)",U Shelling,
"POINT (38.140626 48.663582)",U Shelling,
"POINT (38.108182 48.650996)",U Shelling,
"POINT (38.136163 48.627515)",U Shelling,
"POINT (38.041799 48.618934)",U Shelling,
"POINT (38.051362 48.614919)",U Shelling,
"POINT (38.043943 48.59634)",U Shelling,
"POINT (38.036942 48.587221)",U Shelling,
"POINT (38.159508 48.559393)",U Shelling,
"POINT (38.029133 48.55267)",U Shelling,
"POINT (38.030721 48.549122)",U Shelling,
"POINT (38.017288 48.546338)",U Shelling,
"POINT (38.020464 48.545742)",U Shelling,
"POINT (38.050332 48.52723)",U Shelling,
"POINT (37.966611 48.50274)",U Shelling,
"POINT (37.951851 48.47117)",U Shelling,
"POINT (37.958888 48.462384)",U Shelling,
"POINT (37.942924 48.452821)",U Shelling,
"POINT (37.952708 48.450772)",U Shelling,
"POINT (37.936324 48.447738)",U Shelling,
"POINT (37.960948 48.394381)",U Shelling,
"POINT (37.975368 48.391646)",U Shelling,
"POINT (38.030643 48.343177)",U Shelling,
"POINT (37.922153 48.298431)",U Shelling,
"POINT (37.856235 48.26416)",U Shelling,
"POINT (37.829456 48.262103)",U Shelling,
"POINT (37.828768 48.242539)",U Shelling,
"POINT (37.801303 48.242215)",U Shelling,
"POINT (37.785167 48.235126)",U Shelling,
"POINT (37.764224 48.227351)",U Shelling,
"POINT (37.78963 48.208135)",U Shelling,
"POINT (37.970768 48.20001)",U Shelling,
"POINT (37.858638 48.17426)",U Shelling,
"POINT (37.822589 48.142657)",U Shelling,
"POINT (37.868251 48.119743)",U Shelling,
