WKT,name,description
"POLYGON ((37.6587759 48.0809632, 37.6614473 48.0829631, 37.6654174 48.0845545, 37.6683785 48.0852426, 37.6717109 48.0861807, 37.6749724 48.0873561, 37.681796 48.090237, 37.6858674 48.0916596, 37.6887588 48.0928528, 37.6897943 48.0959394, 37.6890593 48.0965969, 37.6887107 48.0974979, 37.6908619 48.0978471, 37.6947136 48.0975033, 37.6998849 48.0965002, 37.702535 48.0951064, 37.7044554 48.0930319, 37.7050991 48.0909322, 37.7042837 48.0877718, 37.7169076 48.0889554, 37.7241145 48.0894586, 37.7281783 48.0906102, 37.7290043 48.092065, 37.7303453 48.0930037, 37.7336927 48.0941789, 37.7301617 48.0982148, 37.7220507 48.100479, 37.7074595 48.100135, 37.696044 48.09896, 37.687461 48.0975556, 37.6794611 48.09703, 37.666683 48.0959377, 37.662091 48.093616, 37.658572 48.0856469, 37.657217 48.0812755, 37.6546607 48.0785095, 37.6496157 48.0761449, 37.6440561 48.074927, 37.6424305 48.0741926, 37.6406814 48.0710318, 37.6420914 48.0657837, 37.6428127 48.0608036, 37.6453447 48.064102, 37.6482844 48.0668839, 37.6506018 48.067755, 37.6528763 48.0683106, 37.6541209 48.0689774, 37.6455959 48.0728513, 37.6460706 48.0738032, 37.6480245 48.0731894, 37.6482122 48.0724588, 37.6496149 48.0720074, 37.6516252 48.0707064, 37.654279 48.0695773, 37.655116 48.0694226, 37.65591 48.0687517, 37.6570688 48.0687002, 37.6585167 48.0691146, 37.6587759 48.0809632))",Russian Control,as of 11/13
"POLYGON ((37.9613023 48.3805232, 37.9807501 48.3802341, 37.9939245 48.3946737, 37.9888837 48.407312, 37.9763292 48.4061276, 37.9628914 48.4026808, 37.9567116 48.3949306, 37.9579132 48.3871792, 37.9613023 48.3805232))",Russian Advance,11/13
"POLYGON ((31.6990997 46.467412, 31.704424 46.4736091, 31.7119814 46.4795695, 31.7285539 46.4853512, 31.7413047 46.4879453, 31.754228 46.4886469, 31.7701086 46.4868919, 31.8079356 46.4787184, 31.8088492 46.4848754, 31.8059201 46.4853999, 31.8057646 46.4879595, 31.8059952 46.4891599, 31.8123897 46.4906003, 31.8135966 46.4919409, 31.8149753 46.4931338, 31.8161689 46.4937654, 31.8162092 46.4945287, 31.8184942 46.4956631, 31.8274208 46.4989058, 31.8346144 46.4986917, 31.8412234 46.4975579, 31.8451555 46.4974472, 31.8468346 46.4984221, 31.8491466 46.4981562, 31.8509169 46.49847, 31.851861 46.5021812, 31.854098 46.5062907, 31.8603476 46.5111093, 31.8600043 46.5124014, 31.854141 46.5129496, 31.8570378 46.5171617, 31.787916 46.532639, 31.753674 46.5463137, 31.7086988 46.545133, 31.6627495 46.5364038, 31.6342839 46.5394032, 31.6099142 46.5388118, 31.5954982 46.5372523, 31.5817694 46.5366062, 31.5678319 46.5394803, 31.5491076 46.5462184, 31.53861 46.5513675, 31.5315277 46.5557015, 31.5275345 46.5588842, 31.52375 46.562916, 31.5215725 46.5656164, 31.5167336 46.5730669, 31.514823 46.5752521, 31.5124721 46.5765973, 31.5134482 46.5751618, 31.5176205 46.5708996, 31.5211802 46.5639893, 31.523118 46.5617789, 31.5284885 46.5568241, 31.5327534 46.5527027, 31.538949 46.5476218, 31.5526966 46.5375238, 31.5753605 46.5237787, 31.5962654 46.5128789, 31.625416 46.494862, 31.6536139 46.4743946, 31.6990997 46.467412))",Contested,
"POLYGON ((37.9810366 49.1966861, 37.9966093 49.1804203, 38.0290908 49.1611508, 38.005146 49.1833803, 38.0090008 49.2076285, 38.0125199 49.2317909, 38.0078851 49.2468093, 37.999853 49.2522189, 37.990103 49.253818, 37.9833303 49.2426994, 37.9789795 49.2314219, 37.9769949 49.2233603, 37.9777131 49.2108156, 37.9810366 49.1966861))",Ukrainian Advance,11/13
"POINT (40.2616094 48.2772142)",Equipment from Belarus,11/13

In Kamensk-Shakhtinsk there is a lot of military equipment, which was brought from Belarus.

"POINT (37.3068631 47.0502488)",Russians move in,11/13

