WKT,name,description
"LINESTRING (37.5068077 47.9275191, 37.4678406 47.9163604, 37.482861 47.9291294, 37.4678406 47.9163604, 37.4923023 47.9148647, 37.4678406 47.9163604)",Russian Attack,
"LINESTRING (36.1258809 50.393389, 36.0826222 50.3918568, 36.1025349 50.3998453, 36.0826222 50.3918568, 36.1027067 50.3855089, 36.0826222 50.3918568)",Russian Attack,
"LINESTRING (36.0985869 50.3546329, 36.0512095 50.3605468, 36.0767868 50.364271, 36.0512095 50.3605468, 36.0726665 50.3503601, 36.0512095 50.3605468)",Russian Attack,
"LINESTRING (38.0135188 48.3744568, 37.9726657 48.3956603, 37.9978127 48.3933808, 37.9726657 48.3956603, 37.9833081 48.3797015, 37.9726657 48.3956603)",Russian Attack,
"LINESTRING (37.8201125 48.1862283, 37.785296 48.17399, 37.7960799 48.1849693, 37.785296 48.17399, 37.8032038 48.1730077, 37.785296 48.17399)",Russian Attack,
"LINESTRING (33.1660984 47.0660473, 33.1190632 47.0964399, 33.144469 47.0931677, 33.1190632 47.0964399, 33.1279895 47.0782065, 33.1190632 47.0964399)",Russian Attack,
"LINESTRING (36.189419 50.27529, 36.1760271 50.2435779, 36.1693323 50.2622372, 36.1760271 50.2435779, 36.1952532 50.2566402, 36.1760271 50.2435779)",Russian Attack,
"LINESTRING (36.4240845 50.1821638, 36.4127549 50.141915, 36.4029702 50.1625935, 36.4127549 50.141915, 36.4333543 50.1581946, 36.4127549 50.141915)",Russian Attack,
"LINESTRING (37.2031572 49.0395495, 37.1557787 49.036061, 37.1762064 49.0465259, 37.1557787 49.036061, 37.177923 49.028858, 37.1557787 49.036061)",Russian Attack,
"LINESTRING (38.0254106 48.4344911, 38.0230073 48.4685337, 38.0368261 48.45402, 38.0230073 48.4685337, 38.0117635 48.4537354, 38.0230073 48.4685337)",Russian Attack,
"LINESTRING (38.1207685 48.45846, 38.0471258 48.4980606, 38.0748491 48.49516, 38.0471258 48.4980606, 38.059657 48.4796297, 38.0471258 48.4980606)",Russian Attack,
"LINESTRING (38.1248947 48.5392421, 38.0766578 48.525715, 38.0930515 48.5395262, 38.0766578 48.525715, 38.1028362 48.5241233, 38.0766578 48.525715)",Russian Attack,
"LINESTRING (37.7281789 48.073785, 37.721432 48.095249, 37.7330713 48.0860564, 37.721432 48.095249, 37.7163342 48.0833042, 37.721432 48.095249)",Russian Attack,
"LINESTRING (37.8286851 48.1014264, 37.7869714 48.1182755, 37.8081715 48.1178171, 37.7869714 48.1182755, 37.7975285 48.1058398, 37.7869714 48.1182755)",Russian Attack,
