WKT,name,description
"POLYGON ((38.00395 48.587425, 38.003028 48.5896, 38.003232 48.589644, 38.002964 48.590163, 37.99874 48.58927, 37.999917 48.586486, 38.001912 48.586886, 38.00185 48.587036, 38.00395 48.587425))",Russian Advance,as of 4/2
"POINT (30.286917 59.936615 0.0)",Assassination of Vladlen Tatarsky,
"POINT (38.086849 48.818329 0.0)",Lancet Kill Krab,
"POINT (33.76437 47.021795 0.0)",HIMARS,
"POINT (35.349178 46.878181 0.0)",HIMARS,
"POINT (35.341555 46.877198 0.0)",HIMARS,
"POINT (35.349832 46.876868 0.0)",HIMARS,
"POINT (37.408022 50.071365 0.0)",S-300 Strike,
"POINT (37.684857 48.515319 0.0)",Strike,
"POINT (37.696306 48.507047 0.0)",Strike,
"POINT (36.162404 47.383177 0.0)",Strike,
"POINT (35.005606 51.244205 0.0)",U Shelling,
"POINT (37.757093 50.131977 0.0)",U Shelling,
"POINT (37.729929 49.850884 0.0)",U Shelling,
"POINT (37.723406 49.82984 0.0)",U Shelling,
"POINT (37.716571 49.811122 0.0)",U Shelling,
"POINT (37.784206 49.78275 0.0)",U Shelling,
"POINT (37.904883 49.740952 0.0)",U Shelling,
"POINT (37.924109 49.68523 0.0)",U Shelling,
"POINT (37.990223 49.528014 0.0)",U Shelling,
"POINT (37.974414 49.526611 0.0)",U Shelling,
"POINT (37.986103 49.51018 0.0)",U Shelling,
"POINT (37.994686 49.496361 0.0)",U Shelling,
"POINT (37.975117 49.472941 0.0)",U Shelling,
"POINT (37.965504 49.453082 0.0)",U Shelling,
"POINT (37.949489 49.41162 0.0)",U Shelling,
"POINT (38.079279 49.208944 0.0)",U Shelling,
"POINT (38.082712 49.18987 0.0)",U Shelling,
"POINT (38.083037 49.114537 0.0)",U Shelling,
"POINT (38.091638 49.103454 0.0)",U Shelling,
"POINT (38.004456 49.04877 0.0)",U Shelling,
"POINT (38.163312 49.04842 0.0)",U Shelling,
"POINT (38.211634 49.034017 0.0)",U Shelling,
"POINT (38.138849 48.996188 0.0)",U Shelling,
"POINT (38.10486 48.996188 0.0)",U Shelling,
"POINT (38.210947 48.98897 0.0)",U Shelling,
"POINT (38.11928 48.988304 0.0)",U Shelling,
"POINT (38.25582 48.9691 0.0)",U Shelling,
"POINT (38.257183 48.94829 0.0)",U Shelling,
"POINT (38.272453 48.88439 0.0)",U Shelling,
"POINT (38.247734 48.876488 0.0)",U Shelling,
"POINT (38.246878 48.779426 0.0)",U Shelling,
"POINT (38.034347 48.748897 0.0)",U Shelling,
"POINT (38.038282 48.728704 0.0)",U Shelling,
"POINT (37.938775 48.69991 0.0)",U Shelling,
"POINT (37.891097 48.68567 0.0)",U Shelling,
"POINT (37.893507 48.677595 0.0)",U Shelling,
"POINT (37.996456 48.658145 0.0)",U Shelling,
"POINT (37.890417 48.646075 0.0)",U Shelling,
"POINT (37.96185 48.644097 0.0)",U Shelling,
"POINT (37.915972 48.62838 0.0)",U Shelling,
"POINT (37.931013 48.619075 0.0)",U Shelling,
"POINT (37.976884 48.61868 0.0)",U Shelling,
"POINT (37.97032 48.612876 0.0)",U Shelling,
"POINT (37.979847 48.61072 0.0)",U Shelling,
"POINT (37.977186 48.609017 0.0)",U Shelling,
"POINT (37.981966 48.608878 0.0)",U Shelling,
"POINT (37.983576 48.608857 0.0)",U Shelling,
"POINT (37.991091 48.60862 0.0)",U Shelling,
"POINT (37.995138 48.60853 0.0)",U Shelling,
"POINT (37.983436 48.608169 0.0)",U Shelling,
"POINT (37.988344 48.605385 0.0)",U Shelling,
"POINT (37.997013 48.605101 0.0)",U Shelling,
"POINT (38.017674 48.602986 0.0)",U Shelling,
"POINT (38.003536 48.592824 0.0)",U Shelling,
"POINT (37.9996591 48.5890668)",U Shelling,
"POINT (38.007399 48.58902 0.0)",U Shelling,
"POINT (38.003279 48.58675 0.0)",U Shelling,
"POINT (38.002335 48.583967 0.0)",U Shelling,
"POINT (37.999932 48.578687 0.0)",U Shelling,
"POINT (37.996928 48.576983 0.0)",U Shelling,
"POINT (37.972688 48.57659 0.0)",U Shelling,
"POINT (37.985169 48.576472 0.0)",U Shelling,
"POINT (37.967365 48.57529 0.0)",U Shelling,
"POINT (38.00055 48.5718 0.0)",U Shelling,
"POINT (37.949171 48.550234 0.0)",U Shelling,
"POINT (37.895823 48.537094 0.0)",U Shelling,
"POINT (37.890502 48.530388 0.0)",U Shelling,
"POINT (37.904235 48.529933 0.0)",U Shelling,
"POINT (37.946012 48.529393 0.0)",U Shelling,
"POINT (37.953222 48.469562 0.0)",U Shelling,
"POINT (37.952999 48.43104 0.0)",U Shelling,
"POINT (37.961922 48.398155 0.0)",U Shelling,
"POINT (37.750488 48.24145 0.0)",U Shelling,
"POINT (37.876399 48.222123 0.0)",U Shelling,
"POINT (37.874683 48.212515 0.0)",U Shelling,
"POINT (37.720962 48.20852 0.0)",U Shelling,
"POINT (37.790961 48.203134 0.0)",U Shelling,
"POINT (37.743197 48.18536 0.0)",U Shelling,
"POINT (37.782852 48.17609 0.0)",U Shelling,
"POINT (37.695893 48.111232 0.0)",U Shelling,
"POINT (37.659529 48.109852 0.0)",U Shelling,
"POINT (37.63995 48.108948 0.0)",U Shelling,
"POINT (37.626708 48.10292 0.0)",U Shelling,
"POINT (37.658318 48.098632 0.0)",U Shelling,
"POINT (37.725055 48.09778 0.0)",U Shelling,
"POINT (37.667158 48.093759 0.0)",U Shelling,
"POINT (37.668378 48.085242 0.0)",U Shelling,
"POINT (37.653064 48.066343 0.0)",U Shelling,
"POINT (37.562844 48.006284 0.0)",U Shelling,
"POINT (37.501826 47.963082 0.0)",U Shelling,
"POINT (37.499267 47.95631 0.0)",U Shelling,
