WKT,name,description
"POINT (36.593056 50.220628)",Drone Attack,
"POINT (38.121553 49.453791)",Missile Strike,
"POINT (35.393408 46.862258)",Missile Strike,
"POINT (35.50519 48.033767)",Missile Strike,
"POINT (35.514319 47.977935)",Missile Strike,
"POINT (32.904505 46.17022)",Missile Strike,
"POINT (38.276101 48.804548)",Airstrike,
"POINT (37.582884 48.058706)",Airstrike,
"POINT (37.78821 48.171738)",Helicopter Attack,
"POINT (37.929744 49.688466)",U Shelling,
"POINT (37.92528 49.658917)",U Shelling,
"POINT (37.948283 49.617562)",U Shelling,
"POINT (37.945009 49.55194)",U Shelling,
"POINT (37.958583 49.547222)",U Shelling,
"POINT (37.965793 49.529175)",U Shelling,
"POINT (37.970599 49.517809)",U Shelling,
"POINT (37.958926 49.516249)",U Shelling,
"POINT (37.974032 49.494846)",U Shelling,
"POINT (37.985705 49.485703)",U Shelling,
"POINT (37.960643 49.453129)",U Shelling,
"POINT (37.969569 49.442638)",U Shelling,
"POINT (38.013264 49.399445)",U Shelling,
"POINT (38.180306 49.310655)",U Shelling,
"POINT (38.16932 49.297447)",U Shelling,
"POINT (38.187859 49.296551)",U Shelling,
"POINT (38.190606 49.274605)",U Shelling,
"POINT (38.064934 49.20759)",U Shelling,
"POINT (38.085362 49.202883)",U Shelling,
"POINT (38.073345 49.202547)",U Shelling,
"POINT (38.144757 49.133969)",U Shelling,
"POINT (38.143627 49.127967)",U Shelling,
"POINT (38.170162 49.106556)",U Shelling,
"POINT (38.182522 49.059334)",U Shelling,
"POINT (38.175656 49.035482)",U Shelling,
"POINT (38.220288 49.03143)",U Shelling,
"POINT (38.110424 49.004861)",U Shelling,
"POINT (38.360866 49.004409)",U Shelling,
"POINT (38.434338 48.946268)",U Shelling,
"POINT (38.239154 48.942202)",U Shelling,
"POINT (38.253484 48.941664)",U Shelling,
"POINT (38.238129 48.939165)",U Shelling,
"POINT (38.404812 48.910178)",U Shelling,
"POINT (38.272602 48.875601)",U Shelling,
"POINT (38.32616 48.86397)",U Shelling,
"POINT (38.293544 48.860695)",U Shelling,
"POINT (38.303277 48.84575)",U Shelling,
"POINT (38.298694 48.8034)",U Shelling,
"POINT (38.244106 48.755443)",U Shelling,
"POINT (38.21767 48.736087)",U Shelling,
"POINT (38.214065 48.72963)",U Shelling,
"POINT (38.169347 48.718309)",U Shelling,
"POINT (38.16909 48.713325)",U Shelling,
"POINT (38.16291 48.708341)",U Shelling,
"POINT (38.156644 48.699958)",U Shelling,
"POINT (38.119386 48.695157)",U Shelling,
"POINT (38.119994 48.686587)",U Shelling,
"POINT (38.103819 48.679445)",U Shelling,
"POINT (38.100168 48.677747)",U Shelling,
"POINT (38.09991 48.672249)",U Shelling,
"POINT (38.0997 48.668903)",U Shelling,
"POINT (38.133345 48.668337)",U Shelling,
"POINT (38.103991 48.66402)",U Shelling,
"POINT (38.09867 48.652463)",U Shelling,
"POINT (38.119612 48.644297)",U Shelling,
"POINT (38.04082 48.632159)",U Shelling,
"POINT (38.136435 48.62796)",U Shelling,
"POINT (38.04494 48.62365)",U Shelling,
"POINT (38.038073 48.62228)",U Shelling,
"POINT (38.041799 48.618934)",U Shelling,
"POINT (38.072234 48.603221)",U Shelling,
"POINT (38.051463 48.58142)",U Shelling,
"POINT (38.04185 48.564157)",U Shelling,
"POINT (38.156455 48.55522)",U Shelling,
"POINT (38.057964 48.54582)",U Shelling,
"POINT (38.017937 48.54522)",U Shelling,
"POINT (38.006275 48.544066)",U Shelling,
"POINT (38.020564 48.530975)",U Shelling,
"POINT (38.071227 48.51859)",U Shelling,
"POINT (37.981556 48.503364)",U Shelling,
"POINT (37.995358 48.50306)",U Shelling,
"POINT (37.978466 48.485845)",U Shelling,
"POINT (37.979496 48.471963)",U Shelling,
"POINT (37.965763 48.454661)",U Shelling,
"POINT (37.979496 48.449651)",U Shelling,
"POINT (37.965763 48.432342)",U Shelling,
"POINT (37.964628 48.39975)",U Shelling,
"POINT (37.950208 48.37467)",U Shelling,
"POINT (37.883604 48.343645)",U Shelling,
"POINT (37.88532 48.327441)",U Shelling,
"POINT (37.857864 48.267994)",U Shelling,
"POINT (37.79285 48.240218)",U Shelling,
"POINT (37.781546 48.23257)",U Shelling,
"POINT (37.751677 48.2312)",U Shelling,
"POINT (37.76644 48.225254)",U Shelling,
"POINT (37.753737 48.223195)",U Shelling,
