WKT,name,description
"POLYGON ((38.02868 48.592638, 38.0280979 48.5927936, 38.0259306 48.5930207, 38.0259075 48.5924454, 38.024451 48.592555, 38.024025 48.5903382, 38.0226748 48.5904292, 38.0223752 48.5888708, 38.0191789 48.5890866, 38.0185823 48.5863354, 38.0202581 48.5861557, 38.0212472 48.5857489, 38.0223672 48.5855029, 38.0219434 48.583583, 38.0227025 48.5835564, 38.0233758 48.5812018, 38.0221905 48.5786437, 38.0222416 48.5777196, 38.027228 48.579294, 38.02946 48.581338, 38.031006 48.5833258, 38.0323891 48.5915205, 38.031062 48.591631, 38.028508 48.591929, 38.02868 48.592638))",Russian Advance,as of 2/22
"POLYGON ((37.9651122 48.6530711, 37.9658255 48.6481197, 37.9713616 48.6446604, 37.9747929 48.6406456, 37.982526 48.643535, 37.9856686 48.6437996, 37.9897456 48.6431757, 37.9903464 48.6441398, 37.9892306 48.646068, 37.9804759 48.6505478, 37.9760127 48.654687, 37.9739527 48.6538649, 37.9690175 48.6539216, 37.9651122 48.6530711))",Russian Advance,as of 2/22
"POINT (34.904246 50.913337)",Missile Shot down,
"POINT (37.508313 47.058609)",Explosions?,
"POINT (37.4590656 47.0781575)",Missile Strike,
"POINT (37.5599212 47.1594221)",Missile Strike,
"POINT (36.262318 50.024602)",S-300 Strike,
"POINT (36.692278 47.328198)",Strike,
"POINT (36.653113 47.367113)",Strike,
"POINT (37.777423 47.541357)",Strike,
"POINT (34.275095 51.279177)",U Shelling,
"POINT (36.896699 50.408714)",U Shelling,
"POINT (37.701716 49.836256)",U Shelling,
"POINT (37.710299 49.831384)",U Shelling,
"POINT (37.7034 49.822)",U Shelling,
"POINT (37.702402 49.789289)",U Shelling,
"POINT (37.715105 49.775767)",U Shelling,
"POINT (37.696223 49.774436)",U Shelling,
"POINT (37.925383 49.650255)",U Shelling,
"POINT (37.973793 49.526578)",U Shelling,
"POINT (37.967956 49.517887)",U Shelling,
"POINT (37.983749 49.49737)",U Shelling,
"POINT (37.956517 49.45485)",U Shelling,
"POINT (37.942911 49.414579)",U Shelling,
"POINT (37.952741 49.40796)",U Shelling,
"POINT (38.0601 49.211584)",U Shelling,
"POINT (38.06113 49.192067)",U Shelling,
"POINT (38.08382 49.1481)",U Shelling,
"POINT (38.084163 49.124075)",U Shelling,
"POINT (38.015037 49.05376)",U Shelling,
"POINT (38.002677 49.048585)",U Shelling,
"POINT (38.21388 49.029051)",U Shelling,
"POINT (38.169934 49.000454)",U Shelling,
