WKT,name,description
"POINT (36.741671 46.821005)",Explosion!,
"POINT (33.500627 46.809454)",Ammo Depot Destroyed,
"POINT (33.462862 46.803109)",Ammo Depot Destroyed,
"POINT (32.94523 46.616843)",Ammo Depot Destroyed,
"POINT (38.6053853 48.5352529)",Missile Strike,
"POINT (37.582167 48.70822)",Missile Strike,
"POINT (36.298421 47.64178)",Rocket Strike,
"POINT (35.714784 47.260093)",Missile Strike,
"POINT (35.600887 47.210798)",Missile Strike,
"POINT (32.655237 46.504136)",Strike!,
"POINT (31.5471364 46.5429048)",U Shelling,
"POINT (31.5756322 46.5346392)",U Shelling,
"POINT (37.753239 49.85175)",U Shelling,
"POINT (37.705247 49.79046)",U Shelling,
"POINT (37.788944 49.78086)",U Shelling,
"POINT (37.928993 49.68447)",U Shelling,
"POINT (37.933113 49.65381)",U Shelling,
"POINT (37.973247 49.52208)",U Shelling,
"POINT (37.970158 49.51406)",U Shelling,
"POINT (37.989727 49.5125)",U Shelling,
"POINT (38.071262 49.2092)",U Shelling,
"POINT (38.166545 49.16833)",U Shelling,
"POINT (38.139937 49.13072)",U Shelling,
"POINT (38.177359 49.12241)",U Shelling,
"POINT (38.179076 49.09409)",U Shelling,
"POINT (38.206027 49.07059)",U Shelling,
"POINT (38.235553 49.04517)",U Shelling,
"POINT (38.206371 49.03819)",U Shelling,
"POINT (38.177487 49.02402)",U Shelling,
"POINT (38.121913 49.0123)",U Shelling,
"POINT (38.265104 48.96007)",U Shelling,
"POINT (38.254986 48.94253)",U Shelling,
"POINT (38.272657 48.94113)",U Shelling,
"POINT (38.250768 48.86782)",U Shelling,
"POINT (38.235921 48.86305)",U Shelling,
"POINT (38.254117 48.84904)",U Shelling,
"POINT (38.26785 48.8386)",U Shelling,
"POINT (38.243131 48.83707)",U Shelling,
"POINT (38.252057 48.82983)",U Shelling,
"POINT (38.28433 48.802)",U Shelling,
"POINT (38.108074 48.74142)",U Shelling,
"POINT (38.205578 48.73598)",U Shelling,
"POINT (38.112881 48.7301)",U Shelling,
"POINT (38.052223 48.72965)",U Shelling,
"POINT (38.125386 48.72511)",U Shelling,
"POINT (38.035057 48.72444)",U Shelling,
"POINT (38.044155 48.72274)",U Shelling,
"POINT (38.033169 48.71731)",U Shelling,
"POINT (38.027161 48.70213)",U Shelling,
"POINT (38.025858 48.68333)",U Shelling,
"POINT (38.027161 48.67346)",U Shelling,
"POINT (38.035229 48.66813)",U Shelling,
"POINT (38.029094 48.64634)",U Shelling,
"POINT (38.029437 48.63374)",U Shelling,
"POINT (38.012786 48.63374)",U Shelling,
"POINT (38.025687 48.6103)",U Shelling,
"POINT (38.024561 48.60377)",U Shelling,
"POINT (38.027451 48.60176)",U Shelling,
"POINT (38.03097 48.5904)",U Shelling,
"POINT (38.03406 48.588)",U Shelling,
"POINT (38.027371 48.57904)",U Shelling,
"POINT (38.020776 48.57515)",U Shelling,
"POINT (38.017806 48.56244)",U Shelling,
"POINT (38.013007 48.55847)",U Shelling,
"POINT (37.968989 48.54963)",U Shelling,
"POINT (37.960749 48.53906)",U Shelling,
"POINT (37.950793 48.52701)",U Shelling,
"POINT (37.910983 48.52117)",U Shelling,
"POINT (37.906396 48.50989)",U Shelling,
"POINT (37.91476 48.5096)",U Shelling,
"POINT (37.955675 48.46793)",U Shelling,
"POINT (37.965318 48.39862)",U Shelling,
"POINT (37.923722 48.35679)",U Shelling,
"POINT (37.77266 48.2199)",U Shelling,
"POINT (37.790512 48.20943)",U Shelling,
"POINT (37.806467 48.17669)",U Shelling,
"POINT (37.94599 48.1349)",U Shelling,
"POINT (37.867854 48.121494)",U Shelling,
"POINT (37.801966 48.11498)",U Shelling,
"POINT (37.830088 48.114159)",U Shelling,
"POINT (37.915919 48.09994)",U Shelling,
"POINT (37.675452 48.09411)",U Shelling,
"POINT (37.644227 48.07086)",U Shelling,
"POINT (37.663536 48.06319)",U Shelling,
"POINT (37.79095 48.054528)",U Shelling,
"POINT (37.590032 48.03971)",U Shelling,
"POINT (37.562844 48.00628)",U Shelling,
"POINT (37.508657 47.94827)",U Shelling,
"POINT (37.509687 47.93839)",U Shelling,
"POINT (37.501276 47.93425)",U Shelling,
"POINT (37.491213 47.92493)",U Shelling,
"POINT (37.507305 47.92439)",U Shelling,
"POINT (37.505228 47.89476)",U Shelling,
"POINT (36.693167 47.82042)",U Shelling,
"POINT (36.810987 47.80336)",U Shelling,
"POINT (36.708273 47.80152)",U Shelling,
"POINT (36.797537 47.77845)",U Shelling,
"POINT (36.638235 47.77845)",U Shelling,
"POINT (37.300251 47.75075)",U Shelling,
"POINT (37.259301 47.74914)",U Shelling,
"POINT (36.276593 47.5869)",U Shelling,
"POINT (36.260658 47.56188)",U Shelling,
"POINT (35.455315 47.51826)",U Shelling,
"POINT (35.484498 47.50945)",U Shelling,
"POINT (35.684493 47.50941)",U Shelling,
"POINT (35.868584 47.50903)",U Shelling,
"POINT (35.471578 47.50239)",U Shelling,
"POINT (35.502007 47.50086)",U Shelling,
"POINT (35.888496 47.4979)",U Shelling,
"POINT (35.687815 47.49209)",U Shelling,
"POINT (35.62442 47.318164)",U Shelling,
"POINT (33.520301 46.808844)",U Shelling,
"POINT (32.978537 46.698171)",U Shelling,
"POINT (32.730728 46.609496)",U Shelling,
"POINT (32.728668 46.591096)",U Shelling,
"POINT (32.512549 46.539596)",U Shelling,
