WKT,name,description
"POINT (38.0885947 50.1986299)",Train Sabotage, haven't located where.,
"POINT (35.2315702 46.7803867)",Railway Sabotage,
"POINT (32.9381518 46.1158019)",Russian Field Hospital 6/3,6/3

At the same time, the russian occupiers continue to use the infrastructure of temporarily occupied settlements to provide medical care to their wounded servicemen. Recently, in the settlement of Skadovsk, Kherson Oblast, on the territory of a kindergarten, the invaders set up a field hospital, where more than 50x occupiers with injuries of varying degrees of severity are being treated.
"POLYGON ((37.4971828 47.9540894, 37.4986767 47.962225, 37.4987625 47.9629865, 37.499535 47.9639348, 37.5006508 47.9642079, 37.4981576 47.9647095, 37.4970847 47.9640199, 37.4948316 47.9628417, 37.4937373 47.9609163, 37.4937588 47.958258, 37.4961406 47.9566486, 37.4956256 47.9551828, 37.4971828 47.9540894))",Russian Advance,as of 6/3
"POINT (37.549638888888886 47.96597222222223)",Russian T-72B Destroyed,
"POINT (37.9551247 48.4999716)",Russian BMP-2 Destroyed,
"POINT (38.272083333333335 48.91711111111111)",Russian BMP-3 Destroyed,
"POINT (38.27125 48.917027777777776)",Russian BTR-82A Destroyed,
"POINT (38.27297222222222 48.916555555555554)",Russian BMP-2 Destroyed,
"POINT (35.4014802 46.8890815)",Explosions!,
"POINT (35.7177128 47.2634927)",Explosions?,
"POINT (36.7930061 46.7665999)",Explosion?,
"POINT (37.6526628 48.8490831)",Explosion Somewhere,
"POINT (30.6010157 50.3621253)",Air Defense Active,
"POINT (30.7420745 46.4559512)",Air Defense Active,
"POINT (32.3095637 48.5009515)",Air Defense Active,
"POINT (30.2244288 48.7260966)",Air Defense Active,
"POINT (34.668619 50.9947095)",Air Defense Active,
"POINT (33.4725655 47.8990509)",Air Defense Active,
"POINT (34.4202628 45.7045187)",Air Defense Active,
"POINT (36.4156644 47.4217358)",Strike,
"POINT (37.8238945 47.9833815)",Strike,
"POINT (35.5492851 47.3761253)",Strike,
"POINT (36.621762 47.4061 0.0)",Strike?,
"POINT (35.703264 47.23317 0.0)",Strike,
"POINT (35.174412 46.68859 0.0)",Strike?,
"POINT (35.0791727 48.5668625)",S-300 Strike,
"POINT (36.862299 50.304222 0.0)",Airstrike,
"POINT (37.952963 49.36703 0.0)",Airstrike,
"POINT (38.266978 48.919144 0.0)",Airstrike,
"POINT (38.104278 48.866827 0.0)",Airstrike,
"POINT (37.891412 48.483281 0.0)",Airstrike,
"POINT (37.945846 48.459657 0.0)",Airstrike,
"POINT (37.743986 48.13329 0.0)",Airstrike,
"POINT (37.489923 47.947732 0.0)",Airstrike,
"POINT (37.245742 47.782753 0.0)",Airstrike,
"POINT (37.061416 47.780408 0.0)",Airstrike,
