WKT,name,description
"POINT (36.224073 50.358779)",U Shelling,
"POINT (36.184934 50.351989)",U Shelling,
"POINT (36.179441 50.334241)",U Shelling,
"POINT (36.191458 50.311664)",U Shelling,
"POINT (36.173948 50.30377)",U Shelling,
"POINT (36.261152 50.283372)",U Shelling,
"POINT (36.177381 50.277887)",U Shelling,
"POINT (36.192144 50.270646)",U Shelling,
"POINT (36.209997 50.266257)",U Shelling,
"POINT (36.23609 50.264063)",U Shelling,
"POINT (36.234373 50.24233)",U Shelling,
"POINT (36.260302 50.232402)",U Shelling,
"POINT (36.302008 50.206747)",U Shelling,
"POINT (36.342013 50.202964)",U Shelling,
"POINT (36.410664 50.185328)",U Shelling,
"POINT (36.518639 50.176205)",U Shelling,
"POINT (36.825438 50.17188)",U Shelling,
"POINT (36.5303126 50.156852)",U Shelling,
"POINT (36.807848 50.15939)",U Shelling,
"POINT (36.785445 49.483819)",U Shelling,
"POINT (36.882975 49.476568)",U Shelling,
"POINT (36.828044 49.457826)",U Shelling,
"POINT (37.17701 49.4558)",U Shelling,
"POINT (37.127421 49.445327)",U Shelling,
"POINT (37.123301 49.412279)",U Shelling,
"POINT (37.081783 49.402882)",U Shelling,
"POINT (37.248271 49.207246)",U Shelling,
"POINT (37.174113 49.18122)",U Shelling,
"POINT (37.295844 49.123201)",U Shelling,
"POINT (37.22332 49.103729)",U Shelling,
"POINT (37.454398 49.073132)",U Shelling,
"POINT (37.20991 49.068092)",U Shelling,
"POINT (37.450713 49.049644)",U Shelling,
"POINT (37.4386966 49.0244266)",U Shelling,
"POINT (37.408738 49.026238)",U Shelling,
"POINT (37.360972 49.026237)",U Shelling,
"POINT (37.678202 48.997413)",U Shelling,
"POINT (38.23388 48.9302)",U Shelling,
"POINT (38.22049 48.9214)",U Shelling,
"POINT (37.763701 48.920257)",U Shelling,
"POINT (38.248315 48.919847)",U Shelling,
"POINT (37.79163 48.910568)",U Shelling,
"POINT (38.274187 48.88831)",U Shelling,
"POINT (38.258895 48.872241)",U Shelling,
