WKT,name,description
"POLYGON ((37.972586 48.578237, 37.971449 48.579629, 37.968183 48.580999, 37.963452 48.584613, 37.960941 48.585252, 37.958881 48.587906, 37.956864 48.587168, 37.950612 48.594401, 37.949166 48.595796, 37.946981 48.5948, 37.950498 48.590891, 37.957692 48.58394, 37.959636 48.584062, 37.96172 48.582432, 37.959982 48.58141, 37.95582 48.577818, 37.959961 48.573914, 37.963677 48.575079, 37.96474 48.573733, 37.967303 48.574625, 37.968792 48.575399, 37.968036 48.576597, 37.972586 48.578237))",Russian Advance,as of 5/21
"POINT (32.6194529 46.4063098)",Russian Field Hospital 5/21,5/21

The Russian occupiers continue to convert educational institutions in the temporarily occupied settlements of Ukraine into military medical institutions. In particular, the invaders turned a secondary school in the village of Azov in the Zaporizhzhya region and a preschool in the village of Gladkivka in the Kherson region into field hospitals. About 50 occupiers with injuries of varying degrees of severity are being treated there.
"POINT (37.1164693 47.4517561)",Russian Field Hospital 5/21,5/21

The Russian occupiers continue to convert educational institutions in the temporarily occupied settlements of Ukraine into military medical institutions. In particular, the invaders turned a secondary school in the village of Azov in the Zaporizhzhya region and a preschool in the village of Gladkivka in the Kherson region into field hospitals. About 50 occupiers with injuries of varying degrees of severity are being treated there.

"POINT (36.036468 47.576089 0.0)",Drone Strike,
"POINT (35.580866 47.54967 0.0)",Drone Strike,
"POINT (35.553484 47.548054 0.0)",Drone Strike,
"POINT (37.542255 47.951887 0.0)",Drone Strike on ATGM,
"POINT (35.795775 50.528287 0.0)",Drone Strike,
"POINT (30.735757 46.532433 0.0)",Air Defense Active,
"POINT (32.856763 46.510647 0.0)",Strike,
"POINT (37.749564 48.04725 0.0)",Strike,
"POINT (35.683367 47.2343 0.0)",Strike,
"POINT (38.102751 47.844704 0.0)",Strike,
"POINT (36.641912 47.35815 0.0)",Strike,
"POINT (36.762369 46.812124 0.0)",Strike,
"POINT (36.389251 50.095353 0.0)",S-300 Strike,
"POINT (37.478236 47.603868 0.0)",Warehouse Destroyed,
