WKT,name,description
"LINESTRING (38.0007173 48.3758405, 37.9632988 48.395675, 37.9849288 48.3941362, 37.963213 48.395732, 37.9702518 48.3823366)",Russian Attack,
"LINESTRING (37.5608081 47.8393208, 37.5106584 47.8492139, 37.5327684 47.8525668, 37.5106584 47.8492139, 37.5273477 47.8381838)",Russian Attack,
"LINESTRING (38.146315 48.66094 0.0, 38.100004 48.655583 0.0, 38.113596 48.66348 0.0, 38.100004 48.655583 0.0, 38.11719 48.650956 0.0)",Russian Attack,
"LINESTRING (38.0192564 48.4412304, 37.9685157 48.4511234, 37.9854006 48.4400934, 37.9685157 48.4511234, 37.9908864 48.4544774)",Russian Attack,
"LINESTRING (38.2392562 48.7633914, 38.1984937 48.7818194, 38.2082217 48.7698644, 38.1984937 48.7818194, 38.2187075 48.7809614)",Russian Attack,
"LINESTRING (38.3173661 48.7848839, 38.2765865 48.8033119, 38.2863187 48.7913569, 38.2765865 48.8033119, 38.2968088 48.8024539)",Russian Attack,
"LINESTRING (38.08604 48.621972 0.0, 38.040628 48.604136 0.0, 38.049008 48.615295 0.0, 38.040628 48.604136 0.0, 38.060027 48.604096 0.0)",Russian Attack,
"LINESTRING (37.8995033 49.3379926, 37.9461175 49.3692756, 37.9404734 49.3541676, 37.9461175 49.3692756, 37.9227318 49.3658166)",Ukrainian Advance,
"LINESTRING (37.6652765 49.4617156, 37.7120083 49.4929986, 37.6885635 49.4895396, 37.7120083 49.4929986, 37.7063499 49.4778906)",Ukrainian Attack,
"LINESTRING (37.7068195 49.4206767, 37.7696351 49.4371718, 37.7484512 49.4396358, 37.7696351 49.4371718, 37.7568399 49.4258108)",Ukrainian Attack,
"LINESTRING (33.0791213 47.2240189, 33.1560019 47.2236699, 33.1328352 47.2136459, 33.1560019 47.2235529, 33.1316336 47.2320609)",Ukrainian Attack,
"LINESTRING (38.0156511 49.2078145, 38.0198663 49.2454525, 38.0063475 49.2327445, 38.0198663 49.2454525, 38.0295033 49.2317575)",Ukrainian Attack,
"LINESTRING (33.5139934 47.2320155, 33.469785 47.2141795, 33.4779432 47.2253375, 33.469785 47.2141795, 33.4886698 47.2141395)",Ukrainian Attack,
"LINESTRING (33.7157836 47.1477464, 33.6812491 47.1222164, 33.6859663 47.1373384, 33.6812491 47.1222164, 33.7024997 47.1276574)",Ukrainian Attack,
"LINESTRING (38.0848287 49.1824092, 38.145396 49.2008386, 38.120404 49.2038545, 38.145396 49.2008386, 38.1312434 49.1861799)",Ukrainian Attack,
"LINESTRING (33.3202583 47.3922891, 33.3786232 47.3741571, 33.3695251 47.3846186, 33.3786232 47.3741571, 33.3607705 47.3735759)",Ukrainian Attack,
"LINESTRING (37.835006 48.1772591, 37.7930764 48.1743994, 37.8092563 48.1813927, 37.7930764 48.1743994, 37.8107107 48.1694657)",Russian Attack,
"LINESTRING (32.4339438 46.8618872, 32.3930523 46.8590278, 32.4088318 46.8660209, 32.3930523 46.8590278, 32.4102499 46.8540938)",Russian Attack,
"LINESTRING (38.102783 48.56023 0.0, 38.08573 48.533783 0.0, 38.082724 48.545888 0.0, 38.08573 48.533783 0.0, 38.100901 48.540689 0.0)",Russian Attack,
"LINESTRING (38.082092 48.483344 0.0, 38.078692 48.519845 0.0, 38.070005 48.506227 0.0, 38.078692 48.519845 0.0, 38.090938 48.507173 0.0)",Russian Attack,
"LINESTRING (38.190148 48.7067889, 38.1655611 48.7322395, 38.1839526 48.7252106, 38.1655611 48.7322395, 38.1670401 48.7189255)",Russian Attack,
"LINESTRING (37.7010379 48.0470493, 37.6535747 48.0667273, 37.6657358 48.0530803, 37.6535747 48.0667273, 37.6762838 48.0662133)",Russian Attack,
