WKT,name,description
"LINESTRING (38.8719168 48.2959588, 38.870742 48.3022491, 38.866193 48.31047, 38.860099 48.3144088, 38.8477394 48.3158929, 38.8453361 48.3308455, 38.846881 48.3364944, 38.8547775 48.3499579, 38.8554641 48.3536654, 38.85452 48.3658129, 38.8518592 48.3694053, 38.8482543 48.3714009, 38.8106605 48.3857672, 38.8015624 48.3904981, 38.793151 48.3928919, 38.7940093 48.3940887, 38.7917777 48.3947156, 38.7917777 48.3967673, 38.789632 48.3985339, 38.7910053 48.3994457, 38.7926361 48.4032636, 38.7950393 48.4058847, 38.795726 48.4102718, 38.7991592 48.4133483, 38.7991592 48.4152283, 38.7962409 48.4163677, 38.7905761 48.4291266, 38.7846538 48.4360744, 38.7843105 48.4400604, 38.7982698 48.4402569, 38.7999864 48.4417373, 38.8078829 48.4448119, 38.8159509 48.4477724, 38.8454116 48.4521892, 38.8641875 48.4634214, 38.8842236 48.4814414, 38.8885373 48.488914, 38.8912208 48.4912667, 38.8966932 48.4921019, 38.9061998 48.4919128, 38.9126821 48.494378, 38.9076855 48.4947778, 38.8996989 48.4973803, 38.8941147 48.5014612, 38.884146 48.5068922, 38.8729651 48.5072327, 38.8645311 48.5050703, 38.8483287 48.5021441, 38.8399704 48.502443, 38.8312685 48.5036513, 38.8242523 48.497195, 38.8108869 48.4928991, 38.7832481 48.4890615, 38.7827765 48.487596, 38.7733569 48.4857823, 38.7677999 48.4864712, 38.7643578 48.4885204, 38.7607008 48.490029, 38.7591619 48.4909894, 38.7565929 48.4938839, 38.7530854 48.4953496, 38.7421099 48.4961472, 38.7223364 48.496573, 38.717782 48.4963801, 38.7108672 48.4967557, 38.703738 48.4954388, 38.7004285 48.4944346, 38.6899759 48.4997154, 38.6850771 48.4999051, 38.6804358 48.4994689, 38.6749792 48.4995303, 38.6730415 48.4999896, 38.659823 48.5050721, 38.617408 48.5256715, 38.6142153 48.5285884, 38.6131682 48.5319599, 38.6136138 48.5340786, 38.6189643 48.5415764, 38.6172771 48.5439029, 38.6353318 48.5498515, 38.638437 48.5535994, 38.6439892 48.568594, 38.6463321 48.5572774, 38.6344861 48.5588392, 38.6439892 48.568594)",Russian Moving Tank Convoys,
"POINT (36.7815541 49.6438667)",ka-52 attack,
"POINT (36.2508166 49.9368366)",Missile Strike,
"POINT (36.2595741 49.9774822)",Missile Strike,
"POINT (38.1209805 48.3325798)",HIMARS,
"POINT (38.8418155 48.4530091)",HIMARS,
"POINT (38.6520349 48.0206703)",HIMARS,
"POINT (37.5482834 47.1090032)",HIMARS,
"POINT (38.1389748 48.0462977)",HIMARS,
"POINT (37.8019268 47.9633244)",HIMARS,
"POINT (38.3616033 48.152807)",HIMARS,
"POINT (38.1968117 47.9261945)",HIMARS,
"POINT (38.1684056 47.9188174)",HIMARS,
"POINT (38.4534564 48.0481008)",HIMARS,
