WKT,name,description
"POINT (36.571173 50.21654)",Drone Attack,
"POINT (37.94402 49.536)",Drone Attack,
"POINT (38.1670968 49.419077)",HIMARS,
"POINT (32.897012 46.180611)",Missile Strike,
"POINT (32.888085 46.168724)",Missile Strike,
"POINT (35.230426 47.282342)",Ammo Warehouse Destroyed,
"POINT (36.726822 49.84095)",S-300 Strike,
"POINT (37.608736 49.721006)",S-300 Strike,
"POINT (37.606548 49.718357)",S-300 Strike,
"POINT (37.565778 48.721974)",Missile Strike,
"POINT (33.642558 46.126356)",Air Defense!,
"POINT (35.530456 47.701056)",Missile Strike,
"POINT (38.271615 48.803436)",Helicopter Attack,
"POINT (37.489434 47.94729)",Airstrike,
"POINT (37.246005 47.77487)",Airstrike,
"POINT (37.929597 49.66146)",U Shelling,
"POINT (37.938523 49.640121)",U Shelling,
"POINT (37.954316 49.61165)",U Shelling,
"POINT (37.953973 49.560684)",U Shelling,
"POINT (37.947548 49.55064)",U Shelling,
"POINT (37.957749 49.545539)",U Shelling,
"POINT (37.978349 49.528829)",U Shelling,
"POINT (37.958093 49.52816)",U Shelling,
"POINT (37.957749 49.517908)",U Shelling,
"POINT (37.967434 49.514622)",U Shelling,
"POINT (37.984528 49.498513)",U Shelling,
"POINT (38.001351 49.48201)",U Shelling,
"POINT (37.965646 49.463493)",U Shelling,
"POINT (37.964616 49.449434)",U Shelling,
"POINT (38.100911 49.437827)",U Shelling,
"POINT (38.150349 49.433362)",U Shelling,
"POINT (38.141423 49.41371)",U Shelling,
"POINT (38.11945 49.404328)",U Shelling,
"POINT (38.170949 49.402541)",U Shelling,
"POINT (38.151722 49.386452)",U Shelling,
"POINT (38.111897 49.37125)",U Shelling,
"POINT (38.179532 49.301677)",U Shelling,
"POINT (38.155499 49.26808)",U Shelling,
"POINT (38.065205 49.209356)",U Shelling,
"POINT (38.073102 49.203972)",U Shelling,
"POINT (38.085362 49.20288)",U Shelling,
"POINT (38.204938 49.200832)",U Shelling,
"POINT (38.098508 49.195448)",U Shelling,
"POINT (38.126836 49.140119)",U Shelling,
"POINT (38.148466 49.130235)",U Shelling,
"POINT (38.176275 49.1199)",U Shelling,
"POINT (38.160825 49.105068)",U Shelling,
"POINT (38.177992 49.086634)",U Shelling,
"POINT (38.191724 49.052895)",U Shelling,
"POINT (38.177992 49.029264)",U Shelling,
"POINT (38.0959373 48.9984145)",U Shelling,
"POINT (38.298154 49.004046)",U Shelling,
"POINT (38.0811748 48.9972888)",U Shelling,
"POINT (38.0760247 48.9869264)",U Shelling,
"POINT (38.379597 48.98849)",U Shelling,
"POINT (38.352269 48.963127)",U Shelling,
"POINT (38.248242 48.949149)",U Shelling,
"POINT (38.242713 48.941805)",U Shelling,
"POINT (38.236398 48.941032)",U Shelling,
"POINT (38.257169 48.938551)",U Shelling,
"POINT (38.466939 48.9284)",U Shelling,
"POINT (38.274255 48.872052)",U Shelling,
"POINT (38.321816 48.86179)",U Shelling,
"POINT (38.270822 48.851273)",U Shelling,
"POINT (38.300898 48.840992)",U Shelling,
"POINT (38.28559 48.8178)",U Shelling,
"POINT (38.303293 48.810067)",U Shelling,
"POINT (38.301549 48.80539)",U Shelling,
"POINT (38.314968 48.78766)",U Shelling,
"POINT (38.252797 48.749849)",U Shelling,
"POINT (38.227391 48.731057)",U Shelling,
"POINT (38.209406 48.72551)",U Shelling,
"POINT (38.196149 48.720186)",U Shelling,
"POINT (38.176236 48.718373)",U Shelling,
"POINT (38.150487 48.705687)",U Shelling,
"POINT (38.15907 48.6982)",U Shelling,
"POINT (38.103819 48.67944)",U Shelling,
