WKT,name,description
"POLYGON ((35.9689325 47.4891985, 35.8980152 47.4970823, 35.8703777 47.4983581, 35.8485548 47.4973398, 35.8398853 47.4934837, 35.8281271 47.4913666, 35.7986144 47.487871, 35.795207 47.4802291, 35.8384538 47.4845224, 35.8512373 47.4896265, 35.8575206 47.489902, 35.870842 47.4891326, 35.9014355 47.4774433, 35.9689325 47.4891985))",Russian Advance,as of 2/13
"POINT (39.3773108 48.5550979)",Russian Field Hospital,2/13

Due to the significant number of medical losses among the invaders, a maternity hospital in the temporarily occupied Luhansk is used to treat wounded soldiers of the russian occupation forces. In addition, the premises of children’s hospital No. 3 have also been re-arranged as a military hospital.

"POINT (37.948387 48.56103)",Su 24 Shot down,
"POINT (38.643054 48.564727)",Missile Strike,
"POINT (36.385718 47.473658)",Missile Strike,
"POINT (35.615083 47.199944)",Missile Strike,
"POINT (31.610422 46.65204)",S-300 Strike,
"POINT (35.710166 47.252375)",Strike,
"POINT (37.722872 49.855085)",U Shelling,
"POINT (37.732485 49.847558)",U Shelling,
"POINT (37.774027 49.84623)",U Shelling,
"POINT (37.723215 49.834495)",U Shelling,
"POINT (37.708452 49.808579)",U Shelling,
"POINT (37.704333 49.784645)",U Shelling,
"POINT (37.797716 49.780654)",U Shelling,
"POINT (37.926455 49.654887)",U Shelling,
"POINT (37.96363 49.5882)",U Shelling,
"POINT (37.975328 49.52024)",U Shelling,
"POINT (37.971467 49.513303)",U Shelling,
"POINT (37.942748 49.461466)",U Shelling,
"POINT (37.966966 49.45479)",U Shelling,
"POINT (37.973304 49.444058)",U Shelling,
"POINT (37.946181 49.412796)",U Shelling,
"POINT (38.009197 49.33223)",U Shelling,
"POINT (38.040769 49.232128)",U Shelling,
"POINT (38.058307 49.196155)",U Shelling,
"POINT (38.05762 49.17955)",U Shelling,
"POINT (38.06895 49.173939)",U Shelling,
"POINT (38.07616 49.137564)",U Shelling,
"POINT (38.001739 49.047325)",U Shelling,
"POINT (38.019936 49.0444)",U Shelling,
"POINT (38.012382 49.038324)",U Shelling,
"POINT (38.023712 49.02887)",U Shelling,
"POINT (38.172371 49.00793)",U Shelling,
"POINT (38.112289 48.992389)",U Shelling,
"POINT (38.226616 48.961291)",U Shelling,
"POINT (38.254425 48.947539)",U Shelling,
"POINT (38.287727 48.882334)",U Shelling,
"POINT (38.273308 48.874431)",U Shelling,
"POINT (38.237853 48.862731)",U Shelling,
"POINT (38.29322 48.852975)",U Shelling,
"POINT (38.257766 48.849178)",U Shelling,
"POINT (38.2303 48.833)",U Shelling,
"POINT (38.24369 48.82432)",U Shelling,
"POINT (38.263602 48.822738)",U Shelling,
"POINT (38.262916 48.79357)",U Shelling,
"POINT (38.233733 48.785427)",U Shelling,
"POINT (38.253303 48.78226)",U Shelling,
"POINT (38.210731 48.779546)",U Shelling,
"POINT (38.206611 48.771401)",U Shelling,
"POINT (38.052428 48.748005)",U Shelling,
"POINT (38.031714 48.747463)",U Shelling,
"POINT (38.026907 48.745822)",U Shelling,
"POINT (38.016178 48.742935)",U Shelling,
"POINT (38.020384 48.74225)",U Shelling,
"POINT (38.062312 48.738474)",U Shelling,
"POINT (37.976502 48.70033)",U Shelling,
"POINT (37.976845 48.696147)",U Shelling,
"POINT (37.95335 48.67689)",U Shelling,
"POINT (37.971461 48.671222)",U Shelling,
"POINT (38.000574 48.671154)",U Shelling,
"POINT (37.997639 48.667878)",U Shelling,
"POINT (37.977383 48.666744)",U Shelling,
"POINT (38.001931 48.665157)",U Shelling,
"POINT (38.004506 48.663229)",U Shelling,
"POINT (38.005621 48.659884)",U Shelling,
"POINT (38.001446 48.65407)",U Shelling,
"POINT (37.99903 48.652298)",U Shelling,
"POINT (37.993828 48.65052)",U Shelling,
"POINT (37.992592 48.647875)",U Shelling,
"POINT (37.99654 48.647081)",U Shelling,
"POINT (38.005866 48.615409)",U Shelling,
"POINT (38.010091 48.610809)",U Shelling,
"POINT (38.017644 48.60303)",U Shelling,
"POINT (38.024917 48.59354)",U Shelling,
"POINT (38.026108 48.592173)",U Shelling,
"POINT (38.026966 48.587688)",U Shelling,
"POINT (38.017267 48.57695)",U Shelling,
"POINT (38.006452 48.570994)",U Shelling,
"POINT (38.012976 48.569517)",U Shelling,
"POINT (37.876435 48.56607)",U Shelling,
"POINT (37.900166 48.56262)",U Shelling,
"POINT (37.88471 48.559355)",U Shelling,
"POINT (37.925234 48.55691)",U Shelling,
"POINT (37.874011 48.555424)",U Shelling,
"POINT (37.921662 48.54979)",U Shelling,
"POINT (37.879561 48.547992)",U Shelling,
"POINT (37.888679 48.546168)",U Shelling,
"POINT (37.8981 48.523895)",U Shelling,
"POINT (37.961668 48.46721)",U Shelling,
"POINT (37.935232 48.450134)",U Shelling,
"POINT (37.953771 48.430091)",U Shelling,
"POINT (37.967847 48.394768)",U Shelling,
"POINT (37.922368 48.359402)",U Shelling,
