WKT,name,description
"POLYGON ((38.251465 48.7952933, 38.2666255 48.8035695, 38.26787 48.8046435, 38.2696725 48.805322, 38.2724191 48.8098441, 38.2698248 48.8126674, 38.2659428 48.8140775, 38.249551 48.8191772, 38.2454399 48.8139415, 38.249354 48.8111078, 38.2497572 48.803688, 38.251465 48.7952933))",Ukrainian Advance,as of 12/22
"POINT (35.3633819 46.8353385)",Car Bomb assassination  of 2 FSB agents,
"POINT (37.9514932 49.4091415)",HIMARS,
"POINT (37.9628229 49.4437538)",HIMARS,
"POINT (37.958224 48.053247)",Missile Strike,
"POINT (38.140949 48.04119)",Missile Strike,
"POINT (38.184364 47.92494)",Missile Strike,
"POINT (35.712388 47.257084)",Missile Strike,
"POINT (36.209617 47.195189)",Missile Strike,
"POINT (37.089507 46.921088)",Missile Strike,
"POINT (34.558038 46.720931)",Missile Strike,
"POINT (32.906818 46.123073)",Missile Strike,
"POINT (37.585232 48.743841)",S-300 Strike,
"POINT (38.277903 48.809019)",Airstrike,
"POINT (38.200378 48.738177)",Airstrike,
"POINT (35.387085 47.542932)",Airstrike,
"POINT (37.74303 49.853714)",U Shelling,
"POINT (37.76672 49.843752)",U Shelling,
"POINT (37.738224 49.827809)",U Shelling,
"POINT (37.70081 49.787461)",U Shelling,
"POINT (37.793164 49.779481)",U Shelling,
"POINT (37.910924 49.737785)",U Shelling,
"POINT (37.938733 49.687613)",U Shelling,
"POINT (37.981992 49.656284)",U Shelling,
"POINT (37.962417 49.588115)",U Shelling,
"POINT (38.152538 49.58164)",U Shelling,
"POINT (37.979411 49.522636)",U Shelling,
"POINT (37.982678 49.511826)",U Shelling,
"POINT (38.020787 49.477931)",U Shelling,
"POINT (37.970124 49.45139)",U Shelling,
"POINT (38.172702 49.41007)",U Shelling,
"POINT (38.133563 49.396665)",U Shelling,
"POINT (38.169612 49.304297)",U Shelling,
"POINT (38.201198 49.216242)",U Shelling,
"POINT (38.086528 49.203008)",U Shelling,
"POINT (38.166179 49.16777)",U Shelling,
"POINT (38.143627 49.127967)",U Shelling,
