WKT,name,description
"POINT (37.6351733 48.8488022)",Missile Strike,
"POINT (37.5786968 48.7327768)",Missile Strike,
"POINT (35.246591 47.806737)",Missile Strike,
"POINT (34.6433487 47.6375603)",Missile Strike,
"POINT (34.4510914 47.6125942)",Missile Strike,
"POINT (33.3905846 47.8674031)",Missile Strike,
"POINT (34.342009 47.57621)",Missile Strike,
"POINT (32.064176 46.9603309)",Missile Strike,
"POINT (31.5783782 46.6338642)",Missile Strike,
"POINT (35.1701687 47.8084118)",Missile Strike,
"POINT (36.11023 49.9719328)",Missile Strike,
"POINT (37.7700337 48.1376043)",Airstrike,
"POINT (37.4833167 47.9474842)",Airstrike,
"POINT (37.517992 48.0026456)",Airstrike,
"POINT (38.0801196 48.6718187)",Airstrike,
"POINT (36.6344839 47.7969999)",Airstrike,
"POINT (33.571798 47.4765793)",Airstrike,
"POINT (33.914246 47.4304981)",Airstrike,
"POINT (36.4850355 47.7120272)",Airstrike,
"POINT (30.3630392 46.0533931)",Drone Attack,
"POINT (30.6505009 46.2938812)",Drone Attack,
"POINT (30.5724338 46.3465581)",Drone Attack,
"POINT (38.6432444 48.5593461)",Missile Strike,
"POINT (35.6926862 47.2687697)",Missile Strike!,
"POINT (30.8187519 46.4562463)",Air Defense!,
"POINT (30.8256216 46.4921874)",Air Defense!,
"POINT (33.6587223 47.8061794)",Air Defense!,X-59 shot down, launched near Melitopol
"POINT (35.741325 47.2706971)",Missile Strike,
"POINT (35.3192678 46.8829356)",Explosion!,
"POINT (38.8134035 48.4836137)",Missile Strike,
"POINT (38.6699827 48.5007269)",Missile Strike,
"POINT (37.834103 49.88856)",U Shelling,
"POINT (37.783978 49.85404)",U Shelling,
"POINT (37.795651 49.77872)",U Shelling,
"POINT (37.788098 49.69307)",U Shelling,
"POINT (37.893155 49.64018)",U Shelling,
"POINT (37.699521 49.61038)",U Shelling,
"POINT (37.665742 49.35244)",U Shelling,
"POINT (37.880325 49.08355)",U Shelling,
"POINT (37.76254 49.0444)",U Shelling,
"POINT (37.831726 49.04196)",U Shelling,
"POINT (38.038572 49.02511)",U Shelling,
"POINT (37.942442 49.01521)",U Shelling,
"POINT (37.973382 48.99556)",U Shelling,
"POINT (37.811979 48.97376)",U Shelling,
"POINT (37.953428 48.93904)",U Shelling,
"POINT (38.166883 48.66286)",U Shelling,
"POINT (38.128855 48.63801)",U Shelling,
"POINT (38.147884 48.60536)",U Shelling,
"POINT (38.171664 48.57096)",U Shelling,
"POINT (38.090145 48.56091)",U Shelling,
"POINT (38.154412 48.54392)",U Shelling,
"POINT (38.08491 48.4807)",U Shelling,
"POINT (38.033755 48.47212)",U Shelling,
"POINT (38.035815 48.44252)",U Shelling,
"POINT (37.985345 48.37324)",U Shelling,
"POINT (37.801383 48.21126)",U Shelling,
"POINT (37.854255 48.18242)",U Shelling,
"POINT (37.832969 48.13524)",U Shelling,
"POINT (37.865241 48.11874)",U Shelling,
