WKT,name,description
"POLYGON ((38.2087476 48.7316367, 38.2087476 48.73342, 38.21261 48.7340993, 38.216129 48.7340993, 38.2180602 48.7335049, 38.2235105 48.7314952, 38.2284717 48.7361166, 38.2309625 48.7387419, 38.2310483 48.741289, 38.227625 48.7414539, 38.2253076 48.7420199, 38.2230331 48.7430105, 38.2214023 48.7435199, 38.2177974 48.743916, 38.2157804 48.7438311, 38.2116605 48.7429539, 38.2055665 48.7405766, 38.2025785 48.7392641, 38.2005347 48.7376119, 38.1993545 48.7364515, 38.199376 48.7351778, 38.2026072 48.7343379, 38.205225 48.7337718, 38.2068773 48.7325476, 38.2087476 48.7316367))",Russian Control,as of 12/26
"POLYGON ((38.0433893 48.5839304, 38.0438403 48.5850561, 38.0458392 48.587795, 38.048729 48.5896854, 38.0514006 48.5930985, 38.053548 48.595469, 38.0541505 48.5980665, 38.0526873 48.6004906, 38.0518247 48.6034822, 38.0519019 48.6074789, 38.0512842 48.6099979, 38.0508464 48.6112015, 38.0476427 48.6146696, 38.0423452 48.6166225, 38.0394217 48.6199478, 38.0380747 48.6211886, 38.0372341 48.6166538, 38.036805 48.6106105, 38.0350454 48.6072338, 38.0356033 48.6021542, 38.0426958 48.5983948, 38.0438385 48.5921582, 38.0433669 48.5903401, 38.0422945 48.5886923, 38.041297 48.5861694, 38.0418067 48.5851493, 38.0433893 48.5839304))",Russian Advance,as of 12/26
"POLYGON ((37.986023 48.540105, 38.0000354 48.540182, 38.005293 48.5407929, 38.0105732 48.5454731, 38.0213176 48.5464649, 38.0246158 48.5466183, 38.0284107 48.5458426, 38.0308323 48.5458056, 38.0334876 48.5463737, 38.0352847 48.5476237, 38.0359606 48.5497543, 38.0349093 48.5563448, 38.0355629 48.5633621, 38.0350793 48.5691156, 38.0331207 48.5715095, 38.0307328 48.5735059, 38.0267739 48.5751599, 38.0268133 48.5740751, 38.0264897 48.572766, 38.0259086 48.5719965, 38.0251881 48.571305, 38.0241672 48.5709259, 38.0228458 48.5707171, 38.0219108 48.5702528, 38.0214042 48.5695276, 38.0210287 48.5682318, 38.0210984 48.5665616, 38.0222061 48.5649881, 38.0226271 48.5632442, 38.0234723 48.5609783, 38.0236588 48.5597886, 38.0235449 48.5585989, 38.0224506 48.5575479, 38.0210129 48.5565821, 38.0141036 48.5552755, 38.0085387 48.5547973, 38.0019804 48.5474258, 37.986023 48.540105))",Russian Advance,as of 12/26
"POLYGON ((37.9718103 48.5106793, 37.973999 48.512904, 37.9776368 48.5183251, 37.9796109 48.5259783, 37.9765436 48.5201157, 37.9731331 48.5161358, 37.9695457 48.5157652, 37.9676019 48.5127512, 37.9639849 48.5072637, 37.9612812 48.5055861, 37.9490933 48.4999133, 37.9412813 48.4860051, 37.9381378 48.4780684, 37.9460075 48.4730875, 37.9461519 48.4714637, 37.9472559 48.4691551, 37.9430695 48.4610953, 37.9377016 48.4544805, 37.9534577 48.4585047, 37.9541187 48.4589523, 37.9545244 48.4595105, 37.9546307 48.4599675, 37.9545224 48.4604245, 37.9511152 48.4662985, 37.9472085 48.4722643, 37.9517146 48.4791777, 37.958194 48.4811683, 37.9620991 48.486231, 37.9685371 48.4910377, 37.9714017 48.4938251, 37.9722332 48.4953468, 37.9722924 48.4968684, 37.9706402 48.5015616, 37.970769 48.5067365, 37.971241 48.5094376, 37.9718103 48.5106793))",Russian Advance,as of 12/26
"POINT (32.9282999 46.5577299)",Missile Strike,
"POINT (35.7170315 47.2631848)",Missile Strike,
"POINT (33.5444881 46.3470805)",Missile Strike,
"POINT (36.1241806 47.4988991)",U Shelling,
"POINT (37.770097 49.84706)",U Shelling,
"POINT (37.705209 49.78747)",U Shelling,
"POINT (37.792797 49.771108)",U Shelling,
"POINT (37.907466 49.731623)",U Shelling,
"POINT (37.929382 49.68292)",U Shelling,
"POINT (37.961235 49.58664)",U Shelling,
"POINT (38.160042 49.581482)",U Shelling,
"POINT (37.955398 49.547005)",U Shelling,
"POINT (37.953622 49.525238)",U Shelling,
"POINT (37.975654 49.52205)",U Shelling,
"POINT (37.958348 49.51995)",U Shelling,
"POINT (37.967956 49.503059)",U Shelling,
"POINT (37.966916 49.456247)",U Shelling,
"POINT (38.132845 49.422688)",U Shelling,
"POINT (37.956273 49.410476)",U Shelling,
"POINT (38.170611 49.403479)",U Shelling,
"POINT (37.956721 49.369285)",U Shelling,
"POINT (38.023154 49.306088)",U Shelling,
"POINT (38.084303 49.20385)",U Shelling,
"POINT (38.166421 49.16144)",U Shelling,
"POINT (38.146556 49.132207)",U Shelling,
"POINT (38.169902 49.1203)",U Shelling,
"POINT (38.183473 49.10047)",U Shelling,
"POINT (38.217908 49.045273)",U Shelling,
"POINT (38.206791 49.034292)",U Shelling,
"POINT (38.181728 49.025963)",U Shelling,
"POINT (38.107228 48.996463)",U Shelling,
"POINT (38.252453 48.9453)",U Shelling,
"POINT (38.269267 48.87633)",U Shelling,
"POINT (38.303528 48.84794)",U Shelling,
"POINT (38.218644 48.759072)",U Shelling,
"POINT (38.223154 48.732315)",U Shelling,
"POINT (38.122626 48.724898)",U Shelling,
"POINT (38.139898 48.714309)",U Shelling,
"POINT (38.102991 48.681338)",U Shelling,
"POINT (38.097155 48.663654)",U Shelling,
"POINT (38.102991 48.657871)",U Shelling,
"POINT (38.136119 48.63275)",U Shelling,
"POINT (38.040324 48.62202)",U Shelling,
"POINT (38.036458 48.60273)",U Shelling,
"POINT (38.044869 48.596316)",U Shelling,
"POINT (38.043496 48.588709)",U Shelling,
"POINT (38.022428 48.567578)",U Shelling,
"POINT (38.015819 48.557013)",U Shelling,
"POINT (38.028178 48.553207)",U Shelling,
"POINT (38.061606 48.550316)",U Shelling,
"POINT (37.983618 48.53772)",U Shelling,
"POINT (37.966507 48.505368)",U Shelling,
"POINT (37.969565 48.500553)",U Shelling,
"POINT (37.954974 48.481668)",U Shelling,
"POINT (37.947708 48.45841)",U Shelling,
"POINT (37.940494 48.446363)",U Shelling,
"POINT (37.955023 48.397132)",U Shelling,
"POINT (38.029181 48.31625)",U Shelling,
"POINT (37.839661 48.267846)",U Shelling,
"POINT (37.789458 48.20942)",U Shelling,
"POINT (37.777714 48.203815)",U Shelling,
"POINT (37.788357 48.200955)",U Shelling,
"POINT (37.803463 48.1768)",U Shelling,
"POINT (37.821659 48.124583)",U Shelling,
"POINT (37.876255 48.12131)",U Shelling,
"POINT (37.72264 48.096)",U Shelling,
"POINT (37.825092 48.095355)",U Shelling,
"POINT (37.668194 48.093291)",U Shelling,
"POINT (37.820972 48.086411)",U Shelling,
"POINT (37.647233 48.070548)",U Shelling,
"POINT (37.673832 48.060352)",U Shelling,
"POINT (37.598824 48.056208)",U Shelling,
"POINT (37.736858 48.053834)",U Shelling,
"POINT (37.587151 48.037617)",U Shelling,
"POINT (37.557386 48.006019)",U Shelling,
"POINT (37.69171 47.967314)",U Shelling,
"POINT (37.507174 47.950933)",U Shelling,
"POINT (37.51095 47.944781)",U Shelling,
"POINT (37.51241 47.941792)",U Shelling,
