WKT,name,description
"POINT (38.8960632 48.1410092)",Russian Military Hospital,1/27

Thus, the occupiers have set up a “field hospital” in the city hospital of Khrustalnyi (Rovenky district, Luhansk oblast), where they treat russian servicemen and mercenaries of PMC Wagner.
"POINT (33.7066739 46.989595)",Russian Military Hospital,1/27

russian occupants also undergo treatment in Kairy (Kakhovka district, Kherson oblast), at the Kairy psychoneurological boarding house.
"POINT (38.137466 49.789599)",HIMARS strike,
"POINT (37.582537 49.764495)",Missile Strike,
"POINT (37.5691819 48.7499055)",Missile Strike,
"POINT (37.826887 48.589913)",Missile Strike,
"POINT (35.141745 47.86015)",Missile Strike,
"POINT (32.588077 46.679278)",Missile Strike,
"POINT (32.505286 46.63768)",Rocket Strike,
"POINT (32.902974 46.139267)",Missile Strike,
"POINT (33.553761 44.653517)",Air Defense,
"POINT (37.746367 49.84813)",U Shelling,
"POINT (37.741609 49.826347)",U Shelling,
"POINT (37.700067 49.790011)",U Shelling,
"POINT (37.795706 49.780078)",U Shelling,
"POINT (37.926165 49.68721)",U Shelling,
"POINT (37.928572 49.658661)",U Shelling,
"POINT (37.957306 49.589498)",U Shelling,
"POINT (37.957742 49.5478)",U Shelling,
"POINT (37.979544 49.522957)",U Shelling,
"POINT (37.986238 49.511255)",U Shelling,
"POINT (37.962199 49.460976)",U Shelling,
"POINT (37.955332 49.45071)",U Shelling,
"POINT (37.971468 49.440666)",U Shelling,
"POINT (37.946658 49.41398)",U Shelling,
"POINT (38.0884275 49.2028761)",U Shelling,
"POINT (38.0776366 49.205238)",U Shelling,
"POINT (38.095758 49.196039)",U Shelling,
"POINT (38.126548 49.139402)",U Shelling,
"POINT (38.158782 49.129846)",U Shelling,
"POINT (38.129466 49.125137)",U Shelling,
"POINT (38.17511 49.1191)",U Shelling,
"POINT (38.187278 49.098497)",U Shelling,
"POINT (38.199104 49.062581)",U Shelling,
"POINT (38.218501 49.056057)",U Shelling,
"POINT (38.219874 49.043344)",U Shelling,
"POINT (38.204253 49.043119)",U Shelling,
"POINT (38.191894 49.032541)",U Shelling,
"POINT (38.166144 49.013179)",U Shelling,
"POINT (38.121913 49.0123)",U Shelling,
"POINT (38.273135 48.965083)",U Shelling,
"POINT (38.249446 48.948852)",U Shelling,
"POINT (38.288241 48.883648)",U Shelling,
"POINT (38.265582 48.87281)",U Shelling,
"POINT (38.301974 48.85112)",U Shelling,
"POINT (38.261047 48.834591)",U Shelling,
"POINT (38.290916 48.805204)",U Shelling,
"POINT (38.225126 48.768036)",U Shelling,
"POINT (38.205566 48.740576)",U Shelling,
"POINT (38.200535 48.737611)",U Shelling,
"POINT (38.117007 48.733869)",U Shelling,
"POINT (38.069258 48.733382)",U Shelling,
"POINT (38.09535 48.731797)",U Shelling,
"POINT (38.043852 48.731797)",U Shelling,
"POINT (38.08093 48.729986)",U Shelling,
"POINT (38.022051 48.687518)",U Shelling,
"POINT (38.028402 48.682192)",U Shelling,
"POINT (38.022364 48.67534)",U Shelling,
"POINT (38.031149 48.668363)",U Shelling,
"POINT (38.020604 48.650452)",U Shelling,
"POINT (38.003781 48.649544)",U Shelling,
"POINT (38.000004 48.64773)",U Shelling,
"POINT (38.009446 48.647276)",U Shelling,
"POINT (38.014939 48.640017)",U Shelling,
"POINT (38.013599 48.61918)",U Shelling,
"POINT (38.017805 48.610382)",U Shelling,
"POINT (38.021911 48.609688)",U Shelling,
"POINT (38.01857 48.60661)",U Shelling,
"POINT (38.0202 48.602921)",U Shelling,
"POINT (38.031821 48.590502)",U Shelling,
"POINT (38.031564 48.587323)",U Shelling,
"POINT (38.03371 48.586301)",U Shelling,
"POINT (38.029676 48.580623)",U Shelling,
"POINT (38.023839 48.577159)",U Shelling,
"POINT (38.018947 48.576421)",U Shelling,
"POINT (38.016535 48.560818)",U Shelling,
"POINT (38.015162 48.558262)",U Shelling,
"POINT (37.952304 48.549266)",U Shelling,
"POINT (37.945953 48.545402)",U Shelling,
"POINT (37.890163 48.544152)",U Shelling,
"POINT (37.885185 48.538129)",U Shelling,
"POINT (37.958999 48.53267)",U Shelling,
"POINT (37.907329 48.532218)",U Shelling,
"POINT (37.889304 48.531991)",U Shelling,
"POINT (37.93325 48.481949)",U Shelling,
"POINT (37.956939 48.46761)",U Shelling,
"POINT (37.9453 48.449)",U Shelling,
"POINT (37.960638 48.39674)",U Shelling,
"POINT (37.937377 48.3731)",U Shelling,
"POINT (37.922614 48.356453)",U Shelling,
"POINT (38.012727 48.348062)",U Shelling,
"POINT (38.045686 48.331631)",U Shelling,
"POINT (37.800946 48.232957)",U Shelling,
"POINT (37.793736 48.20756)",U Shelling,
"POINT (37.805105 48.156246)",U Shelling,
"POINT (37.812279 48.12837)",U Shelling,
"POINT (37.807181 48.121619)",U Shelling,
"POINT (37.882265 48.117085)",U Shelling,
"POINT (37.795835 48.108127)",U Shelling,
"POINT (37.770918 48.105838)",U Shelling,
"POINT (37.653229 48.099455)",U Shelling,
"POINT (37.719321 48.098551)",U Shelling,
"POINT (37.651172 48.096373)",U Shelling,
"POINT (37.664562 48.096259)",U Shelling,
"POINT (37.66748 48.092246)",U Shelling,
"POINT (37.668378 48.085242)",U Shelling,
"POINT (37.657352 48.084792)",U Shelling,
"POINT (37.916597 48.08085)",U Shelling,
"POINT (37.642834 48.073244)",U Shelling,
"POINT (37.647297 48.068369)",U Shelling,
"POINT (37.658798 48.065558)",U Shelling,
"POINT (37.82802 48.06067)",U Shelling,
"POINT (37.598618 48.057042)",U Shelling,
"POINT (37.944063 48.05195)",U Shelling,
"POINT (37.776521 48.0469)",U Shelling,
"POINT (37.555223 48.00526)",U Shelling,
"POINT (37.544408 47.99745)",U Shelling,
"POINT (37.685198 47.980297)",U Shelling,
"POINT (37.5087 47.949316)",U Shelling,
"POINT (37.513678 47.940692)",U Shelling,
"POINT (37.548984 47.922211)",U Shelling,
"POINT (37.519491 47.89748)",U Shelling,
"POINT (36.806351 47.82323)",U Shelling,
"POINT (36.826187 47.8041)",U Shelling,
"POINT (36.842324 47.79972)",U Shelling,
"POINT (36.634903 47.787103)",U Shelling,
"POINT (36.62117 47.7732)",U Shelling,
"POINT (37.2795176 47.767267)",U Shelling,
"POINT (37.304494 47.767038)",U Shelling,
"POINT (37.2659561 47.7668069)",U Shelling,
"POINT (37.2532529 47.7568259)",U Shelling,
"POINT (37.2547126 47.7616718)",U Shelling,
"POINT (37.2279109 47.7597415)",U Shelling,
"POINT (37.2644639 47.7589199)",U Shelling,
"POINT (37.2188357 47.7599408)",U Shelling,
"POINT (37.296236 47.754023)",U Shelling,
"POINT (37.2324821 47.7564788)",U Shelling,
"POINT (37.308751 47.75042)",U Shelling,
"POINT (36.579285 47.722475)",U Shelling,
"POINT (36.560745 47.705843)",U Shelling,
"POINT (36.346133 47.6382)",U Shelling,
"POINT (36.370262 47.620672)",U Shelling,
"POINT (36.391205 47.619052)",U Shelling,
"POINT (36.25738 47.5887)",U Shelling,
"POINT (36.276593 47.5869)",U Shelling,
"POINT (36.269577 47.584411)",U Shelling,
"POINT (35.551347 47.53242)",U Shelling,
"POINT (35.346723 47.528798)",U Shelling,
"POINT (35.377622 47.52787)",U Shelling,
"POINT (35.525472 47.5224)",U Shelling,
"POINT (35.444226 47.516742)",U Shelling,
"POINT (35.679183 47.51345)",U Shelling,
"POINT (36.000053 47.512251)",U Shelling,
"POINT (35.528218 47.51034)",U Shelling,
"POINT (35.984947 47.50158)",U Shelling,
"POINT (35.700345 47.5005)",U Shelling,
"POINT (35.672879 47.487982)",U Shelling,
"POINT (32.727971 46.611099)",U Shelling,
"POINT (38.0182083 48.7117832)",U Shelling,
"POINT (32.716984 46.585621)",U Shelling,
"POINT (38.0204399 48.720391)",U Shelling
,
"POINT (32.519166 46.536945)",U Shelling,
"POINT (32.427721 52.296212)",R Shelling,
"POINT (31.778733 52.088414)",R Shelling,
"POINT (33.261726 52.003377)",R Shelling,
"POINT (34.464467 51.241764)",R Shelling,
"POINT (34.491867 51.207148)",R Shelling,
"POINT (34.325635 51.149314)",R Shelling,
"POINT (33.804983 51.016907)",R Shelling,
"POINT (35.48643 50.420178)",R Shelling,
"POINT (36.197808 50.391517)",R Shelling,
"POINT (37.422301 50.38864)",R Shelling,
"POINT (37.329226 50.372303)",R Shelling,
"POINT (36.188459 50.340255)",R Shelling,
"POINT (37.209806 50.335659)",R Shelling,
"POINT (36.398974 50.30041)",R Shelling,
"POINT (37.036428 50.299707)",R Shelling,
"POINT (36.932896 50.291701)",R Shelling,
"POINT (36.79797 50.242982)",R Shelling,
"POINT (37.110635 50.205856)",R Shelling,
"POINT (36.673917 50.192815)",R Shelling,
"POINT (36.530378 50.17294)",R Shelling,
"POINT (37.669212 50.141871)",R Shelling,
"POINT (37.687377 50.003103)",R Shelling,
"POINT (37.732677 49.8805)",R Shelling,
"POINT (37.730025 49.85128)",R Shelling,
"POINT (37.68077 49.8499)",R Shelling,
"POINT (37.694303 49.775214)",R Shelling,
"POINT (37.708379 49.76789)",R Shelling,
"POINT (37.67542 49.7157)",R Shelling,
"POINT (37.603002 49.709209)",R Shelling,
"POINT (37.67027 49.687113)",R Shelling,
"POINT (37.905433 49.68193)",R Shelling,
"POINT (37.893316 49.658928)",R Shelling,
"POINT (37.913916 49.638922)",R Shelling,
"POINT (37.924559 49.624468)",R Shelling,
"POINT (37.93187 49.606243)",R Shelling,
"POINT (37.877719 49.59936)",R Shelling,
"POINT (37.936094 49.582727)",R Shelling,
