WKT,name,description
"POINT (32.145102 46.714376)",Air Strike,
"POINT (32.330091 46.87878)",Air Strike,
"POINT (33.055569 47.17082)",Air Strike,
"POINT (33.069599 47.185057)",Air Strike,
"POINT (33.489178 47.46535)",Air Strike,
"POINT (36.486287 47.71074)",Air Strike,
"POINT (37.393332 47.74533)",Air Strike,
"POINT (37.066618 47.77695)",Air Strike,
"POINT (36.682534 47.84072)",Air Strike,
"POINT (37.49304 47.8452)",Air Strike,
"POINT (37.509412 47.93463)",Air Strike,
"POINT (37.189826 48.14398)",Air Strike,
"POINT (37.752287 48.20561)",Air Strike,
"POINT (37.835892 48.32769)",Air Strike,
"POINT (38.092142 48.470894)",Air Strike,
"POINT (38.094438 48.51344)",Air Strike,
"POINT (38.0675 48.598)",Air Strike,
"POINT (38.115223 48.675245)",Air Strike,
"POINT (38.141314 48.71852)",Air Strike,
"POINT (38.216644 48.81297)",Air Strike,
"POINT (38.181625 48.92363)",Air Strike,
"POINT (37.058585 49.36416)",Air Strike,
"POINT (36.81524 49.3703)",Air Strike,
"POINT (36.802775 50.13199)",Air Strike,
"POINT (36.722048 50.147533)",Air Strike,
"POINT (35.3105674 46.8556352)",HIMARS,
"POINT (33.3628135 46.7356179)",HIMARS,
"POINT (30.264559 48.73241)",Missile Shot down,
"POINT (31.949281 49.4219)",Missile Shot Down,
"POINT (33.323019 46.58927)",Missile Strike,
"POINT (32.706688 46.60696)",Missile Strike,
"POINT (35.22953 47.8238)",Recon UAV,
"POINT (35.929208 48.505159)",Recon UAV,
"POINT (36.426916 50.135707)",Recon UAV,
"POINT (36.166848 50.26853)",Recon UAV,
"POINT (32.133901 46.59703)",U Shelling,
"POINT (32.128408 46.60977)",U Shelling,
"POINT (32.71144 46.6907)",U Shelling,
"POINT (32.5866 46.735)",U Shelling,
"POINT (32.59975 46.7544)",U Shelling,
"POINT (32.56403 46.7728)",U Shelling,
"POINT (32.75365 46.8258)",U Shelling,
"POINT (32.552755 46.89299)",U Shelling,
"POINT (32.731469 46.90009)",U Shelling,
"POINT (32.589834 46.93661)",U Shelling,
"POINT (32.61524 46.9478)",U Shelling,
"POINT (32.791708 47.03404)",U Shelling,
"POINT (32.91062 47.0462)",U Shelling,
"POINT (32.821233 47.0565)",U Shelling,
"POINT (32.790334 47.07007)",U Shelling,
"POINT (32.804754 47.08316)",U Shelling,
"POINT (33.146107 47.13517)",U Shelling,
"POINT (33.086179 47.15229)",U Shelling,
"POINT (33.006628 47.15652)",U Shelling,
"POINT (33.109882 47.16007)",U Shelling,
"POINT (33.206745 47.16139)",U Shelling,
"POINT (33.44734 47.3012)",U Shelling,
"POINT (34.08491 47.3145)",U Shelling,
"POINT (33.31589 47.3195)",U Shelling,
"POINT (34.09768 47.3201)",U Shelling,
"POINT (34.08466 47.3221)",U Shelling,
"POINT (33.667601 47.34611)",U Shelling,
"POINT (33.348162 47.35539)",U Shelling,
"POINT (33.946736 47.36379)",U Shelling,
"POINT (33.834126 47.37844)",U Shelling,
"POINT (33.814556 47.38681)",U Shelling,
"POINT (33.723576 47.39564)",U Shelling,
"POINT (33.648913 47.39817)",U Shelling,
"POINT (33.790867 47.40215)",U Shelling,
"POINT (33.623507 47.41071)",U Shelling,
"POINT (33.788464 47.41609)",U Shelling,
"POINT (33.600162 47.4207)",U Shelling,
"POINT (33.561709 47.42302)",U Shelling,
"POINT (33.474505 47.42326)",U Shelling,
"POINT (35.49445 47.4242)",U Shelling,
"POINT (35.469587 47.42529)",U Shelling,
"POINT (35.299901 47.42697)",U Shelling,
"POINT (33.404639 47.42755)",U Shelling,
"POINT (33.390048 47.4322)",U Shelling,
"POINT (35.331743 47.44849)",U Shelling,
"POINT (35.57138 47.4511)",U Shelling,
"POINT (36.258051 47.4557)",U Shelling,
"POINT (35.57309 47.463)",U Shelling,
"POINT (36.238139 47.47056)",U Shelling,
"POINT (35.451041 47.48104)",U Shelling,
"POINT (35.534805 47.48306)",U Shelling,
"POINT (35.616037 47.49214)",U Shelling,
"POINT (35.54394 47.4923)",U Shelling,
"POINT (35.635475 47.49814)",U Shelling,
"POINT (35.459807 47.51347)",U Shelling,
"POINT (36.272471 47.52947)",U Shelling,
"POINT (36.310236 47.54153)",U Shelling,
"POINT (36.269111 47.54417)",U Shelling,
"POINT (37.183301 47.68775)",U Shelling,
"POINT (37.418144 47.68987)",U Shelling,
"POINT (37.240522 47.69027)",U Shelling,
"POINT (36.66508 47.7099)",U Shelling,
"POINT (37.271078 47.71292)",U Shelling,
"POINT (36.6644 47.714)",U Shelling,
"POINT (37.38815 47.7184)",U Shelling,
"POINT (37.368238 47.73139)",U Shelling,
"POINT (37.552635 47.90825)",U Shelling,
"POINT (37.532246 47.91864)",U Shelling,
"POINT (37.566368 47.92367)",U Shelling,
"POINT (37.520706 47.92804)",U Shelling,
"POINT (37.544738 47.93908)",U Shelling,
"POINT (37.569538 47.98148)",U Shelling,
"POINT (37.6049023 47.9444732)",U Shelling,
"POINT (37.590138 47.99872)",U Shelling,
"POINT (37.637173 48.00469)",U Shelling,
"POINT (37.613827 48.00492)",U Shelling,
"POINT (37.652279 48.00974)",U Shelling,
"POINT (37.702483 48.05898)",U Shelling,
"POINT (37.679518 48.063)",U Shelling,
"POINT (37.688851 48.0637)",U Shelling,
"POINT (37.82828 48.0685)",U Shelling,
"POINT (37.874781 48.07384)",U Shelling,
"POINT (37.776219 48.09466)",U Shelling,
"POINT (37.769009 48.09557)",U Shelling,
"POINT (37.790295 48.1036)",U Shelling,
"POINT (37.834584 48.12583)",U Shelling,
"POINT (37.786635 48.196593)",U Shelling,
"POINT (37.781485 48.208261)",U Shelling,
"POINT (37.75093 48.21787)",U Shelling,
"POINT (37.739257 48.225646)",U Shelling,
"POINT (37.85951 48.26138)",U Shelling,
"POINT (37.873945 48.284306)",U Shelling,
"POINT (37.916502 48.284688)",U Shelling,
"POINT (37.858495 48.286819)",U Shelling,
"POINT (37.942251 48.296567)",U Shelling,
"POINT (38.071814 48.42148)",U Shelling,
"POINT (38.138562 48.42325)",U Shelling,
"POINT (38.214484 48.43284)",U Shelling,
"POINT (38.056021 48.43378)",U Shelling,
"POINT (38.0831563 48.6051574)",U Shelling,
"POINT (38.104773 48.44289)",U Shelling,
"POINT (38.148992 48.46768)",U Shelling,
"POINT (38.125425 48.47652)",U Shelling,
"POINT (38.10443 48.4852)",U Shelling,
"POINT (38.114729 48.49638)",U Shelling,
"POINT (38.138419 48.51776)",U Shelling,
"POINT (38.130036 48.53058)",U Shelling,
"POINT (38.114043 48.53413)",U Shelling,
"POINT (38.104086 48.54891)",U Shelling,
"POINT (38.0814274 48.6151192)",U Shelling,
"POINT (38.093443 48.607509)",U Shelling,
"POINT (38.120566 48.63134)",U Shelling,
"POINT (38.1157661 48.6417835)",U Shelling,
"POINT (38.1267456 48.6669493)",U Shelling,
"POINT (38.197814 48.66627)",U Shelling,
"POINT (38.159018 48.66673)",U Shelling,
"POINT (38.191634 48.67353)",U Shelling,
"POINT (38.144941 48.68474)",U Shelling,
"POINT (38.261542 48.70197)",U Shelling,
"POINT (38.298407 48.70526)",U Shelling,
"POINT (38.296592 48.71779)",U Shelling,
"POINT (38.317976 48.72406)",U Shelling,
"POINT (38.221503 48.75938)",U Shelling,
"POINT (38.230086 48.77001)",U Shelling,
"POINT (38.199187 48.78223)",U Shelling,
"POINT (38.263388 48.79219)",U Shelling,
"POINT (38.26876 48.8058)",U Shelling,
"POINT (38.253088 48.81231)",U Shelling,
"POINT (38.31214 48.838)",U Shelling,
"POINT (38.296347 48.84034)",U Shelling,
"POINT (38.2897624 48.8574459)",U Shelling,
"POINT (38.279034 48.87316)",U Shelling,
"POINT (38.270941 48.88099)",U Shelling,
"POINT (38.235236 48.92455)",U Shelling,
"POINT (38.247939 48.92793)",U Shelling,
"POINT (38.239356 48.93718)",U Shelling,
"POINT (37.40554 49.4897)",U Shelling,
"POINT (36.99539 49.5613)",U Shelling,
"POINT (36.534779 50.1528)",U Shelling,
"POINT (36.553318 50.16292)",U Shelling,
"POINT (36.523793 50.17832)",U Shelling,
"POINT (36.327412 50.18887)",U Shelling,
"POINT (36.558125 50.1981)",U Shelling,
"POINT (36.313255 50.2051)",U Shelling,
"POINT (36.335652 50.20557)",U Shelling,
"POINT (36.573918 50.20821)",U Shelling,
"POINT (36.227848 50.24708)",U Shelling,
"POINT (36.202099 50.26794)",U Shelling,
"POINT (36.17833 50.2718)",U Shelling,
"POINT (36.257142 50.27709)",U Shelling,
"POINT (36.189067 50.27719)",U Shelling,
"POINT (36.133155 50.3276)",U Shelling,
"POINT (36.147854 50.34687)",U Shelling,
"POINT (37.6315042 47.9378474)",U Shelling,
"POINT (32.084708 46.62142)",R Shelling,
"POINT (32.108081 46.62195)",R Shelling,
