WKT,name,description
"POINT (32.5327934 47.0677915)",Shelling,
"POINT (32.4058181 52.1338479)",Shelling,
"POINT (32.7080055 52.2173113)",Shelling,
"POINT (34.114979 51.5754979)",Shelling,
"POINT (34.075133 51.7691487)",Mi-24 attack,
"POINT (36.4729977 50.0435025)",Shelling,
"POINT (36.2419772 50.1874039)",Shelling,
"POINT (36.4509702 50.1249336)",Shelling,
"POINT (36.1615637 50.0766685)",Shelling,
"POINT (36.2437777 50.2353853)",Shelling,
"POINT (36.2781754 50.0078504)",Air Strike,
"POINT (36.222058 49.3960923)",Shelling,
"POINT (36.7802983 49.0717825)",Shelling,
"POINT (37.3907964 48.9894539)",Shelling,
"POINT (37.3815267 48.9848352)",Shelling,
"POINT (37.3774068 48.9931146)",Shelling,
"POINT (37.3942296 48.9860181)",Shelling,
"POINT (37.377836 48.9752587)",Shelling,
"POINT (37.3965471 48.9803289)",Shelling,
"POINT (37.3845308 48.9713712)",Shelling,
"POINT (37.4002378 48.9754841)",Shelling,
"POINT (37.4147432 48.9938468)",Shelling,
"POINT (37.4313943 49.0032508)",Shelling,
"POINT (37.4421232 49.0064602)",Shelling,
"POINT (37.4453847 49.0008296)",Shelling,
"POINT (37.4108808 48.9799345)",Shelling,
"POINT (37.5318355 49.0160494)",Shelling,
"POINT (37.5266856 49.007436)",Shelling,
"POINT (37.5116653 49.0040015)",Shelling,
"POINT (37.5005073 48.9962308)",Shelling,
"POINT (37.4956625 48.9873886)",Shelling,
"POINT (37.4599569 49.0103636)",Shelling,
"POINT (37.4652784 48.9877829)",Shelling,
"POINT (37.4588411 48.9831641)",Shelling,
"POINT (37.4582143 48.9497856)",Shelling,
"POINT (37.4508329 48.9395258)",Shelling,
"POINT (37.2170047 48.9817077)",Shelling,
"POINT (37.2466153 48.9749562)",Shelling,
"POINT (37.3354733 48.9815818)",Shelling,
"POINT (37.3406231 48.9735259)",Shelling,
"POINT (36.7464254 49.6509539)",Shelling,
"POINT (36.7450521 49.6654001)",Shelling,
"POINT (36.9066009 49.3118858)",Shelling,
"POINT (36.9275436 49.3222927)",Shelling,
"POINT (36.8889198 49.3156907)",Shelling,
"LINESTRING (37.4360917 49.0113182, 37.433431 49.0037175, 37.4398683 49.0029855, 37.4420999 49.0121063, 37.4428723 49.0102485, 37.4398683 49.0105863, 37.4420999 49.0122752)",Russian Attack, Repelled,
"POINT (38.2164465 48.9252554)",Shelling,
"POINT (38.2191931 48.9180364)",Shelling,
"POINT (38.206576 48.9252554)",Shelling,
"POINT (38.2088076 48.9158366)",Shelling,
"POINT (38.2238359 48.8607535)",Shelling,
"POINT (38.20831 48.85788)",Shelling,
"POINT (38.1924218 48.8668516)",Shelling,
"POINT (38.18547 48.8432)",Shelling,
"POINT (38.1609959 48.9279518)",Shelling,
"POINT (38.16923 48.88289)",Shelling,
"POINT (38.13137 48.8511)",Shelling,
"POINT (38.06486 48.82533)",Shelling,
"POINT (38.0813157 48.8276739)",Air Strike,
"POINT (38.08651 48.82919)",Shelling,
"POINT (38.09641 48.82204)",Shelling,
"POINT (38.15239 48.80955)",Shelling,
"POINT (38.1389786 48.8037087)",Shelling,
"POINT (38.1303955 48.8011082)",Shelling,
"POINT (38.12507 48.79992)",Shelling,
"POINT (38.23535 48.79177)",Shelling,
"POINT (38.22829 48.78627)",Shelling,
"POINT (38.2559196 48.7986212)",Shelling,
"POINT (38.28465 48.76077)",Shelling,
"POINT (38.28063 48.75651)",Shelling,
"POINT (38.2650326 48.7433192)",Shelling,
"POINT (38.18594 48.7155)",Shelling,
"POINT (38.19314 48.71619)",Shelling,
"POINT (38.3391274 48.7095885)",Shelling,
"POINT (38.260367 48.8170324)",Shelling,
"POINT (38.2320428 48.8204233)",Shelling,
"POINT (37.64246 48.86312)",Air Strike,
"LINESTRING (38.1716199 48.437768, 38.1775423 48.4524002, 38.1782289 48.449383, 38.174624 48.4503508, 38.1775423 48.4522864)",Russian Attack,
"POINT (38.1579577 48.4572957)",Shelling,
"POINT (38.1727205 48.452571)",Shelling,
"POINT (38.1690832 48.6517524)",Shelling,
"POINT (38.176293 48.6469892)",Shelling,
"POINT (38.1831594 48.6392762)",Shelling,
"POINT (38.1519346 48.6510814)",Shelling,
"POINT (38.1605 48.6459684)",Air Strike,
"POINT (38.1992658 48.7952916)",Shelling,
"POINT (38.253128 48.790319)",Air Strike,
"POINT (38.1081538 48.6751061)",Air Strike,
"POINT (37.9300571 48.3761671)",Air Strike,
"LINESTRING (38.2843556 48.8154077, 38.2544007 48.8128078, 38.2580914 48.8145034, 38.2588639 48.8120165, 38.2544007 48.8126382)",Russian Attack,
"LINESTRING (38.2849143 48.7967813, 38.254529 48.8031135, 38.2622541 48.8036789, 38.2596791 48.7998344, 38.2547007 48.8030005)",Russian Attack,
"POINT (37.7648 48.1266)",Air Strike,
"POINT (37.84438 48.28472)",Shelling,
"POINT (37.8362358 48.3569276)",Shelling,
"POINT (37.832 48.37241)",Shelling,
"POINT (37.84298 48.36002)",Shelling,
"POINT (37.7863906 48.1248506)",Shelling,
"POINT (37.7808974 48.1683747)",Shelling,
"POINT (37.6703475 48.0700534)",Shelling,
"POINT (37.66266 48.07385)",Shelling,
"POINT (37.5034012 47.950733)",Shelling,
"POINT (37.5091064 47.932942)",Shelling,
"POINT (37.5067032 47.8579722)",Shelling,
"POINT (37.4950302 47.9134591)",Shelling,
"POINT (37.4929703 47.9442851)",Shelling,
"POINT (37.600265 48.8460649)",Shelling,
"POINT (37.5980235 48.8450373)",Shelling,
"POINT (36.5178785 50.1209039)",Air Strike,
"LINESTRING (36.1688673 50.3322442, 36.1364233 50.3382706, 36.1347923 50.3463226, 36.1436331 50.3493351, 36.1709273 50.3449534, 36.1645758 50.3481302, 36.1635458 50.344077, 36.1705839 50.3447343)",Russian Attack, Repelled,
"LINESTRING (37.3606814 48.9900702, 37.3769034 48.9817339, 37.3745859 48.9841561, 37.373041 48.9825225, 37.3767317 48.9816776)",Russian Attack,
"POINT (37.254246 48.9735234)",Air Strike,
"POINT (37.5161736 49.010523)",Air Strike,
"POINT (32.3415004 52.1264526)",Shelling,
"POINT (36.0819464 50.3914693)",Shelling,
"POINT (36.0728484 50.4054756)",Shelling,
"POINT (36.1037474 50.3927825)",Shelling,
"POINT (36.2479864 50.2278589)",Shelling,
"POINT (36.4420312 50.1345384)",Shelling,
"POINT (36.4708703 50.1255149)",Shelling,
"POINT (36.436538 50.1098848)",Shelling,
"POINT (36.4114755 50.0777279)",Shelling,
"POINT (36.3980859 50.0607597)",Shelling,
"POINT (37.002468 49.8361872)",Shelling,
"POINT (36.9945715 49.8220133)",Shelling,
"POINT (36.7591596 49.5229214)",Shelling,
"POINT (36.7660261 49.5075413)",Shelling,
"POINT (36.7529699 49.3381134)",Shelling,
"POINT (36.7403528 49.3349255)",Shelling,
"POINT (36.7644712 49.3536586)",Shelling,
"POINT (36.8928212 49.2472997)",Shelling,
"POINT (36.9120473 49.2588405)",Shelling,
"POINT (36.9286984 49.2413601)",Shelling,
"POINT (36.9003743 49.2323935)",Shelling,
"POINT (35.7558491 50.3352766)",Shelling,
"POINT (33.7511734 47.5276632)",Shelling,
"POINT (33.7477402 47.519085)",Shelling,
"POINT (33.7279991 47.5338061)",Shelling,
"POINT (35.370103 47.5850151)",Shelling,
"POINT (35.3484737 47.5846098)",Shelling,
"POINT (35.62249 47.29043)",Shelling,
"POINT (32.812262 47.0710169)",Air Strike,
"POINT (31.3366251 47.5612133)",Shelling,
"POINT (34.044955 52.184954)",Shelling,
"POINT (38.6408047 48.5657017)",Shelling,
"POINT (38.6523918 48.5655881)",Shelling,
"POINT (34.277436 51.2736126)",Shelling,
"POINT (34.3019996 51.29374)",Shelling,
"POINT (34.0761644 52.1951409)",Shelling,
"POINT (35.045252 51.1268256)",Shelling,
"POINT (33.4956954 51.8802505)",Shelling,
"POINT (36.3655945 50.0355205)",Shelling,
"POINT (37.5874696 48.7575785)",Shelling,
"POINT (37.5771699 48.7211255)",Shelling,
"POINT (38.0897258 48.6665732)",Shelling,
"POINT (31.9946587 47.0041081)",Missile Strike,
"POINT (38.0865261 48.4751132)",Shelling,
"POINT (38.0697034 48.47352)",Shelling,
"POINT (37.9097367 48.1965202)",Shelling,
"POINT (38.5527992 48.626715)",Shelling,
"POINT (38.8521085 49.6897777)",Missile Strike,
"POINT (31.9790299 46.7350073)",Shelling,
"POINT (32.0865265 46.7124607)",Shelling,
"POINT (32.1294419 46.7048096)",Shelling,
"POINT (32.1260842 46.6828861)",Shelling,
"POINT (32.1635064 46.6747596)",Shelling,
"POINT (32.4390422 47.4095242)",Missile Strike,
"POINT (37.5872048 48.9824266)",Shelling,
"POINT (37.5961312 48.9699198)",Shelling,
"POINT (37.5739869 48.9948176)",Shelling,
"POINT (37.5969895 49.0006741)",Shelling,
"POINT (31.4463791 47.1617394)",Missile Strike,
"POINT (36.2726682 50.1758513)",Shelling,
"POINT (36.2827963 50.1714536)",Shelling,
"POINT (35.9826223 50.2946956)",Shelling,
"POINT (35.9740393 50.3126771)",Shelling,
"POINT (37.0551365 49.2962683)",Shelling,
"POINT (37.0335072 49.3047756)",Shelling,
"POINT (37.743548 48.51381)",Shelling,
"POINT (37.7150522 48.5342746)",Shelling,
"POINT (37.0688356 49.1536535)",Shelling,
"POINT (37.0649304 49.179807)",Shelling,
"POINT (37.0019229 49.2853413)",Shelling,
"POINT (33.4598453 47.4271266)",Shelling,
"POINT (33.7349345 47.4011357)",Shelling,
"POINT (33.7023188 47.3978823)",Shelling,
"POINT (33.8587937 47.401987)",Shelling,
"POINT (33.8670333 47.3990821)",Shelling,
"POINT (33.8060935 47.4190638)",Shelling,
"POINT (33.7984 47.42844)",Shelling,
"POINT (33.8676992 47.3903796)",Shelling,
"LINESTRING (38.2496925 48.8479891, 38.2189651 48.8517167, 38.2139009 48.8584931, 38.22154 48.8645919, 38.2518915 48.8619299, 38.2459159 48.8643661, 38.245401 48.8597359, 38.2518915 48.8619299)",Russian Attack, Repelled,
"POINT (38.1088954 48.4281796)",Shelling,
"POINT (37.86765 48.34293)",Shelling,
"POINT (37.8301389 48.4148419)",Point 195,
"POINT (38.2195489 48.4694433)",Air Strike,
"LINESTRING (38.1968896 48.5098315, 38.1659906 48.5080119, 38.15818 48.5122764, 38.1661623 48.5163134, 38.1941431 48.5183601, 38.1881349 48.5158585, 38.1876199 48.5198383, 38.1948297 48.5182464)",Russian Attack, Repelled,
"LINESTRING (33.0403833 47.1763696, 33.0561756 47.1894364, 33.065016 47.1903697, 33.0656166 47.1852367, 33.0537724 47.1735692, 33.0537724 47.1776531, 33.0597804 47.1757862, 33.0536008 47.1738026)",Russian attack, Repelled,
"POINT (37.7482701 48.1117846)",Air Strike,
"POINT (37.3760033 48.8935228)",Shelling,
"POINT (36.8025824 49.3443986)",Shelling,
"POINT (36.8465277 49.3466353)",Shelling,
"POINT (36.5147452 50.157361)",Shelling,
"LINESTRING (38.2340432 48.9224757, 38.1919862 48.9221373, 38.1979943 48.9240548, 38.197651 48.9202198, 38.1918145 48.9221373)",Russian Attack,
"POINT (32.221514 46.8981935)",Shelling,
"POINT (31.9916415 46.6858795)",Shelling,
"POINT (31.9892382 46.6912962)",Shelling,
"POINT (33.4973644 47.478289)",ka-52 attack,
"POINT (33.378918 47.4294215)",ka-52 attack,
"POINT (33.5611419 47.5304778)",Shelling,
"POINT (33.9167861 47.4306883)",Shelling,
"POINT (33.6944656 47.4367347)",Shelling,
"POINT (33.6190422 47.4562016)",Shelling,
"POINT (33.5225685 47.5193054)",Shelling,
"POINT (33.36787 47.42111)",Shelling,
"POINT (33.37086 47.43019)",Shelling,
"POINT (33.5812952 47.4809113)",Shelling,
"POINT (32.0897565 46.9653808)",Shelling,
"POINT (33.3797955 47.4400055)",Shelling,
"POINT (32.7699245 47.1397336)",Shelling,
"POINT (32.3191193 46.8089412)",Shelling,
"POINT (32.0612531 46.919966)",Shelling,
"POINT (33.1081841 47.221864)",Shelling,
"POINT (32.8483601 47.2934898)",Missile Attack,
"POINT (32.6719092 47.1399039)",Shelling,
