WKT,name,description
"LINESTRING (36.386632 46.7338191, 36.4552965 46.7465243, 36.5857592 46.790734, 36.5445605 46.7493473, 36.5857592 46.790734, 36.5140047 46.7933196, 36.5857592 46.790734)",Russian Move s-300 systems,
"LINESTRING (38.31016 48.7865785, 38.2693796 48.8050065, 38.2793604 48.7928866, 38.2693796 48.8050065, 38.2898506 48.8039839)",Russian Attack,
"LINESTRING (38.1463149 48.6609403, 38.1000039 48.6555833, 38.1135956 48.66348, 38.1000039 48.6555833, 38.1171905 48.6509565)",Russian Attack,
"LINESTRING (38.2042393 48.7787769, 38.1634645 48.7972049, 38.1731952 48.7852497, 38.1634645 48.7972049, 38.1836838 48.796347)",Russian Attack,
"LINESTRING (38.1397448 48.6794347, 38.0990513 48.6978627, 38.108934 48.6859074, 38.0990513 48.6978627, 38.1194018 48.6970047)",Russian Attack,
"LINESTRING (37.753627 49.689615 0.0, 37.712093 49.708042 0.0, 37.724803 49.692468 0.0, 37.712093 49.708042 0.0, 37.738283 49.706958 0.0)",Russian Attack,
"LINESTRING (37.753733 49.749806 0.0, 37.712653 49.731296 0.0, 37.73865 49.733139 0.0, 37.712653 49.731296 0.0, 37.722219 49.745689 0.0)",Russian Attack,
"LINESTRING (37.561076 47.830646 0.0, 37.513811 47.850323 0.0, 37.525922 47.836676 0.0, 37.513811 47.850323 0.0, 37.536471 47.849688 0.0)",Russian Attack,
"LINESTRING (38.0694718 48.4613829, 38.0187105 48.4712759, 38.0356026 48.4602459, 38.0187105 48.4712759, 38.0410903 48.4746289)",Russian Attack,
"LINESTRING (37.2733049 47.7244689, 37.2463968 47.7508429, 37.2484363 47.7350959, 37.2463968 47.7508429, 37.2676774 47.7444939)",Russian Attack,
"LINESTRING (38.0162248 48.4561921, 37.9701009 48.450835, 37.9836377 48.4587317, 37.9701009 48.450835, 37.9873031 48.4465398)",Russian Attack,
"LINESTRING (38.077629 48.481865 0.0, 38.074229 48.518366 0.0, 38.065542 48.504748 0.0, 38.074229 48.518366 0.0, 38.086475 48.505694 0.0)",Russian Attack,
"LINESTRING (38.0742 48.48949 0.0, 38.023411 48.499383 0.0, 38.040312 48.488353 0.0, 38.023411 48.499383 0.0, 38.045803 48.502737 0.0)",Russian Attack,
"LINESTRING (38.08604 48.621972, 38.040628 48.604136, 38.0490082 48.6152948, 38.040628 48.604136, 38.0600266 48.604096)",Russian Attack,
"LINESTRING (37.704814 48.04682 0.0, 37.657351 48.066498 0.0, 37.669512 48.052851 0.0, 37.657351 48.066498 0.0, 37.68006 48.065984 0.0)",Russian Attack,
"LINESTRING (38.0210333 48.3751568, 37.9732653 48.3948348, 37.9855055 48.3811878, 37.9732653 48.3948348, 37.996121 48.3943208)",Russian Attack,
"LINESTRING (37.83738 48.181241 0.0, 37.791504 48.175884 0.0, 37.807896 48.185454 0.0, 37.791504 48.175884 0.0, 37.812016 48.170738 0.0)",Russian Attack,
"LINESTRING (37.51801 47.931881 0.0, 37.473207 47.914045 0.0, 37.483084 47.927359 0.0, 37.473207 47.914045 0.0, 37.495648 47.914004 0.0)",Russian Attack,
"LINESTRING (37.9506471 48.3441343, 37.9029083 48.3638123, 37.915141 48.3501653, 37.9029083 48.3638123, 37.92575 48.3632983)",Russian Attack,
"LINESTRING (33.1836682 47.0711557, 33.1238598 47.0956272, 33.135798 47.0819801, 33.1238598 47.0956272, 33.1461519 47.095113)",Russian Attack,
"LINESTRING (38.0420984 48.9466426, 37.9917706 48.9835343, 38.0179293 48.9783449, 37.9917706 48.9835343, 37.9990184 48.9650317)",Ukrainian Attack,
"LINESTRING (37.6562196 49.0858023, 37.7243994 49.0729933, 37.707313 49.0839883, 37.7243994 49.0729933, 37.7017591 49.0696043)",Ukrainian Attack,
"LINESTRING (37.6549894 49.1173887, 37.7232135 49.1045806, 37.7061155 49.1155756, 37.7232135 49.1045806, 37.7005577 49.1011916)",Ukrainian Attack,
"LINESTRING (37.771784 49.268142 0.0, 37.818332 49.299425 0.0, 37.812696 49.284317 0.0, 37.818332 49.299425 0.0, 37.79498 49.295966 0.0)",Ukrainian Advance,
"LINESTRING (37.7173516 49.8269727, 37.7644367 49.8582557, 37.758735 49.8431467, 37.7644367 49.8582557, 37.7408152 49.8547957)",Ukrainian Attack,
"LINESTRING (37.661166 49.294092 0.0, 37.665388 49.331731 0.0, 37.651848 49.319022 0.0, 37.665388 49.331731 0.0, 37.675043 49.318035 0.0)",Ukrainian Attack,
"LINESTRING (37.6802141 49.0117027, 37.7148303 49.0348707, 37.7092252 49.0197627, 37.7148303 49.0348707, 37.6916032 49.0314107)",Ukrainian Attack,
"LINESTRING (37.6635061 49.6431361, 37.7019084 49.6086691, 37.6985252 49.6261081, 37.7019084 49.6086691, 37.6771337 49.6161701)",Ukrainian Attack,
"LINESTRING (37.8533728 49.1692705, 37.9158687 49.1857647, 37.8947928 49.1882289, 37.9158687 49.1857647, 37.9031389 49.174404)",Ukrainian Attack,
"LINESTRING (37.6846061 49.6750406, 37.7230337 49.6405736, 37.719649 49.6580126, 37.7230337 49.6405736, 37.698243 49.6480746)",Ukrainian Attack,
"LINESTRING (37.8754082 49.0945757, 37.9084197 49.0500007, 37.9094524 49.0668626, 37.9084197 49.0500007, 37.886634 49.0595025)",Ukrainian Advance,
"POINT (38.0956232 50.1984267)",Explosion! ,14 wounded by accidental grenade launcher discharge. 11 soldiers and 3 civilians, 
"POINT (38.9989614 48.9700243)",Missile Strike,
"POINT (38.8182925 48.4424047)",Missile Strike,
"POINT (32.7158522 46.6239586)",Missile Strike,
"POINT (35.6844737 47.2393121)",Missile Strike,
"POINT (38.3884411 48.933945)",Missile Strike,
"POINT (35.3415162 46.8125491)",Missile Strike,
"POINT (38.8095107 48.4732154)",HIMARS,
"POINT (38.9155525 49.2826308)",HIMARS,
"POINT (32.6261375 46.6436902)",HIMARS,
"POINT (34.1646657 44.4840129)",Air Defense!,
"POINT (34.0555971 44.4091629)",Air Defense!,
"POINT (37.5905451 48.751853)",Missile Strike,
"POINT (34.8683551 47.5719038)",Missile Strike,
"POINT (38.1032031 48.8690572)",Missile Strike,
"POINT (36.1687662 50.0247511)",Missile Strike,
"POINT (32.8954284 47.3062453)",Missile Strike,
"POINT (37.6039346 48.8662607)",Missile Strike,
"POINT (32.0737846 46.94136)",Missile Strike,
"POINT (35.2166163 47.8078771)",Missile Strike,
"POINT (35.0165474 48.4051551)",Missile Strike,
"POINT (33.8559416 48.0365319)",Missile Strike,
"POINT (32.32298 46.8781)",Airstrike,
"POINT (37.7542092 48.1204681)",Airstrike,
"POINT (37.487351 47.9405589)",Airstrike,
"POINT (32.303968 46.809464)",Airstrike,
"POINT (32.3819423 46.8606786)",Airstrike,
"POINT (38.2123798 48.7356391)",Airstrike,
"POINT (37.802184 49.872924)",U Shelling,
"POINT (37.872909 49.831751)",U Shelling,
"POINT (37.787192 49.78207)",U Shelling,
"POINT (37.769995 49.73828)",U Shelling,
"POINT (37.768279 49.681)",U Shelling,
"POINT (37.667766 49.342592)",U Shelling,
"POINT (37.841487 49.309475)",U Shelling,
"POINT (37.909387 49.238473)",U Shelling,
"POINT (38.209529 49.045764)",U Shelling,
"POINT (37.928348 49.023481)",U Shelling,
"POINT (37.968516 49.001863)",U Shelling,
"POINT (38.103442 48.998485)",U Shelling,
"POINT (37.791362 48.996007)",U Shelling,
"POINT (37.811979 48.97376)",U Shelling,
"POINT (38.28094 48.966264)",U Shelling,
"POINT (37.94311 48.940135)",U Shelling,
"POINT (38.272359 48.87408)",U Shelling,
"POINT (38.327785 48.85836)",U Shelling,
"POINT (38.283 48.844629)",U Shelling,
"POINT (38.302226 48.83287)",U Shelling,
"POINT (38.129778 48.634906)",U Shelling,
"POINT (38.146257 48.610169)",U Shelling,
"POINT (38.164453 48.565885)",U Shelling,
"POINT (38.087795 48.560796)",U Shelling,
"POINT (38.113201 48.556706)",U Shelling,
"POINT (38.154154 48.548161)",U Shelling,
"POINT (38.120317 48.51928)",U Shelling,
"POINT (38.052433 48.481662)",U Shelling,
"POINT (38.093975 48.469144)",U Shelling,
"POINT (38.038357 48.446376)",U Shelling,
"POINT (38.082989 48.424964)",U Shelling,
"POINT (38.000591 48.370028)",U Shelling,
"POINT (37.918327 48.34076)",U Shelling,
"POINT (37.935017 48.300646)",U Shelling,
"POINT (37.854185 48.259787)",U Shelling,
"POINT (37.819304 48.188066)",U Shelling,
"POINT (37.854323 48.172728)",U Shelling,
"POINT (37.942557 48.132415)",U Shelling,
"POINT (37.873386 48.11922)",U Shelling,
"POINT (37.826033 48.099309)",U Shelling,
"POINT (37.768836 48.085421)",U Shelling,
"POINT (37.82466 48.082798)",U Shelling,
"POINT (37.698798 48.06248)",U Shelling,
