WKT,name,description
"POINT (33.3952508 47.4619556)",ka-52 attack,
"POINT (33.3815178 47.4332817)",ka-52 Attack,
"POINT (38.2231512 48.4637966)",Air Strike,
"POINT (37.7640019 48.1252793)",Air Strike,
"POINT (37.7574788 48.1100374)",Air Strike,
"POINT (34.1213916 51.7887672)",Shelling,
"POINT (32.7019904 52.2180165)",Shelling,
"POINT (34.1103988 51.5766505)",Shelling,
"POINT (36.0981068 50.3885502)",Shelling,
"POINT (36.0840305 50.4058398)",Shelling,
"POINT (36.0709842 50.3967581)",Shelling,
"POINT (36.1589887 50.2305084)",Shelling,
"POINT (36.1751249 50.2067831)",Shelling,
"POINT (36.1449125 50.210079)",Shelling,
"POINT (36.38563 50.1176938)",Shelling,
"POINT (36.3612541 50.1141713)",Shelling,
"POINT (36.1657694 50.0716242)",Shelling,
"POINT (36.5113222 50.1619832)",Shelling,
"POINT (36.5161287 50.1487852)",Shelling,
"POINT (36.4629135 50.0404225)",Shelling,
"POINT (36.7624878 49.6624383)",Shelling,
"POINT (36.7597413 49.6459905)",Shelling,
"POINT (36.8366761 49.3905463)",Shelling,
"POINT (36.8170748 49.3447836)",Shelling,
"POINT (36.7896089 49.347915)",Shelling,
"POINT (36.9345692 49.3214133)",Shelling,
"POINT (36.9107083 49.3095513)",Shelling,
"POINT (36.8918256 49.3190635)",Shelling,
"POINT (37.3487349 48.8715108)",Shelling,
"POINT (37.3576612 48.8675583)",Shelling,
"POINT (37.387788 48.9728683)",Shelling,
"POINT (37.3834106 48.9783331)",Shelling,
"POINT (37.3881313 48.9858813)",Shelling,
"POINT (37.3992893 48.9874584)",Shelling,
"POINT (37.398431 48.9777697)",Shelling,
"POINT (37.4073574 48.9845295)",Shelling,
"POINT (37.3737976 48.9781641)",Shelling,
"POINT (37.3371479 48.9773754)",Shelling,
"POINT (37.3435852 48.9703329)",Shelling,
"POINT (37.4240086 48.9843605)",Shelling,
"POINT (37.452161 48.9839662)",Shelling,
"POINT (37.457225 48.9901619)",Shelling,
"POINT (37.4440929 48.9966947)",Shelling,
"POINT (37.4210045 48.9944421)",Shelling,
"POINT (37.4514744 49.0084629)",Shelling,
"POINT (37.4372265 49.0049722)",Shelling,
"POINT (38.227097 48.9216606)",Shelling,
"POINT (38.2118192 48.9274129)",Shelling,
"POINT (38.2305302 48.9136513)",Shelling,
"POINT (38.2104456 48.9135386)",Shelling,
"POINT (38.2543913 48.9208709)",Shelling,
"POINT (38.1272522 48.8637365)",Shelling,
"POINT (38.077642 48.877286)",Shelling,
"POINT (38.1109444 48.8780763)",Shelling,
"POINT (38.0910316 48.8566215)",Shelling,
"POINT (38.2776613 48.7583494)",Shelling,
"POINT (38.2566005 48.7553859)",Shelling,
"POINT (38.2659561 48.7455107)",Shelling,
"POINT (38.2596046 48.7435863)",Shelling,
"POINT (38.2314356 48.7242033)",Shelling,
"POINT (38.2153853 48.7199566)",Shelling,
"POINT (38.2446535 48.7302048)",Shelling,
"POINT (38.2067164 48.7323561)",Shelling,
"POINT (37.8478961 48.2888309)",Shelling,
"POINT (37.8542475 48.302307)",Shelling,
"POINT (37.8496127 48.3107563)",Shelling,
"POINT (37.8695254 48.3201174)",Shelling,
"POINT (37.9411082 48.3808088)",Shelling,
"POINT (37.9296069 48.3698623)",Shelling,
"POINT (38.090456 48.4290905)",Shelling,
"POINT (38.0990391 48.4333048)",Shelling,
"POINT (38.081701 48.4348994)",Shelling,
"POINT (33.7076141 47.4369074)",Shelling,
"POINT (33.6938812 47.4297079)",Shelling,
"POINT (33.5332062 47.518123)",Shelling,
"POINT (33.5177566 47.5116304)",Shelling,
"POINT (32.3239094 46.7961854)",Shelling,
"POINT (32.3359257 46.8086409)",Shelling,
"POINT (32.0012535 46.6761345)",Shelling,
"POINT (32.0022834 46.6937987)",Shelling,
"POINT (31.9851173 46.7015691)",Shelling,
"POINT (32.2314904 46.9012328)",Shelling,
"POINT (32.2143242 46.896541)",Shelling,
"POINT (32.057611 46.9091893)",Shelling,
"POINT (32.0974364 46.9586551)",Shelling,
"POINT (33.5655678 47.5264858)",Shelling,
"POINT (33.554839 47.5239356)",Shelling,
"POINT (33.559388 47.5139655)",Shelling,
"POINT (33.544196 47.5154728)",Shelling,
"POINT (32.7825242 47.1370704)",Shelling,
"POINT (32.7526551 47.1287789)",Shelling,
"POINT (32.7746277 47.128195)",Shelling,
"LINESTRING (37.3468468 48.9867262, 37.3400661 48.976474, 37.340152 48.9792344, 37.343156 48.9782767, 37.340152 48.976474)",Russian Attack,
"LINESTRING (37.4313042 49.0108275, 37.429845 49.001819, 37.4334499 48.9987783, 37.4386856 49.0011433, 37.4387714 49.0094763, 37.4402306 49.0072243, 37.4367115 49.0072243, 37.4386856 49.0094763)",Russian Attack, Repelled,
