WKT,name,description
"POLYGON ((37.9534577 48.4585047, 37.9377016 48.4544805, 37.9361888 48.4537475, 37.9316076 48.4475495, 37.933498 48.4469725, 37.9400338 48.4443956, 37.9411315 48.4443393, 37.9422721 48.4444323, 37.9389605 48.4501097, 37.938703 48.4514475, 37.9396472 48.4523299, 37.9517493 48.4577945, 37.9534577 48.4585047))",Russian Control,as of 12/16
"POLYGON ((38.144212 48.701257, 38.1563111 48.7085321, 38.1585257 48.7094931, 38.1564872 48.7099462, 38.1541267 48.7099038, 38.1497924 48.7069444, 38.1421886 48.7037611, 38.144212 48.701257))",Russian Advance,12/16
"POINT (36.528363 50.6083585)",Explosion?,
"POINT (33.47452 46.8069485)",Ammo Warehouse destroyed,
"POINT (28.890436 49.0887762)",Air Defense shot down 6 missiles,
"POINT (30.270131 50.7408974)",Air Defense shot down 37 missiles,
"POINT (34.141186 47.77449)",Air Defense shot down 10 cruise missiles,
"POINT (32.1240739 46.8246006)",Air Defense shot down 2 Kalibrs,
"POINT (36.484391 50.00204)",Air Defense shot down 2 cruise missiles,
"POINT (32.5017289 46.6580248)",Air Defense shot down 3 Kalibrs,
"POINT (35.7101968 47.2652951)",Missile Strike,
"POINT (38.650673 48.5442547)",Missile Strike,
"POINT (38.2492514 49.9464651)",Missile Strike,
"POINT (33.46686 47.902157)",Missile Strike,
"POINT (30.642603 50.446797)",Missile Strike,
"POINT (36.256897 50.02854)",Missile Strike,
"POINT (36.168507 50.024784)",Missile Strike,
"POINT (30.659111 50.531261)",Missile Strike,
"POINT (36.60089 49.801638)",Missile Strike,
"POINT (28.646956 50.95867)",Missile Strike,
"POINT (36.118126 49.971086)",Missile Strike,
"POINT (36.124054 49.95345)",Missile Strike,
"POINT (25.634414 49.489589)",Missile Strike,
"POINT (33.253849 49.074818)",Missile Strike,
"POINT (35.115595 48.405061)",Missile Strike,
"POINT (28.532181 49.237938)",Missile Strike,
"POINT (35.074359 47.8688)",Missile Strike,
"POINT (35.082435 47.869193)",Missile Strike,
"POINT (34.325323 47.61885)",Missile Strike,
"POINT (30.5675 50.393)",Missile Strike,
"POINT (35.082634 47.869029)",Missile Strike,
"POINT (33.351208 47.82322)",Missile Strike,
"POINT (34.383893 48.539213)",Missile Strike,
"POINT (37.691359 49.789362)",U Shelling,
"POINT (37.724318 49.785594)",U Shelling,
"POINT (37.773069 49.782934)",U Shelling,
"POINT (37.807402 49.77074)",U Shelling,
"POINT (37.906965 49.737247)",U Shelling,
"POINT (37.949537 49.705285)",U Shelling,
"POINT (37.930311 49.687297)",U Shelling,
"POINT (37.98078 49.658191)",U Shelling,
"POINT (37.9616389 49.5888829)",U Shelling,
"POINT (38.128962 49.588397)",U Shelling,
"POINT (37.97048 49.5839)",U Shelling,
"POINT (37.955202 49.549167)",U Shelling,
"POINT (37.958798 49.52115)",U Shelling,
"POINT (37.973055 49.515298)",U Shelling,
"POINT (37.967552 49.50287)",U Shelling,
"POINT (37.957884 49.446226)",U Shelling,
"POINT (38.104664 49.424829)",U Shelling,
"POINT (37.951288 49.406997)",U Shelling,
"POINT (38.154102 49.39936)",U Shelling,
"POINT (38.034788 49.307414)",U Shelling,
"POINT (38.020517 49.264126)",U Shelling,
"POINT (38.074418 49.205616)",U Shelling,
"POINT (38.095704 49.193502)",U Shelling,
"POINT (38.133159 49.135685)",U Shelling,
"POINT (38.148437 49.129283)",U Shelling,
"POINT (38.174701 49.120745)",U Shelling,
"POINT (38.181911 49.094562)",U Shelling,
"POINT (38.210138 49.05253)",U Shelling,
"POINT (38.214092 49.03618)",U Shelling,
"POINT (38.265934 49.024475)",U Shelling,
"POINT (38.102512 48.996777)",U Shelling,
"POINT (38.127575 48.995425)",U Shelling,
"POINT (38.298893 48.990694)",U Shelling,
"POINT (38.25136 48.9454)",U Shelling,
"POINT (38.352257 48.907378)",U Shelling,
