WKT,name,description
"LINESTRING (38.1282313 49.1230075, 38.081491 49.1176505, 38.0893185 49.1222595, 38.081491 49.1176505, 38.0917331 49.1149515)",Russian Attack,
"LINESTRING (38.147743 48.671662 0.0, 38.107055 48.69009 0.0, 38.112303 48.683575 0.0, 38.107055 48.69009 0.0, 38.118307 48.689685 0.0)",Russian Attack,
"LINESTRING (38.146315 48.66094 0.0, 38.100004 48.655583 0.0, 38.10776 48.660192 0.0, 38.100004 48.655583 0.0, 38.110152 48.652884 0.0)",Russian Attack,
"LINESTRING (38.08604 48.621972 0.0, 38.040628 48.604136 0.0, 38.044716 48.609961 0.0, 38.040628 48.604136 0.0, 38.050586 48.603982 0.0)",Russian Attack,
"LINESTRING (38.084883 48.565423 0.0, 38.034018 48.575316 0.0, 38.042878 48.569398 0.0, 38.034018 48.575316 0.0, 38.046144 48.57708 0.0)",Russian Attack,
"LINESTRING (38.055659 48.520305 0.0, 38.032681 48.544861 0.0, 38.033607 48.537267 0.0, 38.032681 48.544861 0.0, 38.04236 48.541512 0.0)",Russian Attack,
"LINESTRING (37.582819 47.987964 0.0, 37.532525 47.997856 0.0, 37.543541 47.999487 0.0, 37.532525 47.997856 0.0, 37.541195 47.992341 0.0)",Russian Attack,
"LINESTRING (38.011027 48.456258 0.0, 37.961832 48.451804 0.0, 37.972701 48.457094 0.0, 37.961832 48.451804 0.0, 37.97374 48.449087 0.0)",Russian Attack,
"LINESTRING (37.5701047 47.9288801, 37.5198679 47.9387731, 37.5311824 47.9403981, 37.5198679 47.9387731, 37.5281612 47.9331581)",Russian Attack,
"LINESTRING (37.6943149 48.0486247, 37.6541218 48.0670527, 37.6588227 48.0611207, 37.6541218 48.0670527, 37.6640126 48.0666537)",Russian Attack,
"LINESTRING (33.143314 47.1393356, 33.1146319 47.1527424, 33.1255544 47.1523373, 33.1146319 47.1527424, 33.1197261 47.1462274)",Russian Recon,
"LINESTRING (36.274575 47.590425, 36.292237 47.558418, 36.2940467 47.5682086, 36.292237 47.558418, 36.2816701 47.5641248)",Ukrainian Attack,
"LINESTRING (33.2034465 47.2091708, 33.2088557 47.1617088, 33.2164349 47.1729588, 33.2088557 47.1617088, 33.1976393 47.1711128)",Ukrainian Attack,
"LINESTRING (36.274575 47.590425, 36.292237 47.558418, 36.2940467 47.5682086, 36.292237 47.558418, 36.2816701 47.5641248)",Ukrainian Attack,
"LINESTRING (33.2446437 47.2152483, 33.2479953 47.1845741, 33.2367741 47.1939781, 33.2479953 47.1844561, 33.2555778 47.1958241)",Ukrainian Attack,
"LINESTRING (37.8273035 49.5486376, 37.8990915 49.5912802, 37.8770741 49.5876984, 37.8990915 49.5912802, 37.8918543 49.5767896)",Ukrainian Attack,
"LINESTRING (35.7178853 47.517537, 35.6814544 47.5001357, 35.69545 47.5012293, 35.6814544 47.5001357, 35.6884087 47.5089733)",Ukrainian Attack,
"POINT (29.8388265 50.4300519)",Suicide Drones,
"POINT (28.6791826 50.4510216)",Suicide Drone,
"POINT (36.6764976 46.909178)",Missile Strike,
"POINT (36.1102879 49.9696234)",Missile Strike,
"POINT (32.073094 49.4257536)",Missile Strike,
"POINT (28.5323868 49.2338741)",Missile Strike,
"POINT (32.0815248 46.9632394)",Missile Strike,
"POINT (24.9020519 49.8175731)",Missile Strike,
"POINT (32.030713 46.9449604)",Missile Strike,
"POINT (35.5203849 47.7238424)",Missile Strike,
"POINT (38.251364 48.92405)",Airstrike,
"POINT (33.2016509 47.2324863)",Airstrike,
"POINT (38.2630377 48.8067564)",Airstrike,
"POINT (37.218143 47.74959)",Helicopter Attack,
"POINT (36.1140583 47.5754797)",Helicopter Attack,
"POINT (33.428587 46.841945)",Missile Strike,
"POINT (33.3489881 46.7859627)",Missile Strike,
"POINT (33.3705045 46.7622239)",Missile Strike,
"POINT (38.6277161 48.5640209)",Missile Strike,
"POINT (32.7203685 46.6719195)",Missile Strike,
"POINT (34.306954 51.28199)",U Shelling,
"POINT (36.922281 50.352408)",U Shelling,
"POINT (37.775412 49.847367)",U Shelling,
"POINT (37.754126 49.791103)",U Shelling,
"POINT (37.796011 49.786227)",U Shelling,
"POINT (37.93871 49.686696)",U Shelling,
"POINT (37.91914 49.682698)",U Shelling,
"POINT (37.921544 49.630245)",U Shelling,
"POINT (37.957277 49.519881)",U Shelling,
"POINT (37.982683 49.45074)",U Shelling,
"POINT (38.008308 49.405296)",U Shelling,
"POINT (37.972602 49.382057)",U Shelling,
"POINT (38.060492 49.376692)",U Shelling,
"POINT (38.01998 49.330623)",U Shelling,
"POINT (38.155936 49.293916)",U Shelling,
