WKT,name,description
"POLYGON ((37.4989847 47.9363119, 37.497253 47.9358151, 37.4957081 47.9370226, 37.4945494 47.9363829, 37.4934164 47.9354838, 37.4950944 47.9341966, 37.4950794 47.9340117, 37.4989847 47.9363119))",Russian Advance,2/5
"POLYGON ((38.006973 48.653399, 38.008372 48.653741, 38.011384 48.654964, 38.013942 48.655306, 38.015856 48.654939, 38.019236 48.655469, 38.022403 48.656508, 38.0186013 48.6563202, 38.0153398 48.6570856, 38.0139235 48.6581061, 38.0127648 48.6585597, 38.0113486 48.6586305, 38.0099324 48.6582478, 38.0090526 48.6574753, 38.0089024 48.656221, 38.0080235 48.6546328, 38.006973 48.653399))",Russian Advance,as of 2/5
"POLYGON ((37.7006053 49.8064511, 37.7043818 49.8139839, 37.7090165 49.8178328, 37.7115058 49.8218478, 37.7129787 49.8282018, 37.7145661 49.8316621, 37.7247375 49.8363402, 37.7278274 49.8425953, 37.7290693 49.8479056, 37.7249893 49.8500047, 37.7269626 49.8569965, 37.7306598 49.8608578, 37.7393287 49.8585892, 37.7437919 49.8562652, 37.746796 49.8522255, 37.7463668 49.8481301, 37.7448219 49.8413222, 37.7410453 49.8349562, 37.7351092 49.8264991, 37.7276419 49.8198543, 37.7183722 49.8139839, 37.7006053 49.8064511))",Russian Advance,as of 2/5
"POLYGON ((37.197845 47.7410144, 37.2031443 47.7543347, 37.216963 47.7506415, 37.2364466 47.7471211, 37.2450428 47.7542164, 37.2481327 47.7566977, 37.2408597 47.7584064, 37.2035663 47.7640608, 37.1964852 47.7659358, 37.1906488 47.7601951, 37.1849704 47.7435541, 37.197845 47.7410144))",Russian Control,as of 2/5
"POLYGON ((37.6650462 48.1006052, 37.6663444 48.0987279, 37.666683 48.0959377, 37.6797853 48.0970872, 37.687461 48.0975556, 37.696044 48.09896, 37.7074595 48.100135, 37.7220507 48.100479, 37.7203631 48.105632, 37.7045129 48.104279, 37.7012729 48.1057764, 37.6994919 48.1082481, 37.6943848 48.1071734, 37.689235 48.1068295, 37.6827119 48.1035053, 37.6650462 48.1006052))",Russian Control,as of 2/5
"POINT (36.241902 49.99495)",S-300 Strike,
"POINT (37.529571 48.61386)",Missile Strike,
"POINT (37.7275636 49.8526763)",U Shelling,
"POINT (37.7265343 49.8382865)",U Shelling,
"POINT (37.7158911 49.8265493)",U Shelling,
"POINT (37.697351 49.78445)",U Shelling,
"POINT (37.793821 49.77648)",U Shelling,
"POINT (37.748502 49.774707)",U Shelling,
"POINT (37.898878 49.733006)",U Shelling,
"POINT (37.925543 49.68743)",U Shelling,
"POINT (37.930404 49.65338)",U Shelling,
"POINT (37.977299 49.523171)",U Shelling,
"POINT (37.977986 49.515259)",U Shelling,
"POINT (37.989831 49.513922)",U Shelling,
"POINT (37.946991 49.466617)",U Shelling,
"POINT (37.962441 49.456353)",U Shelling,
"POINT (37.946305 49.413262)",U Shelling,
"POINT (38.011624 49.258592)",U Shelling,
"POINT (38.0257 49.248)",U Shelling,
"POINT (38.042917 49.23214)",U Shelling,
"POINT (38.03811 49.225195)",U Shelling,
"POINT (38.081429 49.198349)",U Shelling,
"POINT (38.068039 49.188029)",U Shelling,
"POINT (38.080096 49.130155)",U Shelling,
"POINT (38.082156 49.114876)",U Shelling,
"POINT (38.191149 49.09686)",U Shelling,
"POINT (38.021548 49.056384)",U Shelling,
"POINT (38.016398 49.050534)",U Shelling,
"POINT (38.213465 49.045584)",U Shelling,
"POINT (38.024294 49.030054)",U Shelling,
"POINT (38.196854 49.020285)",U Shelling,
"POINT (38.098108 48.9947)",U Shelling,
"POINT (38.111786 48.98393)",U Shelling,
"POINT (38.138277 48.977127)",U Shelling,
"POINT (38.199389 48.97014)",U Shelling,
"POINT (38.275132 48.96622)",U Shelling,
"POINT (38.303284 48.940068)",U Shelling,
"POINT (38.273758 48.875258)",U Shelling,
"POINT (38.294014 48.854028)",U Shelling,
"POINT (38.274029 48.835313)",U Shelling,
"POINT (38.287835 48.801139)",U Shelling,
"POINT (38.240628 48.777137)",U Shelling,
"POINT (38.047433 48.7471)",U Shelling,
"POINT (38.066315 48.746194)",U Shelling,
"POINT (38.20054 48.7427)",U Shelling,
"POINT (38.018901 48.736114)",U Shelling,
"POINT (38.082623 48.734421)",U Shelling,
"POINT (38.109059 48.734081)",U Shelling,
"POINT (38.04362 48.730679)",U Shelling,
"POINT (38.1420177 48.7306849)",U Shelling,
"POINT (38.016154 48.716071)",U Shelling,
"POINT (38.004825 48.683808)",U Shelling,
"POINT (38.022576 48.66907)",U Shelling,
"POINT (38.030059 48.664878)",U Shelling,
"POINT (38.022334 48.653085)",U Shelling,
"POINT (38.0079153 48.6533121)",U Shelling,
"POINT (37.994236 48.64982)",U Shelling,
"POINT (38.00946 48.635011)",U Shelling,
"POINT (38.014438 48.629565)",U Shelling,
"POINT (38.008945 48.620488)",U Shelling,
"POINT (38.00852 48.6151)",U Shelling,
"POINT (38.015128 48.60855)",U Shelling,
"POINT (38.022112 48.599589)",U Shelling,
"POINT (38.0295797 48.5912447)",U Shelling,
"POINT (38.0336136 48.5914713)",U Shelling,
"POINT (38.0293224 48.5835234)",U Shelling,
"POINT (38.0257105 48.5800566)",U Shelling,
"POINT (38.029917 48.576877)",U Shelling,
"POINT (38.0192308 48.5770197)",U Shelling,
"POINT (38.007462 48.569821)",U Shelling,
"POINT (38.014585 48.5697646)",U Shelling,
"POINT (37.978544 48.56865)",U Shelling,
"POINT (37.986389 48.56735)",U Shelling,
"POINT (37.997976 48.566271)",U Shelling,
"POINT (38.015444 48.565845)",U Shelling,
"POINT (37.884593 48.563942)",U Shelling,
"POINT (37.8964382 48.5624652)",U Shelling,
"POINT (37.88425 48.558943)",U Shelling,
"POINT (37.941723 48.55595)",U Shelling,
"POINT (37.907081 48.554399)",U Shelling,
"POINT (37.958628 48.55224)",U Shelling,
"POINT (37.902002 48.549647)",U Shelling,
"POINT (37.95247 48.531916)",U Shelling,
"POINT (37.901121 48.527675)",U Shelling,
"POINT (37.938814 48.480375)",U Shelling,
"POINT (37.951115 48.466298)",U Shelling,
"POINT (37.95401 48.416934)",U Shelling,
"POINT (37.961907 48.416193)",U Shelling,
"POINT (37.961735 48.40024)",U Shelling,
"POINT (38.004 48.371626)",U Shelling,
"POINT (38.036272 48.345619)",U Shelling,
"POINT (37.84764 48.268578)",U Shelling,
"POINT (37.769035 48.223649)",U Shelling,
"POINT (37.789634 48.211754)",U Shelling,
"POINT (37.81322 48.169304)",U Shelling,
"POINT (37.815522 48.125499)",U Shelling,
"POINT (37.87667 48.1224)",U Shelling,
"POINT (37.801103 48.109455)",U Shelling,
"POINT (37.693676 48.106062)",U Shelling,
"POINT (37.77438 48.10275)",U Shelling,
"POINT (37.826509 48.099368)",U Shelling,
"POINT (37.682518 48.099298)",U Shelling,
"POINT (37.649184 48.09699)",U Shelling,
"POINT (37.782081 48.069253)",U Shelling,
"POINT (37.677711 48.04447)",U Shelling,
"POINT (37.590079 48.03983)",U Shelling,
"POINT (37.582182 48.012285)",U Shelling,
"POINT (37.556162 48.00347)",U Shelling,
"POINT (37.677711 47.999003)",U Shelling,
"POINT (37.508108 47.94801)",U Shelling,
"POINT (37.512791 47.940344)",U Shelling,
"POINT (37.503757 47.93656)",U Shelling,
"POINT (37.518971 47.935974)",U Shelling,
"POINT (37.557767 47.924012)",U Shelling,
"POINT (37.528482 47.885998)",U Shelling,
"POINT (37.549082 47.833248)",U Shelling,
"POINT (36.810328 47.81588)",U Shelling,
"POINT (36.630422 47.78114)",U Shelling,
"POINT (37.264375 47.768087)",U Shelling,
"POINT (37.232521 47.76531)",U Shelling,
"POINT (37.3042 47.764971)",U Shelling,
"POINT (37.220938 47.76408)",U Shelling,
"POINT (37.256128 47.76185)",U Shelling,
"POINT (37.207459 47.761156)",U Shelling,
"POINT (37.235268 47.76081)",U Shelling,
"POINT (37.289094 47.759663)",U Shelling,
"POINT (37.223938 47.756079)",U Shelling,
"POINT (37.302216 47.65157)",U Shelling,
"POINT (36.338976 47.632449)",U Shelling,
"POINT (36.393908 47.616252)",U Shelling,
"POINT (36.289734 47.587361)",U Shelling,
"POINT (36.260329 47.5835)",U Shelling,
"POINT (36.108322 47.575126)",U Shelling,
"POINT (36.087204 47.563109)",U Shelling,
"POINT (35.561254 47.53257)",U Shelling,
"POINT (35.438764 47.518134)",U Shelling,
"POINT (36.049857 47.513901)",U Shelling,
"POINT (35.677074 47.509721)",U Shelling,
"POINT (35.977173 47.502813)",U Shelling,
"POINT (35.722393 47.49719)",U Shelling,
"POINT (36.121712 47.493303)",U Shelling,
"POINT (35.810284 47.480957)",U Shelling,
"POINT (36.279297 47.474509)",U Shelling,
"POINT (36.243187 47.46975)",U Shelling,
"POINT (35.742306 47.46007)",U Shelling,
"POINT (31.778304 52.08907)",R Shelling,
"POINT (34.357969 51.847931)",R Shelling,
"POINT (34.210271 51.269976)",R Shelling,
"POINT (34.465368 51.241711)",R Shelling,
"POINT (35.537778 50.451015)",R Shelling,
"POINT (35.969182 50.417421)",R Shelling,
"POINT (37.445855 50.395997)",R Shelling,
"POINT (37.423905 50.38996)",R Shelling,
"POINT (37.326011 50.372347)",R Shelling,
"POINT (35.822192 50.372286)",R Shelling,
"POINT (36.399918 50.301964)",R Shelling,
"POINT (36.875404 50.29974)",R Shelling,
"POINT (36.940342 50.298511)",R Shelling,
"POINT (36.844216 50.295221)",R Shelling,
"POINT (36.928334 50.290965)",R Shelling,
"POINT (36.457814 50.281773)",R Shelling,
"POINT (36.424855 50.25961)",R Shelling,
"POINT (36.772462 50.24562)",R Shelling,
"POINT (36.579694 50.224918)",R Shelling,
"POINT (36.561841 50.203387)",R Shelling,
"POINT (37.603827 50.18264)",R Shelling,
"POINT (37.384444 50.05774)",R Shelling,
"POINT (37.733437 49.880083)",R Shelling,
"POINT (37.680994 49.850041)",R Shelling,
"POINT (37.717626 49.845868)",R Shelling,
"POINT (37.701088 49.769167)",R Shelling,
"POINT (37.67564 49.716807)",R Shelling,
"POINT (37.613395 49.701575)",R Shelling,
"POINT (37.899613 49.66237)",R Shelling,
"POINT (37.904747 49.64489)",R Shelling,
"POINT (37.919448 49.638013)",R Shelling,
"POINT (37.926056 49.625838)",R Shelling,
"POINT (37.93426 49.58498)",R Shelling,
"POINT (37.91984 49.57385)",R Shelling,
"POINT (37.948336 49.572514)",R Shelling,
"POINT (37.832264 49.566811)",R Shelling,
"POINT (37.940663 49.556871)",R Shelling,
"POINT (37.947529 49.540833)",R Shelling,
"POINT (37.962292 49.53169)",R Shelling,
"POINT (37.9485588 49.5236756)",R Shelling,
"POINT (37.964524 49.515318)",R Shelling,
"POINT (37.913213 49.478636)",R Shelling,
"POINT (37.923856 49.458779)",R Shelling,
"POINT (37.916809 49.418261)",R Shelling,
"POINT (38.002115 49.244161)",R Shelling,
"POINT (38.011042 49.222415)",R Shelling,
"POINT (38.025118 49.20671)",R Shelling,
"POINT (38.047434 49.19953)",R Shelling,
"POINT (38.05739 49.187647)",R Shelling,
"POINT (37.978391 49.182413)",R Shelling,
"POINT (37.972829 49.15562)",R Shelling,
"POINT (38.046404 49.13587)",R Shelling,
"POINT (38.0515185 49.1152678)",R Shelling,
"POINT (38.050832 49.09548)",R Shelling,
"POINT (37.965904 49.089041)",R Shelling,
"POINT (38.022895 49.085668)",R Shelling,
"POINT (38.004013 49.0742)",R Shelling,
"POINT (38.013626 49.064978)",R Shelling,
"POINT (37.976204 49.064753)",R Shelling,
"POINT (38.067986 49.00779)",R Shelling,
"POINT (38.084122 48.998786)",R Shelling,
"POINT (38.07693 48.985)",R Shelling,
"POINT (38.1247411 48.9761589)",R Shelling,
"POINT (38.095795 48.976031)",R Shelling,
"POINT (38.15004 48.970171)",R Shelling,
