WKT,name,description
"POINT (33.0744521 47.2267514)",Air Strike,
"POINT (33.4638338 47.4926158)",Air Strike,
"POINT (35.4145583 47.5466566)",Air Strike,
"POINT (37.2498075 47.7816814)",Missile Strike,
"POINT (37.374154 47.7301901)",Shelling,
"POINT (37.4951672 47.7747401)",Shelling,
"POINT (37.4896894 47.7903194)",Shelling,
"POINT (38.1040199 48.6611244)",Recon UAV,
"POINT (38.0513199 48.6471762)",Shelling,
"POINT (38.05061 48.65021)",Shelling,
"POINT (38.05576 48.65098)",Shelling,
"POINT (38.0735 48.67059)",Shelling,
"POINT (38.07649 48.67585)",Shelling,
"POINT (38.0722625 48.6734696)",Shelling,
"POINT (38.11691 48.67023)",Shelling,
"POINT (38.03807 48.64561)",Shelling,
"POINT (37.9600299 48.5673303)",Shelling,
"POINT (38.02925 48.70506)",Shelling,
"POINT (38.2515773 48.6836543)",Shelling,
"POINT (38.26173 48.6882)",Shelling,
"POINT (38.2539805 48.6907938)",Shelling,
"POINT (38.171068 48.6926067)",Shelling,
"POINT (38.15978 48.66315)",Shelling,
"POINT (38.25939 48.77708)",Shelling,
"POINT (38.2314567 48.7892044)",Shelling,
"POINT (38.22509 48.78227)",Shelling,
"POINT (38.22096 48.78839)",Shelling,
"POINT (38.19813 48.81772)",Shelling,
"POINT (38.21811 48.85943)",Shelling,
"POINT (38.3096264 48.8143937)",Shelling,
"POINT (38.34488 48.82379)",Shelling,
"POINT (38.08563 48.77171)",Shelling,
"POINT (38.0526493 48.8030885)",Shelling,
"POINT (38.04643 48.80696)",Shelling,
"POINT (37.8504322 48.909031)",Shelling,
"POINT (38.13195 48.95995)",Shelling,
"POINT (37.60031 49.00691)",Shelling,
"POINT (37.58194 49.01056)",Shelling,
"POINT (37.44477 49.02712)",Shelling,
"POINT (36.96328 49.10307)",Shelling,
"POINT (36.96815 49.10028)",Shelling,
"POINT (36.9665329 49.0928299)",Shelling,
"POINT (36.9539624 49.091324)",Shelling,
"POINT (37.1793484 48.9785747)",Shelling,
"POINT (37.1661724 48.9767763)",Shelling,
"POINT (37.37123 48.86484)",Shelling,
"POINT (37.37356 48.85834)",Shelling,
"POINT (37.39875 48.93436)",Shelling,
"POINT (37.41307 48.94001)",Shelling,
"POINT (37.59087 48.9297)",Shelling,
"POINT (36.92831 49.32758)",Shelling,
"POINT (36.54674 49.67247)",Shelling,
"POINT (36.8038094 49.7620942)",Shelling,
"POINT (36.1223147 49.6028947)",Shelling,
"POINT (37.2524 49.31302)",Shelling,
"POINT (37.1842 49.26896)",Shelling,
"POINT (37.5957084 48.923956)",Shelling,
"POINT (37.6828906 48.6606593)",Shelling,
"POINT (37.6653812 48.6680288)",Shelling,
"POINT (37.8006006 48.3145478)",Shelling,
"POINT (37.77725 48.33118)",Shelling,
"POINT (37.3869084 48.5978368)",Shelling,
"POINT (37.77761 48.18378)",Shelling,
"POINT (37.7787589 48.1800961)",Shelling,
"POINT (37.82456 48.10201)",Shelling,
"POINT (37.98504 47.91198)",Shelling,
"POINT (37.061916 47.7455663)",Shelling,
"POINT (37.073589 47.7506449)",Shelling,
"POINT (36.88847 47.95248)",Shelling,
"POINT (36.43204 47.75497)",Shelling,
"POINT (36.4732446 47.6937324)",Shelling,
"POINT (36.73173 47.69491)",Shelling,
"POINT (35.38392 47.44222)",Shelling,
"POINT (35.49428 47.46563)",Shelling,
"POINT (35.49724 47.44793)",Shelling,
"POINT (35.6331275 47.4125088)",Shelling,
"POINT (35.7172416 47.4485079)",Shelling,
"POINT (35.68329 47.44888)",Shelling,
"POINT (35.64835 47.41658)",Shelling,
"POINT (35.64572 47.55397)",Shelling,
"POINT (35.70297 47.52622)",Shelling,
"POINT (35.71909 47.52317)",Shelling,
"POINT (35.72864 47.51499)",Shelling,
"POINT (35.7138209 47.5108878)",Shelling,
"POINT (36.00934 47.49965)",Shelling,
